policy_id,customer_id,policy_type,policy_start_date,monthly_premium,coverage_amount,vehicle_count,is_active,current_discount
POL-35652586,CUST-866785,Business,2018-01-10,2264.68,4048000,0,1,0.002
POL-9584466,CUST-62535,Home,2017-11-29,401.65,1951000,0,1,0.091
POL-41286958,CUST-623948,Motorcycle,2018-04-26,73.91,63000,1,1,0.049
POL-38736657,CUST-460485,RV,2025-03-05,502.02,151000,2,1,0.07
POL-62907576,CUST-722131,Business,2017-08-10,1860.8,1097000,0,1,0.024
POL-93916665,CUST-422060,Umbrella,2020-08-31,517.96,2422000,0,1,0.091
POL-67172238,CUST-566211,Life,2020-02-15,59.84,584000,0,1,0.01
POL-58755000,CUST-84349,Auto,2023-11-23,117.0,200000,4,1,0.037
POL-57985905,CUST-770214,RV,2016-03-03,397.85,294000,2,1,0.248
POL-81029073,CUST-262529,Renters,2020-12-22,35.78,76000,0,1,0.133
POL-12257687,CUST-240044,Business,2015-12-07,1099.58,240000,0,1,0.168
POL-78802305,CUST-996971,Motorcycle,2025-04-12,100.04,92000,1,1,0.066
POL-90232106,CUST-861322,Business,2015-11-05,1655.27,531000,0,1,0.043
POL-77342561,CUST-42185,Business,2020-01-29,2049.21,3289000,0,1,0.17
POL-63149551,CUST-544173,Auto,2018-06-22,234.59,392000,1,1,0.11
POL-37333543,CUST-190305,Motorcycle,2023-01-06,48.17,37000,4,1,0.153
POL-58503492,CUST-665620,Boat,2025-06-14,723.69,411000,1,1,0.13
POL-12246348,CUST-492841,RV,2023-11-10,527.53,224000,2,1,0.078
POL-54807553,CUST-349499,Life,2021-05-31,105.44,609000,0,1,0.089
POL-89943797,CUST-109680,Renters,2020-12-14,36.35,35000,0,0,0.07
POL-44265498,CUST-431641,Renters,2018-03-25,22.87,49000,0,1,0.176
POL-38683937,CUST-694769,Boat,2023-12-03,390.22,208000,2,1,0.143
POL-73832717,CUST-38479,RV,2022-04-22,565.79,153000,2,0,0.201
POL-11819185,CUST-329795,Renters,2023-03-26,16.47,20000,0,1,0.111
POL-43389073,CUST-121552,Renters,2019-10-15,41.16,38000,0,1,0.135
POL-69067939,CUST-864998,RV,2022-05-15,787.32,86000,1,1,0.147
POL-88269682,CUST-911597,Health,2015-07-07,250.77,328000,0,1,0.058
POL-62005415,CUST-433321,Home,2024-09-21,389.31,1604000,0,1,0.17
POL-25176902,CUST-543623,Life,2016-05-31,25.91,627000,0,0,0.039
POL-83568503,CUST-793188,Boat,2021-08-25,486.47,130000,2,1,0.161
POL-83940940,CUST-463513,Home,2023-12-22,556.61,587000,0,1,0.181
POL-27321124,CUST-280028,Auto,2016-05-15,326.57,117000,4,1,0.044
POL-17584297,CUST-972735,Auto,2024-11-01,349.24,233000,4,1,0.187
POL-58802946,CUST-923634,Renters,2020-05-23,45.69,11000,0,1,0.151
POL-16297533,CUST-30271,Umbrella,2023-09-27,313.82,3690000,0,1,0.123
POL-95265438,CUST-166071,Life,2019-07-25,173.94,541000,0,1,0.202
POL-73932360,CUST-14338,Umbrella,2020-10-11,265.0,2925000,0,1,0.18
POL-54759583,CUST-97736,Auto,2024-11-20,278.89,440000,3,1,0.189
POL-15228493,CUST-483863,Life,2019-04-26,131.92,720000,0,1,0.207
POL-86934122,CUST-872565,RV,2017-06-28,529.55,155000,1,1,0.035
POL-66890827,CUST-977957,Umbrella,2018-02-10,574.33,1029000,0,1,0.059
POL-68299645,CUST-739677,Renters,2020-06-16,48.39,50000,0,1,0.143
POL-55766169,CUST-875271,Renters,2020-02-23,37.88,41000,0,1,0.03
POL-63380266,CUST-255570,Renters,2023-09-14,20.59,100000,0,1,0.224
POL-73989546,CUST-151668,Renters,2023-04-07,39.16,94000,0,0,0.074
POL-25583290,CUST-966648,Business,2022-01-07,941.7,1220000,0,1,0.114
POL-18321839,CUST-905997,Business,2024-02-21,1247.25,4707000,0,0,0.189
POL-37077298,CUST-810208,Health,2016-09-05,961.86,407000,0,1,0.218
POL-45617282,CUST-979630,Home,2022-07-21,467.85,1208000,0,1,0.02
POL-35859307,CUST-860408,Business,2024-02-17,724.42,4694000,0,0,0.051
POL-37962005,CUST-761319,RV,2015-07-15,404.9,136000,2,1,0.051
POL-78777447,CUST-608093,Business,2020-07-28,1477.66,4381000,0,1,0.014
POL-19944139,CUST-468238,Life,2023-10-28,114.82,529000,0,1,0.14
POL-65007200,CUST-361888,Renters,2024-08-27,40.31,62000,0,1,0.001
POL-74077101,CUST-799929,Health,2021-02-23,778.31,74000,0,1,0.175
POL-50628276,CUST-477463,RV,2024-09-26,995.89,295000,1,0,0.118
POL-25320492,CUST-731380,Renters,2020-12-19,29.31,28000,0,1,0.245
POL-76745380,CUST-401574,Motorcycle,2019-07-22,74.94,60000,4,1,0.227
POL-55133300,CUST-45767,Motorcycle,2019-06-20,39.63,97000,2,1,0.087
POL-99952633,CUST-495951,Life,2020-11-27,198.75,462000,0,1,0.182
POL-51818612,CUST-695928,Health,2021-12-23,1034.82,446000,0,1,0.075
POL-66481885,CUST-38817,RV,2018-01-30,596.89,149000,1,1,0.087
POL-67416376,CUST-618849,Renters,2017-08-22,21.6,25000,0,1,0.165
POL-13470708,CUST-916655,Business,2021-02-20,2032.11,231000,0,1,0.017
POL-13383077,CUST-551499,Business,2022-12-25,567.15,508000,0,1,0.011
POL-2059919,CUST-757537,Boat,2023-04-08,340.6,139000,1,1,0.248
POL-55026398,CUST-913239,Health,2017-12-11,1015.79,434000,0,1,0.144
POL-10043277,CUST-492296,Umbrella,2018-02-13,294.76,4675000,0,1,0.165
POL-45440919,CUST-653534,Health,2020-01-01,613.56,194000,0,1,0.237
POL-87219599,CUST-84216,Life,2022-04-03,134.55,498000,0,1,0.012
POL-90510730,CUST-901085,Umbrella,2021-01-30,576.63,3816000,0,1,0.131
POL-51003997,CUST-332043,Motorcycle,2024-07-27,78.99,49000,4,1,0.134
POL-72613940,CUST-37642,Health,2023-10-18,1049.34,208000,0,1,0.036
POL-31510328,CUST-661820,Boat,2016-08-28,748.84,320000,2,0,0.139
POL-30532691,CUST-783041,Life,2020-05-19,92.97,317000,0,1,0.162
POL-58246664,CUST-103225,Boat,2017-01-11,708.28,73000,1,1,0.094
POL-59549527,CUST-174446,Business,2017-03-15,1705.84,711000,0,1,0.19
POL-3885234,CUST-48225,RV,2020-08-02,451.91,105000,2,1,0.227
POL-7532195,CUST-307618,Health,2021-01-04,1137.16,439000,0,1,0.25
POL-50310319,CUST-451607,Boat,2021-08-04,748.66,390000,1,1,0.06
POL-32775624,CUST-556968,Umbrella,2017-12-20,510.21,2597000,0,1,0.162
POL-75957578,CUST-714919,Renters,2022-07-03,24.15,77000,0,1,0.117
POL-22814819,CUST-183573,Boat,2018-07-22,656.98,193000,1,1,0.103
POL-81804602,CUST-913141,Business,2016-11-01,2228.17,1324000,0,1,0.138
POL-83176117,CUST-716318,Business,2022-01-01,1658.29,3603000,0,1,0.049
POL-66795767,CUST-957170,Health,2019-08-04,579.84,487000,0,1,0.138
POL-19208935,CUST-243467,Umbrella,2025-05-31,302.93,4446000,0,1,0.181
POL-85618110,CUST-266314,Boat,2023-05-04,476.5,409000,2,1,0.18
POL-34269370,CUST-699233,Boat,2023-04-24,310.43,491000,1,1,0.21
POL-62445234,CUST-944986,Home,2015-08-27,761.63,1501000,0,1,0.002
POL-90947393,CUST-573149,Life,2020-05-21,172.45,293000,0,1,0.038
POL-9913576,CUST-463187,Health,2018-03-07,705.73,246000,0,1,0.159
POL-78862539,CUST-313685,Business,2021-05-16,2325.5,4192000,0,1,0.133
POL-92652311,CUST-262246,Motorcycle,2022-09-17,31.42,79000,3,1,0.072
POL-40550084,CUST-208894,RV,2023-04-07,869.21,227000,2,1,0.227
POL-64855088,CUST-111834,Home,2022-01-14,742.63,1200000,0,1,0.048
POL-51185849,CUST-599704,RV,2019-07-12,476.69,143000,2,1,0.02
POL-77149951,CUST-310244,Motorcycle,2021-08-07,85.08,42000,2,1,0.207
POL-2944682,CUST-870357,Home,2020-07-07,557.62,1900000,0,1,0.008
POL-36840133,CUST-8491,Motorcycle,2022-03-24,75.51,82000,4,1,0.002
POL-92046449,CUST-816118,Life,2025-02-13,39.47,936000,0,1,0.196
POL-81390501,CUST-781369,Business,2016-04-29,2454.66,900000,0,1,0.23
POL-38412328,CUST-813423,Health,2023-12-11,411.42,413000,0,1,0.119
POL-81478884,CUST-840886,Auto,2019-05-29,329.52,384000,3,1,0.141
POL-29394291,CUST-667542,Auto,2021-06-27,128.43,471000,3,1,0.052
POL-83334601,CUST-262801,Life,2018-09-23,156.64,797000,0,1,0.232
POL-84322033,CUST-101883,Renters,2017-10-26,20.69,42000,0,1,0.212
POL-41464269,CUST-826918,RV,2016-02-29,532.21,248000,1,1,0.172
POL-4478111,CUST-607727,Home,2022-12-29,450.55,825000,0,1,0.109
POL-98295664,CUST-137795,Home,2021-09-13,338.41,1713000,0,1,0.149
POL-39609054,CUST-342589,Umbrella,2017-01-10,211.85,2146000,0,1,0.113
POL-23574011,CUST-210548,Health,2022-07-24,555.81,247000,0,1,0.17
POL-72398083,CUST-919035,Motorcycle,2017-09-28,40.28,91000,3,1,0.178
POL-71249799,CUST-526169,Home,2021-09-19,287.58,897000,0,1,0.158
POL-22084778,CUST-269452,Motorcycle,2020-02-17,68.0,24000,1,1,0.077
POL-39613214,CUST-782824,Umbrella,2023-09-10,504.54,1429000,0,1,0.047
POL-15457816,CUST-491081,Boat,2021-04-03,534.19,294000,2,1,0.022
POL-18892086,CUST-790785,RV,2016-10-09,365.14,207000,2,1,0.003
POL-90774633,CUST-759396,Motorcycle,2019-05-01,76.54,21000,2,1,0.042
POL-74801233,CUST-383542,Motorcycle,2022-04-03,50.34,45000,3,1,0.036
POL-52958901,CUST-14594,Life,2017-01-11,101.07,492000,0,1,0.196
POL-72017516,CUST-129592,Umbrella,2019-12-29,300.68,2034000,0,1,0.124
POL-49470729,CUST-705511,Business,2023-03-25,891.1,997000,0,1,0.002
POL-78458327,CUST-399534,Motorcycle,2019-12-15,69.87,91000,4,1,0.082
POL-14541967,CUST-707617,Umbrella,2021-10-24,372.25,4454000,0,1,0.244
POL-63280554,CUST-26240,Life,2019-06-21,77.58,683000,0,0,0.05
POL-44024257,CUST-959715,Umbrella,2025-01-16,271.05,2670000,0,0,0.073
POL-86926431,CUST-66287,Boat,2019-04-05,780.66,435000,1,1,0.07
POL-94096984,CUST-316869,Motorcycle,2023-05-23,73.8,84000,2,1,0.136
POL-15659979,CUST-146566,RV,2022-06-10,318.84,241000,2,0,0.052
POL-4994527,CUST-319149,Renters,2016-04-06,44.09,19000,0,1,0.199
POL-15585427,CUST-101913,Motorcycle,2023-11-16,110.76,28000,3,1,0.165
POL-72148284,CUST-142254,Motorcycle,2019-06-27,124.69,20000,4,0,0.12
POL-60887034,CUST-389033,Motorcycle,2022-02-07,94.12,65000,1,1,0.09
POL-56254240,CUST-615870,RV,2024-09-06,715.67,290000,1,1,0.062
POL-55684858,CUST-686735,Umbrella,2018-02-14,266.54,3570000,0,1,0.246
POL-65679047,CUST-645558,Motorcycle,2017-03-06,146.02,53000,4,1,0.025
POL-37546086,CUST-34305,Health,2022-06-08,710.68,322000,0,1,0.172
POL-29161443,CUST-464920,Health,2021-10-18,645.78,255000,0,1,0.17
POL-31690501,CUST-897004,RV,2023-01-22,405.52,56000,2,1,0.104
POL-13335151,CUST-718987,Home,2021-08-30,181.25,1631000,0,1,0.078
POL-73076970,CUST-945497,Boat,2021-09-28,670.56,298000,2,1,0.024
POL-8126895,CUST-417479,Boat,2021-08-05,391.35,182000,1,1,0.029
POL-25475673,CUST-128093,Umbrella,2020-03-09,459.19,3840000,0,1,0.232
POL-12304198,CUST-694963,Health,2023-03-25,715.99,339000,0,1,0.14
POL-86128115,CUST-670556,Boat,2019-02-06,339.11,237000,1,1,0.164
POL-6788532,CUST-825013,Motorcycle,2015-11-09,33.5,90000,2,1,0.107
POL-32691263,CUST-132040,Auto,2021-03-02,270.28,133000,3,1,0.202
POL-27542226,CUST-71942,Home,2025-02-05,504.14,1777000,0,1,0.047
POL-27804191,CUST-614867,Umbrella,2024-12-02,278.83,1478000,0,1,0.216
POL-31272553,CUST-344519,RV,2019-03-02,976.14,132000,2,1,0.147
POL-79991301,CUST-2973,Umbrella,2018-01-01,340.79,2920000,0,1,0.203
POL-19419691,CUST-136306,Renters,2020-03-17,47.15,87000,0,1,0.033
POL-33642236,CUST-837302,Home,2024-09-06,267.0,345000,0,1,0.173
POL-14754064,CUST-693169,RV,2018-06-18,571.92,206000,1,1,0.106
POL-17690330,CUST-15582,Boat,2015-12-07,581.3,389000,1,1,0.122
POL-31934639,CUST-617457,Life,2021-08-03,57.74,933000,0,1,0.013
POL-2118101,CUST-182710,Umbrella,2020-12-31,580.74,3033000,0,1,0.204
POL-7032877,CUST-132915,RV,2020-01-03,653.81,180000,2,1,0.104
POL-70610004,CUST-119169,Boat,2022-08-27,493.22,68000,1,1,0.055
POL-63920651,CUST-470050,Auto,2016-07-28,154.21,307000,3,1,0.114
POL-68885632,CUST-622503,Boat,2021-08-26,529.84,84000,1,1,0.136
POL-60667140,CUST-528313,Umbrella,2017-05-07,416.82,4174000,0,1,0.18
POL-82558242,CUST-45471,RV,2019-04-06,452.98,161000,1,1,0.163
POL-40484137,CUST-480292,Health,2024-05-13,497.71,67000,0,1,0.087
POL-8163847,CUST-502248,Home,2016-01-09,407.35,346000,0,1,0.059
POL-57213476,CUST-719425,Business,2022-04-29,1878.27,3692000,0,1,0.035
POL-65802771,CUST-747006,Health,2017-04-30,1013.53,472000,0,1,0.088
POL-9863756,CUST-942949,Renters,2023-01-15,35.89,32000,0,1,0.176
POL-43233116,CUST-637846,Renters,2016-11-13,35.05,77000,0,0,0.17
POL-8815720,CUST-132321,Home,2018-01-06,194.91,1673000,0,1,0.23
POL-83794475,CUST-663829,Renters,2020-03-03,45.35,27000,0,1,0.033
POL-73599154,CUST-746746,Life,2025-06-14,149.49,919000,0,1,0.211
POL-51124122,CUST-626410,Motorcycle,2021-01-09,88.74,86000,3,1,0.094
POL-39580505,CUST-475755,Home,2024-07-08,543.54,1946000,0,1,0.101
POL-81259008,CUST-451096,Renters,2024-02-04,39.31,58000,0,1,0.122
POL-94191239,CUST-119971,Business,2017-03-07,504.95,881000,0,1,0.115
POL-96749495,CUST-907534,Umbrella,2024-11-14,540.04,4337000,0,1,0.054
POL-57723010,CUST-473489,Motorcycle,2019-02-25,128.98,75000,3,1,0.071
POL-55541117,CUST-355395,RV,2019-05-19,704.55,198000,2,1,0.224
POL-53516659,CUST-436196,Auto,2023-03-17,92.4,353000,4,1,0.232
POL-41949529,CUST-447494,Life,2017-02-09,102.23,51000,0,0,0.107
POL-89269266,CUST-267271,Life,2020-10-22,179.38,367000,0,1,0.233
POL-20486849,CUST-720184,Renters,2021-11-10,18.27,57000,0,1,0.093
POL-9010480,CUST-95656,Life,2023-07-24,34.06,706000,0,1,0.175
POL-12513132,CUST-452855,Health,2016-12-11,629.23,98000,0,1,0.0
POL-99937039,CUST-774683,Boat,2017-02-19,246.76,336000,1,1,0.111
POL-17463800,CUST-583397,Auto,2021-10-31,267.81,453000,1,0,0.106
POL-78714010,CUST-588866,Life,2016-07-06,108.6,290000,0,1,0.183
POL-44244334,CUST-702559,Home,2025-01-18,172.24,871000,0,1,0.034
POL-55137801,CUST-370774,Life,2017-07-28,137.28,760000,0,1,0.133
POL-96779126,CUST-53945,Auto,2022-09-09,244.79,111000,4,1,0.053
POL-80585678,CUST-327626,Life,2020-05-21,185.98,696000,0,1,0.215
POL-13905032,CUST-605991,Home,2021-06-23,727.62,394000,0,1,0.147
POL-28553319,CUST-162246,Motorcycle,2024-02-15,72.18,66000,3,1,0.062
POL-30097636,CUST-888432,Home,2023-09-12,273.72,1360000,0,1,0.152
POL-46991504,CUST-886438,Auto,2017-05-02,308.93,370000,3,1,0.152
POL-49333209,CUST-120465,Health,2024-12-15,947.84,205000,0,1,0.196
POL-77054398,CUST-237144,Health,2020-03-25,694.89,109000,0,1,0.16
POL-75291541,CUST-804711,Home,2022-10-17,469.8,125000,0,0,0.233
POL-3523729,CUST-638577,Life,2024-12-18,92.7,930000,0,1,0.091
POL-3886030,CUST-189179,Life,2020-01-16,158.48,858000,0,1,0.147
POL-94314632,CUST-799444,Auto,2020-02-22,150.79,46000,1,0,0.099
POL-45610493,CUST-368074,Renters,2020-09-30,37.0,76000,0,1,0.106
POL-24347841,CUST-912117,Motorcycle,2015-08-06,39.89,80000,2,1,0.077
POL-76010330,CUST-689275,RV,2017-12-06,944.65,262000,1,1,0.098
POL-9339597,CUST-148766,Home,2022-04-24,317.12,1017000,0,1,0.212
POL-12315507,CUST-782354,Auto,2016-01-06,146.01,253000,1,1,0.152
POL-28874646,CUST-394468,Renters,2024-07-08,38.31,96000,0,1,0.03
POL-60887307,CUST-357455,Life,2022-08-20,147.76,222000,0,1,0.087
POL-49667685,CUST-326775,RV,2018-03-04,848.09,239000,2,1,0.032
POL-76181117,CUST-625185,Renters,2021-01-04,40.65,25000,0,1,0.007
POL-7061037,CUST-163137,Motorcycle,2016-12-08,62.64,18000,3,1,0.144
POL-82924837,CUST-52179,Home,2018-03-04,447.3,1171000,0,1,0.125
POL-36521025,CUST-464637,Business,2016-11-17,833.76,1420000,0,1,0.026
POL-65184410,CUST-636565,Business,2022-09-15,1848.24,1067000,0,1,0.127
POL-55590800,CUST-286436,Auto,2023-01-05,311.85,31000,2,1,0.091
POL-68765957,CUST-119346,Life,2019-02-28,56.32,949000,0,1,0.201
POL-57702031,CUST-116276,Motorcycle,2021-05-13,56.94,43000,4,0,0.08
POL-91028864,CUST-711444,Home,2020-04-24,500.08,350000,0,1,0.225
POL-70723898,CUST-699539,Life,2023-10-09,64.06,591000,0,0,0.239
POL-6095815,CUST-231230,Home,2020-09-27,713.89,1916000,0,1,0.211
POL-80440034,CUST-57443,Umbrella,2022-03-21,234.55,2916000,0,1,0.05
POL-27437207,CUST-316061,Business,2015-08-16,2069.01,2135000,0,1,0.148
POL-18419343,CUST-801280,Boat,2019-02-01,798.67,432000,1,1,0.137
POL-38848936,CUST-344061,Health,2019-11-03,350.57,265000,0,1,0.135
POL-1037490,CUST-521546,Auto,2017-07-14,336.77,26000,4,1,0.182
POL-23581357,CUST-135461,Home,2022-10-26,243.64,599000,0,1,0.24
POL-71481992,CUST-737852,Life,2021-12-17,149.54,148000,0,1,0.058
POL-67144075,CUST-585864,RV,2019-05-29,589.14,285000,2,1,0.187
POL-9673809,CUST-416359,Business,2021-07-08,691.15,1220000,0,1,0.099
POL-58548403,CUST-19651,Business,2016-03-18,1635.64,3749000,0,1,0.033
POL-10450542,CUST-903987,Renters,2023-04-25,24.13,51000,0,0,0.098
POL-77277086,CUST-450137,Umbrella,2020-10-26,327.22,2141000,0,1,0.236
POL-54280720,CUST-743963,Life,2025-03-31,161.49,663000,0,1,0.026
POL-38858073,CUST-120768,Boat,2022-08-07,479.63,238000,1,1,0.241
POL-2799319,CUST-340544,Health,2022-05-20,651.92,293000,0,1,0.03
POL-82963368,CUST-482446,Life,2018-06-01,166.33,369000,0,1,0.174
POL-11828592,CUST-457925,Auto,2021-08-25,138.06,474000,3,1,0.178
POL-32657384,CUST-456839,Umbrella,2017-04-17,358.5,1205000,0,1,0.065
POL-70325062,CUST-82467,Life,2022-04-22,30.44,474000,0,1,0.139
POL-41644346,CUST-782033,RV,2022-03-24,474.9,171000,1,1,0.035
POL-29738898,CUST-349247,Auto,2021-04-08,96.65,434000,2,1,0.206
POL-10251466,CUST-535280,Umbrella,2018-05-09,474.51,4932000,0,1,0.146
POL-71216573,CUST-534723,Renters,2017-06-07,47.11,20000,0,1,0.016
POL-46892354,CUST-368154,Boat,2018-10-16,685.58,73000,2,1,0.236
POL-31711468,CUST-107798,Auto,2018-01-02,125.36,326000,4,1,0.099
POL-34355473,CUST-206854,Auto,2017-12-25,183.34,249000,2,1,0.227
POL-80852623,CUST-160295,Renters,2018-06-12,24.79,29000,0,1,0.155
POL-23776150,CUST-997502,Health,2016-10-10,847.28,312000,0,1,0.138
POL-62270726,CUST-791093,Auto,2023-11-25,103.68,226000,2,1,0.161
POL-77774890,CUST-470711,RV,2025-01-30,474.4,260000,1,0,0.195
POL-86300902,CUST-666158,Umbrella,2025-02-04,391.87,4278000,0,1,0.228
POL-84183695,CUST-331495,RV,2020-12-28,525.12,121000,1,1,0.149
POL-59023966,CUST-71603,Auto,2018-01-23,321.86,433000,3,1,0.248
POL-59352161,CUST-662055,RV,2023-06-21,550.2,203000,1,0,0.025
POL-36866075,CUST-620148,Health,2020-08-23,466.53,478000,0,1,0.184
POL-47236885,CUST-531981,Health,2016-06-13,775.69,468000,0,1,0.234
POL-41662236,CUST-484172,Life,2016-10-03,55.82,671000,0,1,0.185
POL-5047559,CUST-59653,Umbrella,2023-03-08,565.59,1118000,0,1,0.088
POL-38530827,CUST-80458,Business,2021-10-07,1627.21,4824000,0,0,0.209
POL-82545028,CUST-622937,Boat,2017-01-11,525.27,117000,2,1,0.014
POL-51604364,CUST-485188,Business,2024-02-13,937.62,4516000,0,1,0.083
POL-74399083,CUST-830281,Business,2025-05-14,902.93,1195000,0,1,0.044
POL-60362235,CUST-953207,Umbrella,2016-03-10,223.82,1620000,0,1,0.229
POL-87488142,CUST-197383,Home,2025-03-21,692.54,1905000,0,1,0.018
POL-81202508,CUST-498733,Motorcycle,2020-12-17,100.32,54000,3,1,0.244
POL-20248230,CUST-64879,Motorcycle,2024-01-09,125.02,74000,3,1,0.242
POL-13891786,CUST-850360,Business,2023-02-27,2073.98,1973000,0,1,0.204
POL-95873810,CUST-88425,Motorcycle,2021-05-03,66.82,49000,2,1,0.0
POL-86721710,CUST-180941,Business,2024-01-29,1283.2,4860000,0,1,0.151
POL-33251599,CUST-741995,Business,2016-02-28,941.79,4844000,0,1,0.124
POL-58978194,CUST-549525,Umbrella,2022-12-10,498.14,1998000,0,1,0.08
POL-81846696,CUST-166457,Home,2024-05-21,675.16,1505000,0,1,0.222
POL-50043345,CUST-962526,Boat,2021-09-07,206.84,135000,1,1,0.088
POL-51998170,CUST-428625,Home,2020-04-21,604.29,201000,0,1,0.183
POL-91120109,CUST-626928,Life,2021-04-01,179.8,567000,0,1,0.088
POL-84676162,CUST-678748,Motorcycle,2016-05-20,42.17,73000,2,1,0.018
POL-8846539,CUST-345705,Auto,2021-03-09,159.63,192000,3,0,0.019
POL-74888554,CUST-711332,Life,2017-02-06,180.39,219000,0,1,0.137
POL-38137561,CUST-264236,Home,2022-01-26,336.57,1387000,0,1,0.176
POL-44743095,CUST-85461,Motorcycle,2018-01-19,143.09,32000,4,1,0.025
POL-89068509,CUST-148298,Health,2025-05-29,1174.4,265000,0,1,0.181
POL-41638598,CUST-687923,RV,2021-06-11,485.69,124000,2,1,0.012
POL-17307598,CUST-623945,Business,2022-02-28,1599.33,4218000,0,1,0.09
POL-41551377,CUST-586072,Motorcycle,2016-12-07,40.52,97000,4,1,0.006
POL-86368203,CUST-830117,Life,2021-11-25,136.68,136000,0,1,0.029
POL-17152188,CUST-702667,Motorcycle,2021-01-30,86.51,97000,3,1,0.136
POL-12543044,CUST-677406,Life,2024-06-12,89.93,450000,0,1,0.111
POL-68248169,CUST-379404,Renters,2022-09-11,30.39,45000,0,1,0.067
POL-48667035,CUST-323869,Auto,2015-10-21,120.81,390000,1,1,0.086
POL-28748452,CUST-358332,RV,2018-07-24,589.79,248000,1,1,0.21
POL-25770506,CUST-237547,RV,2023-10-07,593.04,190000,2,1,0.059
POL-20796389,CUST-80913,Renters,2017-10-31,17.76,15000,0,1,0.225
POL-13574883,CUST-532351,Business,2020-07-10,1855.07,1337000,0,1,0.189
POL-99139119,CUST-926607,Life,2024-09-04,191.09,225000,0,0,0.202
POL-5066382,CUST-694083,Life,2024-06-13,32.47,132000,0,0,0.109
POL-82950779,CUST-137414,Life,2021-03-22,170.97,320000,0,1,0.182
POL-20703455,CUST-170128,Home,2021-11-25,160.92,1267000,0,1,0.082
POL-92992167,CUST-808554,Renters,2018-07-27,33.19,12000,0,1,0.156
POL-96795543,CUST-458933,RV,2018-04-23,847.18,79000,2,1,0.142
POL-55144509,CUST-381995,Business,2016-03-27,2016.75,941000,0,0,0.141
POL-59619341,CUST-640255,Home,2019-07-14,650.02,1919000,0,1,0.086
POL-60254091,CUST-245369,Motorcycle,2020-05-04,61.7,96000,4,1,0.118
POL-32100652,CUST-324500,Life,2024-07-30,73.2,201000,0,1,0.17
POL-26040410,CUST-385709,Motorcycle,2023-06-22,34.65,53000,2,1,0.119
POL-59135982,CUST-484106,Renters,2025-03-13,46.4,13000,0,1,0.198
POL-51254050,CUST-527335,Renters,2020-04-14,24.81,74000,0,1,0.171
POL-56191704,CUST-169930,Health,2024-06-19,334.39,440000,0,1,0.206
POL-81156554,CUST-145121,Renters,2018-11-21,40.51,89000,0,1,0.047
POL-7003454,CUST-672324,Health,2019-09-30,1113.43,263000,0,1,0.19
POL-49823245,CUST-581478,Umbrella,2023-09-02,528.41,3161000,0,1,0.016
POL-95482622,CUST-886982,RV,2017-03-28,582.37,255000,1,1,0.219
POL-16733967,CUST-298910,Health,2024-04-08,1036.98,181000,0,1,0.013
POL-21516757,CUST-286042,Umbrella,2016-12-02,481.85,2149000,0,1,0.116
POL-68901038,CUST-154506,Motorcycle,2023-02-19,106.25,26000,1,1,0.122
POL-12309586,CUST-992386,Boat,2022-12-08,306.55,481000,2,1,0.087
POL-60549373,CUST-927601,Life,2019-04-09,171.59,321000,0,1,0.172
POL-3579612,CUST-435050,Renters,2021-06-10,15.96,17000,0,1,0.143
POL-53211150,CUST-526392,Health,2016-05-25,1057.11,389000,0,1,0.052
POL-31645597,CUST-404924,Motorcycle,2021-11-08,91.59,99000,1,1,0.033
POL-50319927,CUST-235445,Life,2016-11-18,130.2,59000,0,1,0.152
POL-42773159,CUST-976041,Renters,2015-12-22,39.95,94000,0,1,0.224
POL-95925983,CUST-681533,Umbrella,2017-03-06,383.6,1915000,0,1,0.169
POL-19602406,CUST-144283,Business,2021-03-13,1294.31,958000,0,1,0.25
POL-38504300,CUST-961959,Umbrella,2016-02-23,424.58,3490000,0,1,0.075
POL-93425200,CUST-871482,Home,2023-07-13,437.22,805000,0,0,0.16
POL-94695462,CUST-491897,Renters,2017-11-08,24.14,95000,0,1,0.037
POL-82590645,CUST-5506,Health,2023-02-15,1099.69,472000,0,1,0.203
POL-2550658,CUST-268355,Motorcycle,2016-11-03,109.26,99000,2,1,0.164
POL-20068183,CUST-575462,Renters,2019-03-01,24.08,65000,0,1,0.184
POL-56808292,CUST-116587,Business,2024-06-21,1916.14,4899000,0,1,0.086
POL-31895531,CUST-315779,Health,2020-05-24,886.32,385000,0,1,0.227
POL-6408822,CUST-250021,Umbrella,2017-07-26,402.93,4546000,0,1,0.164
