policy_id,customer_id,policy_type,coverage_amount,premium_amount,deductible,start_date,end_date,renewal_date,policy_status,agent_id,acquisition_channel
POL0000235,CUST013465,Health,500000,32000.0,500,2022-03-24,2023-03-24,2023-03-24,Active,AGT020,Online
POL0000236,CUST003783,Life,182692,913.46,0,2024-12-14,2025-12-14,2025-12-14,Active,AGT194,Online
POL0000237,CUST004959,Auto,100000,2600.0,1000,2023-12-20,2024-12-19,2024-12-19,Lapsed,AGT102,Phone
POL0000238,CUST002313,Home,174098,1810.62,5000,2022-05-09,2023-05-09,2023-05-09,Active,AGT106,Phone
POL0000239,CUST009145,Auto,100000,2600.0,500,2021-01-04,2022-01-04,2022-01-04,Cancelled,AGT066,Agent
POL0000240,CUST012307,Auto,250000,4000.0,1000,2021-06-15,2022-06-15,2022-06-15,Cancelled,AGT199,Phone
POL0000241,CUST000440,Travel,25000,3750.0,250,2025-05-30,2026-05-30,2026-05-30,Active,AGT085,Agent
POL0000242,CUST004709,Home,117628,752.82,5000,2025-06-24,2026-06-24,2026-06-24,Active,AGT129,Online
POL0000243,CUST005629,Home,240142,1536.91,2500,2024-03-22,2025-03-22,2025-03-22,Active,AGT012,Walk-in
POL0000244,CUST012610,Health,100000,6400.0,5000,2021-09-27,2022-09-27,2022-09-27,Active,AGT079,Online
POL0000245,CUST011928,Home,214990,1719.92,2500,2022-09-24,2023-09-24,2023-09-24,Active,AGT177,Online
POL0000246,CUST004032,Life,287366,1867.88,0,2022-03-23,2023-03-23,2023-03-23,Lapsed,AGT102,Phone
POL0000247,CUST008352,Home,113769,910.15,500,2025-03-16,2026-03-16,2026-03-16,Active,AGT185,Online
POL0000248,CUST001496,Life,219543,878.17,0,2024-06-22,2025-06-22,2025-06-22,Active,AGT093,Online
POL0000249,CUST010545,Life,374884,2436.75,0,2022-03-10,2023-03-10,2023-03-10,Lapsed,AGT146,Online
POL0000250,CUST013655,Auto,250000,5000.0,2000,2023-02-16,2024-02-16,2024-02-16,Active,AGT150,Agent
POL0000251,CUST013405,Auto,100000,2600.0,2000,2024-08-20,2025-08-20,2025-08-20,Active,AGT027,Walk-in
POL0000252,CUST011782,Home,307201,3194.89,500,2024-06-28,2025-06-28,2025-06-28,Active,AGT096,Phone
POL0000253,CUST012217,Health,50000,4000.0,500,2021-03-27,2022-03-27,2022-03-27,Active,AGT011,Online
POL0000254,CUST002391,Auto,250000,4000.0,1000,2023-11-05,2024-11-04,2024-11-04,Active,AGT154,Online
POL0000255,CUST010079,Auto,250000,4000.0,1000,2025-05-12,2026-05-12,2026-05-12,Active,AGT091,Online
POL0000256,CUST004622,Life,560990,2243.96,0,2023-01-21,2024-01-21,2024-01-21,Active,AGT137,Agent
POL0000257,CUST006665,Travel,25000,4875.0,250,2023-07-30,2024-07-29,2024-07-29,Active,AGT159,Online
POL0000258,CUST003824,Home,221499,1771.99,1000,2022-02-26,2023-02-26,2023-02-26,Active,AGT004,Agent
POL0000259,CUST000315,Auto,100000,2600.0,1000,2022-08-24,2023-08-24,2023-08-24,Cancelled,AGT070,Phone
POL0000260,CUST005742,Health,250000,26000.0,1000,2021-12-24,2022-12-24,2022-12-24,Active,AGT197,Agent
POL0000261,CUST006443,Auto,100000,1600.0,500,2021-12-31,2022-12-31,2022-12-31,Lapsed,AGT037,Agent
POL0000262,CUST009545,Business,69432,555.46,5000,2021-08-03,2022-08-03,2022-08-03,Active,AGT139,Referral
POL0000263,CUST008353,Health,250000,20000.0,1000,2023-10-19,2024-10-18,2024-10-18,Active,AGT072,Agent
POL0000264,CUST000085,Life,434695,2173.47,0,2026-02-12,2027-02-12,2027-02-12,Active,AGT024,Referral
POL0000265,CUST002413,Auto,100000,2000.0,250,2025-06-07,2026-06-07,2026-06-07,Active,AGT178,Agent
POL0000266,CUST009962,Auto,250000,6500.0,500,2022-06-10,2023-06-10,2023-06-10,Lapsed,AGT122,Agent
POL0000267,CUST002458,Home,288344,1845.4,500,2024-12-09,2025-12-09,2025-12-09,Active,AGT171,Phone
POL0000268,CUST004369,Auto,250000,4000.0,2000,2025-04-06,2026-04-06,2026-04-06,Active,AGT071,Online
POL0000269,CUST011278,Auto,250000,5000.0,250,2021-05-04,2022-05-04,2022-05-04,Lapsed,AGT194,Online
POL0000270,CUST009112,Auto,50000,1300.0,500,2022-09-14,2023-09-14,2023-09-14,Lapsed,AGT144,Online
POL0000271,CUST011487,Auto,50000,800.0,250,2020-11-04,2021-11-04,2021-11-04,Active,AGT040,Phone
POL0000272,CUST004839,Travel,50000,7500.0,250,2022-05-29,2023-05-29,2023-05-29,Active,AGT139,Agent
POL0000273,CUST012818,Home,152225,974.24,1000,2022-09-19,2023-09-19,2023-09-19,Active,AGT163,Agent
POL0000274,CUST009462,Auto,250000,4000.0,500,2025-11-26,2026-11-26,2026-11-26,Active,AGT170,Agent
POL0000275,CUST004021,Home,109698,877.58,5000,2024-07-13,2025-07-13,2025-07-13,Active,AGT115,Agent
POL0000276,CUST006213,Home,127179,1017.43,1000,2026-01-22,2027-01-22,2027-01-22,Active,AGT189,Online
POL0000277,CUST012954,Home,229224,1467.03,5000,2025-08-15,2026-08-15,2026-08-15,Active,AGT101,Phone
POL0000278,CUST007133,Life,349287,1746.43,0,2023-11-15,2024-11-14,2024-11-14,Active,AGT167,Agent
POL0000279,CUST013843,Life,361219,1444.88,0,2023-05-03,2024-05-02,2024-05-02,Active,AGT057,Online
POL0000280,CUST005365,Life,307572,1230.29,0,2022-07-13,2023-07-13,2023-07-13,Active,AGT071,Phone
POL0000281,CUST002249,Home,108867,696.75,2500,2025-03-22,2026-03-22,2026-03-22,Active,AGT038,Online
POL0000282,CUST008332,Auto,250000,4000.0,2000,2025-06-17,2026-06-17,2026-06-17,Active,AGT135,Online
POL0000283,CUST002137,Life,395685,2571.95,0,2025-09-08,2026-09-08,2026-09-08,Active,AGT081,Walk-in
POL0000284,CUST011203,Business,123525,988.2,2500,2021-06-11,2022-06-11,2022-06-11,Active,AGT117,Online
POL0000285,CUST004462,Auto,250000,6500.0,500,2024-03-01,2025-03-01,2025-03-01,Active,AGT139,Online
POL0000286,CUST011335,Health,500000,52000.0,1000,2021-01-17,2022-01-17,2022-01-17,Cancelled,AGT088,Online
POL0000287,CUST013092,Home,402831,2578.12,500,2022-01-23,2023-01-23,2023-01-23,Lapsed,AGT057,Online
POL0000288,CUST010022,Health,250000,16000.0,5000,2025-10-13,2026-10-13,2026-10-13,Active,AGT093,Agent
POL0000289,CUST010979,Health,250000,16000.0,500,2021-11-13,2022-11-13,2022-11-13,Lapsed,AGT106,Online
POL0000290,CUST008590,Life,237180,948.72,0,2021-06-16,2022-06-16,2022-06-16,Active,AGT054,Online
POL0000291,CUST001610,Auto,50000,1000.0,500,2025-02-21,2026-02-21,2026-02-21,Active,AGT120,Phone
POL0000292,CUST009275,Health,100000,8000.0,500,2022-09-19,2023-09-19,2023-09-19,Active,AGT041,Online
POL0000293,CUST005292,Life,395495,1977.48,0,2023-02-12,2024-02-12,2024-02-12,Active,AGT198,Online
POL0000294,CUST003594,Home,473140,3785.12,500,2026-03-15,2027-03-15,2027-03-15,Active,AGT178,Online
POL0000295,CUST011448,Home,89529,572.99,1000,2022-01-12,2023-01-12,2023-01-12,Active,AGT158,Agent
POL0000296,CUST001959,Health,100000,6400.0,2500,2024-05-20,2025-05-20,2025-05-20,Active,AGT095,Online
POL0000297,CUST002989,Home,90735,580.7,2500,2020-07-01,2021-07-01,2021-07-01,Active,AGT100,Online
POL0000298,CUST002940,Auto,50000,1000.0,1000,2023-07-22,2024-07-21,2024-07-21,Active,AGT038,Walk-in
POL0000299,CUST008717,Auto,500000,8000.0,500,2024-12-26,2025-12-26,2025-12-26,Active,AGT135,Phone
POL0000300,CUST011607,Life,800407,3201.63,0,2021-01-24,2022-01-24,2022-01-24,Lapsed,AGT161,Online
POL0000301,CUST006669,Business,50483,504.83,5000,2025-12-21,2026-12-21,2026-12-21,Active,AGT125,Online
POL0000302,CUST000831,Home,284110,1818.3,1000,2020-11-05,2021-11-05,2021-11-05,Lapsed,AGT058,Online
POL0000303,CUST000826,Auto,100000,1600.0,500,2025-03-21,2026-03-21,2026-03-21,Active,AGT066,Phone
POL0000304,CUST014901,Life,835404,4177.02,0,2025-03-17,2026-03-17,2026-03-17,Active,AGT015,Online
POL0000305,CUST008928,Health,500000,32000.0,2500,2023-10-18,2024-10-17,2024-10-17,Active,AGT091,Agent
POL0000306,CUST001762,Auto,50000,1000.0,250,2020-12-08,2021-12-08,2021-12-08,Cancelled,AGT122,Phone
POL0000307,CUST012647,Health,250000,16000.0,1000,2022-10-06,2023-10-06,2023-10-06,Active,AGT088,Phone
POL0000308,CUST001168,Auto,100000,2000.0,500,2022-11-29,2023-11-29,2023-11-29,Active,AGT048,Referral
POL0000309,CUST001078,Auto,250000,5000.0,500,2022-12-14,2023-12-14,2023-12-14,Active,AGT183,Agent
POL0000310,CUST009386,Auto,100000,2600.0,1000,2020-06-17,2021-06-17,2021-06-17,Active,AGT125,Online
POL0000311,CUST013871,Auto,100000,2000.0,500,2024-05-02,2025-05-02,2025-05-02,Lapsed,AGT088,Online
POL0000312,CUST008383,Auto,25000,400.0,2000,2025-05-23,2026-05-23,2026-05-23,Active,AGT163,Agent
POL0000313,CUST004997,Home,331974,2124.63,2500,2025-06-21,2026-06-21,2026-06-21,Active,AGT085,Online
POL0000314,CUST007623,Travel,25000,3000.0,250,2024-07-24,2025-07-24,2025-07-24,Active,AGT105,Phone
POL0000315,CUST012013,Home,106074,848.59,1000,2025-10-18,2026-10-18,2026-10-18,Active,AGT152,Online
POL0000316,CUST004793,Auto,250000,6500.0,1000,2020-08-07,2021-08-07,2021-08-07,Lapsed,AGT133,Agent
POL0000317,CUST013061,Health,250000,16000.0,500,2023-01-15,2024-01-15,2024-01-15,Active,AGT141,Phone
POL0000318,CUST009093,Life,648514,2594.06,0,2023-01-20,2024-01-20,2024-01-20,Active,AGT158,Online
POL0000319,CUST002920,Travel,50000,7500.0,0,2023-10-03,2024-10-02,2024-10-02,Cancelled,AGT019,Online
POL0000320,CUST013532,Home,317711,3304.19,5000,2024-01-24,2025-01-23,2025-01-23,Active,AGT151,Phone
POL0000321,CUST010630,Business,50802,406.42,5000,2022-06-19,2023-06-19,2023-06-19,Active,AGT047,Phone
POL0000322,CUST014324,Auto,25000,400.0,250,2021-03-07,2022-03-07,2022-03-07,Active,AGT002,Agent
POL0000323,CUST003546,Auto,50000,1000.0,1000,2025-08-10,2026-08-10,2026-08-10,Active,AGT057,Referral
POL0000324,CUST005817,Home,189265,1514.12,500,2025-06-19,2026-06-19,2026-06-19,Active,AGT017,Referral
POL0000325,CUST003753,Auto,250000,4000.0,2000,2024-04-28,2025-04-28,2025-04-28,Active,AGT170,Phone
POL0000326,CUST008474,Home,367274,2938.19,1000,2021-11-04,2022-11-04,2022-11-04,Cancelled,AGT060,Online
POL0000327,CUST004787,Life,394830,1579.32,0,2024-10-12,2025-10-12,2025-10-12,Active,AGT079,Referral
POL0000328,CUST011043,Health,500000,40000.0,1000,2021-12-30,2022-12-30,2022-12-30,Cancelled,AGT085,Phone
POL0000329,CUST004866,Auto,250000,4000.0,500,2024-10-04,2025-10-04,2025-10-04,Active,AGT089,Online
POL0000330,CUST011436,Auto,25000,500.0,2000,2022-10-19,2023-10-19,2023-10-19,Active,AGT135,Referral
POL0000331,CUST011164,Health,500000,40000.0,500,2025-08-03,2026-08-03,2026-08-03,Active,AGT060,Agent
POL0000332,CUST003052,Auto,250000,6500.0,500,2024-09-26,2025-09-26,2025-09-26,Active,AGT129,Online
POL0000333,CUST010549,Auto,250000,4000.0,250,2020-07-17,2021-07-17,2021-07-17,Active,AGT091,Phone
POL0000334,CUST006348,Life,499772,1999.09,0,2023-08-12,2024-08-11,2024-08-11,Active,AGT064,Walk-in
POL0000335,CUST014932,Home,177473,1135.83,5000,2020-07-08,2021-07-08,2021-07-08,Active,AGT080,Online
POL0000336,CUST014397,Home,214407,1372.2,500,2025-11-01,2026-11-01,2026-11-01,Active,AGT012,Online
POL0000337,CUST006277,Auto,250000,5000.0,2000,2024-10-09,2025-10-09,2025-10-09,Active,AGT166,Phone
POL0000338,CUST013665,Home,110959,710.14,5000,2025-02-01,2026-02-01,2026-02-01,Active,AGT026,Agent
POL0000339,CUST001173,Home,56566,362.02,2500,2024-08-21,2025-08-21,2025-08-21,Active,AGT189,Phone
POL0000340,CUST003849,Life,307480,1998.62,0,2025-05-10,2026-05-10,2026-05-10,Active,AGT106,Online
POL0000341,CUST012375,Health,250000,26000.0,5000,2025-08-25,2026-08-25,2026-08-25,Active,AGT015,Agent
POL0000342,CUST014603,Travel,10000,1200.0,500,2023-01-29,2024-01-29,2024-01-29,Active,AGT056,Phone
POL0000343,CUST007133,Auto,50000,1000.0,500,2023-09-16,2024-09-15,2024-09-15,Lapsed,AGT122,Agent
POL0000344,CUST003009,Home,454402,3635.22,2500,2022-12-09,2023-12-09,2023-12-09,Active,AGT094,Referral
POL0000345,CUST005499,Auto,100000,2000.0,250,2024-08-30,2025-08-30,2025-08-30,Active,AGT188,Phone
POL0000346,CUST004087,Travel,25000,3000.0,500,2020-09-26,2021-09-26,2021-09-26,Cancelled,AGT145,Online
POL0000347,CUST013547,Home,361498,2313.59,1000,2024-07-04,2025-07-04,2025-07-04,Active,AGT171,Online
POL0000348,CUST008713,Home,123987,793.52,1000,2024-11-10,2025-11-10,2025-11-10,Active,AGT182,Online
POL0000349,CUST012871,Travel,10000,1200.0,250,2022-07-24,2023-07-24,2023-07-24,Active,AGT127,Referral
POL0000350,CUST010016,Auto,50000,800.0,250,2023-01-12,2024-01-12,2024-01-12,Active,AGT059,Referral
POL0000351,CUST012836,Home,115483,1201.02,1000,2021-10-19,2022-10-19,2022-10-19,Lapsed,AGT060,Online
POL0000352,CUST002241,Auto,25000,650.0,500,2025-12-09,2026-12-09,2026-12-09,Active,AGT170,Phone
POL0000353,CUST014094,Home,464943,3719.54,500,2022-12-05,2023-12-05,2023-12-05,Active,AGT198,Online
POL0000354,CUST010438,Home,135486,1409.05,1000,2024-09-21,2025-09-21,2025-09-21,Active,AGT072,Phone
POL0000355,CUST006612,Health,100000,8000.0,500,2025-03-17,2026-03-17,2026-03-17,Active,AGT132,Online
POL0000356,CUST012573,Health,250000,16000.0,2500,2020-03-25,2021-03-25,2021-03-25,Active,AGT060,Phone
POL0000357,CUST005909,Home,98996,633.57,500,2025-06-24,2026-06-24,2026-06-24,Active,AGT017,Online
POL0000358,CUST005896,Life,193717,1259.16,0,2024-09-13,2025-09-13,2025-09-13,Active,AGT196,Online
POL0000359,CUST001026,Home,67664,541.31,1000,2022-08-27,2023-08-27,2023-08-27,Active,AGT046,Agent
POL0000360,CUST010627,Health,250000,16000.0,2500,2024-12-05,2025-12-05,2025-12-05,Active,AGT014,Online
POL0000361,CUST004113,Auto,100000,2600.0,1000,2024-10-23,2025-10-23,2025-10-23,Active,AGT028,Phone
POL0000362,CUST007687,Travel,50000,6000.0,500,2023-07-19,2024-07-18,2024-07-18,Lapsed,AGT177,Online
POL0000363,CUST006231,Home,100683,805.46,1000,2022-08-31,2023-08-31,2023-08-31,Active,AGT176,Referral
POL0000364,CUST007503,Health,100000,6400.0,2500,2026-02-28,2027-02-28,2027-02-28,Active,AGT008,Online
POL0000365,CUST010980,Health,500000,40000.0,5000,2022-10-13,2023-10-13,2023-10-13,Active,AGT119,Online
POL0000366,CUST011659,Life,794531,3178.12,0,2021-06-02,2022-06-02,2022-06-02,Active,AGT154,Agent
POL0000367,CUST011272,Auto,50000,800.0,1000,2021-10-31,2022-10-31,2022-10-31,Active,AGT125,Online
POL0000368,CUST011132,Health,100000,6400.0,5000,2025-12-24,2026-12-24,2026-12-24,Active,AGT058,Online
POL0000369,CUST013301,Life,226670,906.68,0,2021-04-09,2022-04-09,2022-04-09,Active,AGT114,Agent
POL0000370,CUST003858,Home,196278,1570.22,1000,2025-11-26,2026-11-26,2026-11-26,Active,AGT014,Referral
POL0000371,CUST010821,Auto,100000,2000.0,250,2023-11-06,2024-11-05,2024-11-05,Active,AGT157,Online
POL0000372,CUST001385,Health,100000,8000.0,5000,2021-04-12,2022-04-12,2022-04-12,Active,AGT084,Online
POL0000373,CUST007657,Business,189877,1519.02,5000,2020-09-21,2021-09-21,2021-09-21,Active,AGT173,Online
POL0000374,CUST011411,Travel,25000,3000.0,250,2021-11-30,2022-11-30,2022-11-30,Active,AGT022,Agent
POL0000375,CUST011614,Travel,25000,3000.0,500,2024-05-05,2025-05-05,2025-05-05,Lapsed,AGT004,Agent
POL0000376,CUST003281,Travel,25000,3000.0,250,2025-06-25,2026-06-25,2026-06-25,Active,AGT026,Agent
POL0000377,CUST001751,Life,207923,831.69,0,2021-09-04,2022-09-04,2022-09-04,Active,AGT032,Phone
POL0000378,CUST010925,Life,481538,2407.69,0,2020-12-22,2021-12-22,2021-12-22,Active,AGT086,Referral
POL0000379,CUST006763,Home,197216,1577.73,1000,2022-11-28,2023-11-28,2023-11-28,Active,AGT042,Referral
POL0000380,CUST014084,Health,500000,40000.0,500,2020-12-04,2021-12-04,2021-12-04,Active,AGT162,Agent
POL0000381,CUST006083,Home,90958,582.13,500,2022-05-14,2023-05-14,2023-05-14,Active,AGT180,Phone
POL0000382,CUST001782,Life,553128,2212.51,0,2021-12-19,2022-12-19,2022-12-19,Active,AGT088,Online
POL0000383,CUST009127,Home,251874,1611.99,5000,2024-09-20,2025-09-20,2025-09-20,Active,AGT192,Referral
POL0000384,CUST002149,Home,116400,931.2,1000,2020-11-22,2021-11-22,2021-11-22,Active,AGT181,Phone
POL0000385,CUST011647,Business,106675,853.4,10000,2025-07-02,2026-07-02,2026-07-02,Active,AGT180,Agent
POL0000386,CUST011945,Auto,25000,500.0,500,2022-04-07,2023-04-07,2023-04-07,Lapsed,AGT165,Phone
POL0000387,CUST011022,Home,56787,590.58,500,2023-08-02,2024-08-01,2024-08-01,Active,AGT129,Agent
POL0000388,CUST005762,Auto,50000,800.0,500,2022-09-12,2023-09-12,2023-09-12,Active,AGT033,Referral
POL0000389,CUST013213,Home,81363,846.18,2500,2025-01-24,2026-01-24,2026-01-24,Active,AGT160,Phone
POL0000390,CUST008197,Home,169871,1087.17,1000,2022-08-04,2023-08-04,2023-08-04,Active,AGT066,Phone
POL0000391,CUST014158,Home,121579,778.11,5000,2025-06-13,2026-06-13,2026-06-13,Active,AGT187,Phone
POL0000392,CUST000917,Auto,100000,2000.0,1000,2021-10-21,2022-10-21,2022-10-21,Lapsed,AGT194,Phone
POL0000393,CUST009368,Home,310720,2485.76,1000,2023-10-24,2024-10-23,2024-10-23,Cancelled,AGT093,Online
POL0000394,CUST000516,Health,250000,20000.0,5000,2023-09-28,2024-09-27,2024-09-27,Active,AGT039,Phone
POL0000395,CUST005721,Home,175002,1120.01,2500,2024-04-06,2025-04-06,2025-04-06,Active,AGT057,Agent
POL0000396,CUST005093,Auto,50000,800.0,250,2024-02-25,2025-02-24,2025-02-24,Active,AGT049,Agent
POL0000397,CUST010129,Health,250000,16000.0,1000,2024-10-06,2025-10-06,2025-10-06,Active,AGT092,Online
POL0000398,CUST001391,Life,853983,3415.93,0,2023-12-30,2024-12-29,2024-12-29,Active,AGT005,Online
POL0000399,CUST009519,Health,250000,26000.0,5000,2024-01-26,2025-01-25,2025-01-25,Lapsed,AGT041,Online
POL0000400,CUST011225,Life,798548,3194.19,0,2024-12-02,2025-12-02,2025-12-02,Active,AGT005,Referral
POL0000401,CUST004624,Home,228758,2379.08,1000,2022-04-29,2023-04-29,2023-04-29,Cancelled,AGT119,Referral
POL0000402,CUST007053,Home,256780,1643.39,2500,2021-07-02,2022-07-02,2022-07-02,Active,AGT155,Online
POL0000403,CUST007485,Life,190965,1241.27,0,2025-10-18,2026-10-18,2026-10-18,Active,AGT200,Referral
POL0000404,CUST003706,Home,110611,707.91,1000,2024-11-03,2025-11-03,2025-11-03,Active,AGT133,Referral
POL0000405,CUST014185,Business,84489,844.89,1000,2024-08-17,2025-08-17,2025-08-17,Active,AGT065,Phone
POL0000406,CUST002394,Auto,100000,1600.0,250,2023-03-23,2024-03-22,2024-03-22,Active,AGT075,Referral
POL0000407,CUST012861,Life,227649,1479.72,0,2024-12-01,2025-12-01,2025-12-01,Active,AGT019,Referral
POL0000408,CUST000104,Health,500000,32000.0,500,2026-02-19,2027-02-19,2027-02-19,Active,AGT037,Phone
POL0000409,CUST011374,Travel,25000,3000.0,250,2026-02-07,2027-02-07,2027-02-07,Active,AGT018,Online
POL0000410,CUST002345,Auto,25000,500.0,250,2021-11-01,2022-11-01,2022-11-01,Lapsed,AGT143,Online
POL0000411,CUST005066,Life,760434,3802.17,0,2026-01-25,2027-01-25,2027-01-25,Active,AGT038,Online
POL0000412,CUST002301,Auto,250000,5000.0,250,2025-10-11,2026-10-11,2026-10-11,Active,AGT024,Agent
POL0000413,CUST002030,Auto,100000,1600.0,2000,2020-08-09,2021-08-09,2021-08-09,Active,AGT068,Online
POL0000414,CUST003239,Travel,25000,3000.0,0,2023-09-20,2024-09-19,2024-09-19,Lapsed,AGT032,Agent
POL0000415,CUST008166,Health,250000,26000.0,2500,2025-07-18,2026-07-18,2026-07-18,Active,AGT095,Agent
POL0000416,CUST001386,Travel,25000,3000.0,0,2025-10-21,2026-10-21,2026-10-21,Active,AGT134,Referral
POL0000417,CUST007489,Health,100000,6400.0,500,2023-04-07,2024-04-06,2024-04-06,Active,AGT125,Online
POL0000418,CUST013102,Health,250000,20000.0,500,2021-05-11,2022-05-11,2022-05-11,Active,AGT033,Agent
POL0000419,CUST012549,Life,423408,1693.63,0,2024-02-23,2025-02-22,2025-02-22,Active,AGT021,Phone
POL0000420,CUST004017,Auto,250000,6500.0,2000,2020-05-10,2021-05-10,2021-05-10,Active,AGT033,Agent
POL0000421,CUST010398,Life,583827,2335.31,0,2021-02-24,2022-02-24,2022-02-24,Active,AGT107,Agent
POL0000422,CUST007463,Life,203161,1015.81,0,2025-02-19,2026-02-19,2026-02-19,Active,AGT151,Agent
POL0000423,CUST007420,Home,109961,703.75,5000,2023-08-04,2024-08-03,2024-08-03,Active,AGT155,Phone
POL0000424,CUST009071,Auto,250000,6500.0,1000,2020-03-10,2021-03-10,2021-03-10,Active,AGT081,Online
POL0000425,CUST009253,Auto,100000,2600.0,2000,2025-01-15,2026-01-15,2026-01-15,Active,AGT182,Online
POL0000426,CUST007722,Auto,100000,1600.0,250,2021-08-18,2022-08-18,2022-08-18,Active,AGT108,Phone
POL0000427,CUST012940,Life,613226,2452.9,0,2025-10-17,2026-10-17,2026-10-17,Active,AGT009,Phone
POL0000428,CUST014837,Auto,250000,4000.0,2000,2023-06-09,2024-06-08,2024-06-08,Lapsed,AGT143,Phone
POL0000429,CUST012871,Life,730174,2920.7,0,2022-08-14,2023-08-14,2023-08-14,Active,AGT079,Online
POL0000430,CUST010277,Auto,500000,8000.0,1000,2024-11-30,2025-11-30,2025-11-30,Active,AGT068,Agent
POL0000431,CUST002539,Auto,50000,800.0,250,2024-11-11,2025-11-11,2025-11-11,Active,AGT181,Online
POL0000432,CUST004154,Home,220197,1761.58,5000,2020-05-06,2021-05-06,2021-05-06,Active,AGT066,Online
POL0000433,CUST004592,Life,375968,1503.87,0,2021-04-26,2022-04-26,2022-04-26,Active,AGT177,Online
POL0000434,CUST009185,Auto,250000,5000.0,1000,2023-03-12,2024-03-11,2024-03-11,Active,AGT065,Online
POL0000435,CUST010188,Business,70450,704.5,5000,2025-06-18,2026-06-18,2026-06-18,Active,AGT196,Agent
POL0000436,CUST003780,Home,147122,941.58,500,2021-10-19,2022-10-19,2022-10-19,Active,AGT062,Phone
POL0000437,CUST008942,Auto,100000,2000.0,2000,2022-04-23,2023-04-23,2023-04-23,Active,AGT081,Online
POL0000438,CUST011283,Auto,50000,800.0,2000,2021-12-30,2022-12-30,2022-12-30,Cancelled,AGT076,Agent
POL0000439,CUST014762,Home,240970,1927.76,1000,2024-09-09,2025-09-09,2025-09-09,Active,AGT075,Walk-in
POL0000440,CUST003235,Life,496732,1986.93,0,2025-01-13,2026-01-13,2026-01-13,Active,AGT198,Online
POL0000441,CUST000803,Home,85187,545.2,500,2023-05-10,2024-05-09,2024-05-09,Cancelled,AGT032,Agent
POL0000442,CUST014022,Home,315255,2017.63,500,2020-08-15,2021-08-15,2021-08-15,Active,AGT008,Phone
POL0000443,CUST014331,Life,553107,2765.53,0,2023-11-14,2024-11-13,2024-11-13,Active,AGT101,Agent
POL0000444,CUST012525,Home,102187,654.0,1000,2022-08-17,2023-08-17,2023-08-17,Active,AGT073,Walk-in
POL0000445,CUST000803,Life,253639,1014.56,0,2023-05-05,2024-05-04,2024-05-04,Active,AGT044,Agent
POL0000446,CUST000638,Auto,100000,1600.0,250,2020-12-22,2021-12-22,2021-12-22,Cancelled,AGT075,Walk-in
POL0000447,CUST004100,Life,219460,1097.3,0,2022-09-26,2023-09-26,2023-09-26,Cancelled,AGT191,Agent
POL0000448,CUST009861,Home,126923,812.31,1000,2021-11-02,2022-11-02,2022-11-02,Active,AGT065,Referral
POL0000449,CUST012237,Health,50000,4000.0,500,2021-10-31,2022-10-31,2022-10-31,Active,AGT112,Agent
POL0000450,CUST005853,Business,64696,646.96,1000,2023-09-07,2024-09-06,2024-09-06,Lapsed,AGT088,Online
