payment_id,policy_id,customer_id,payment_date,payment_amount,payment_method,payment_status,late_payment_flag
PAY00000365,POL0066124,CUST000290,2021-05-08,533.33,Bank Transfer,Failed,1
PAY00000366,POL0015950,CUST001868,2020-04-22,200.75,Credit Card,Completed,0
PAY00000368,POL0000982,CUST011614,2024-10-24,666.67,Bank Transfer,Completed,0
PAY00000369,POL0068729,CUST000850,2022-12-12,1666.67,Bank Transfer,Completed,0
PAY00000370,POL0020209,CUST002099,2023-03-12,54.17,Bank Transfer,Completed,0
PAY00000371,POL0067244,CUST005067,2021-07-14,66.67,Credit Card,Completed,0
PAY00000372,POL0053199,CUST011187,2021-11-14,1333.33,Check,Failed,1
PAY00000373,POL0059612,CUST009370,2020-09-18,542.41,Credit Card,Completed,0
PAY00000374,POL0006956,CUST005663,2021-10-24,1156.52,Cash,Completed,0
PAY00000375,POL0009925,CUST008742,2021-11-17,6500.0,Bank Transfer,Completed,0
PAY00000376,POL0000537,CUST001986,2021-10-08,400.0,Credit Card,Completed,1
PAY00000377,POL0063650,CUST011565,2022-12-10,205.15,Check,Completed,1
PAY00000378,POL0034129,CUST008836,2021-09-14,133.33,Credit Card,Completed,1
PAY00000379,POL0024098,CUST000739,2025-03-28,200.0,Check,Completed,0
PAY00000380,POL0039362,CUST001803,2025-02-04,818.85,Credit Card,Completed,0
PAY00000381,POL0067312,CUST010537,2024-05-15,416.67,Bank Transfer,Completed,1
PAY00000383,POL0039202,CUST014856,2024-09-22,214.28,Check,Completed,1
PAY00000385,POL0050033,CUST002796,2024-09-17,333.33,Auto Pay,Failed,0
PAY00000386,POL0039015,CUST004885,2024-08-16,118.34,Bank Transfer,Completed,1
PAY00000388,POL0039187,CUST007524,2024-01-30,162.5,Credit Card,Completed,1
PAY00000389,POL0052937,CUST000063,2021-11-09,74.14,Credit Card,Completed,0
PAY00000390,POL0030526,CUST007856,2025-07-03,1227.7,Bank Transfer,Completed,0
PAY00000391,POL0056003,CUST008197,2022-01-15,120.38,Check,Completed,0
PAY00000393,POL0042406,CUST005530,2025-07-03,246.7,Credit Card,Completed,0
PAY00000394,POL0066429,CUST008558,2025-07-03,462.11,Auto Pay,Failed,0
PAY00000395,POL0037807,CUST014422,2025-07-03,833.33,Check,Completed,0
PAY00000396,POL0067875,CUST009834,2024-03-04,16000.0,Check,Completed,0
PAY00000397,POL0064330,CUST011393,2022-12-21,216.67,Check,Failed,1
PAY00000398,POL0029116,CUST008370,2023-02-04,181.93,Credit Card,Completed,0
PAY00000399,POL0074944,CUST012668,2021-11-04,603.11,Credit Card,Completed,1
PAY00000400,POL0047476,CUST012344,2024-03-12,1625.0,Cash,Completed,1
PAY00000401,POL0012503,CUST007273,2022-04-03,223.66,Bank Transfer,Completed,0
PAY00000402,POL0055967,CUST009000,2024-03-22,666.67,Credit Card,Completed,0
PAY00000403,POL0015384,CUST009160,2021-03-14,49.64,Cash,Refunded,0
PAY00000404,POL0029962,CUST011508,2024-02-29,62.37,Credit Card,Completed,0
PAY00000406,POL0070026,CUST010767,2025-07-03,210.11,Cash,Failed,0
PAY00000407,POL0010109,CUST011003,2024-04-25,107.75,Credit Card,Completed,1
PAY00000408,POL0057178,CUST013396,2024-07-09,1333.33,Credit Card,Completed,1
PAY00000409,POL0022495,CUST012165,2024-04-08,945.34,Bank Transfer,Completed,0
PAY00000410,POL0034873,CUST005379,2021-08-12,1333.33,Check,Completed,0
PAY00000411,POL0045038,CUST013887,2024-08-11,228.95,Check,Failed,1
PAY00000414,POL0008523,CUST006607,2022-04-04,118.38,Check,Completed,0
PAY00000415,POL0000233,CUST007622,2025-07-03,100.0,Bank Transfer,Completed,0
PAY00000416,POL0025147,CUST011560,2023-09-10,1333.33,Bank Transfer,Completed,0
PAY00000417,POL0042519,CUST009569,2025-07-03,210.02,Credit Card,Failed,0
PAY00000418,POL0002440,CUST012576,2021-12-08,286.96,Bank Transfer,Completed,0
PAY00000419,POL0000349,CUST012871,2022-07-30,1200.0,Check,Failed,1
PAY00000421,POL0039701,CUST005003,2022-04-25,2000.0,Credit Card,Failed,1
PAY00000422,POL0049612,CUST005839,2025-07-03,325.0,Credit Card,Completed,0
PAY00000423,POL0013593,CUST007942,2024-12-10,250.0,Credit Card,Failed,1
PAY00000424,POL0024007,CUST007587,2022-11-07,197.02,Credit Card,Completed,0
PAY00000425,POL0040765,CUST006227,2025-01-21,120.84,Credit Card,Completed,1
PAY00000426,POL0046660,CUST011264,2024-08-18,5000.0,Auto Pay,Completed,0
PAY00000427,POL0041069,CUST005011,2024-12-24,53.0,Auto Pay,Completed,0
PAY00000428,POL0020373,CUST010632,2024-10-29,54.02,Cash,Completed,0
PAY00000429,POL0015125,CUST007285,2025-04-03,81.03,Bank Transfer,Completed,0
PAY00000430,POL0057495,CUST006840,2023-08-07,100.0,Credit Card,Failed,1
PAY00000431,POL0055385,CUST005419,2021-01-02,2666.67,Credit Card,Completed,1
PAY00000432,POL0011153,CUST005611,2023-03-10,2666.67,Bank Transfer,Failed,1
PAY00000433,POL0003378,CUST005428,2024-05-08,84.21,Check,Failed,1
PAY00000434,POL0060535,CUST007923,2023-09-22,32.09,Bank Transfer,Completed,0
PAY00000435,POL0069871,CUST008434,2025-05-08,250.0,Credit Card,Completed,0
PAY00000436,POL0007202,CUST009785,2023-03-24,1500.0,Auto Pay,Completed,1
PAY00000437,POL0065632,CUST002752,2023-04-05,2166.67,Bank Transfer,Pending,1
PAY00000438,POL0020208,CUST008071,2021-02-17,333.33,Credit Card,Completed,0
PAY00000439,POL0002618,CUST000709,2025-07-03,73.92,Check,Refunded,0
PAY00000440,POL0003831,CUST006570,2020-09-18,2600.0,Bank Transfer,Failed,1
PAY00000441,POL0021188,CUST009410,2025-06-24,120.12,Cash,Completed,1
PAY00000443,POL0003155,CUST003969,2023-09-24,533.33,Credit Card,Completed,0
PAY00000444,POL0023258,CUST001999,2022-07-30,97.96,Check,Completed,1
PAY00000445,POL0019678,CUST003836,2021-07-15,4000.0,Credit Card,Failed,1
PAY00000446,POL0063428,CUST000027,2024-03-20,1250.0,Credit Card,Completed,1
PAY00000447,POL0053544,CUST003328,2024-03-20,333.33,Cash,Completed,1
PAY00000448,POL0019231,CUST011593,2021-08-02,541.67,Bank Transfer,Completed,1
PAY00000449,POL0039814,CUST001568,2020-07-31,501.84,Credit Card,Completed,0
PAY00000450,POL0034732,CUST002093,2025-05-30,74.63,Credit Card,Completed,0
PAY00000451,POL0048652,CUST000780,2024-05-31,110.68,Cash,Completed,1
PAY00000453,POL0067928,CUST012104,2023-05-18,63.23,Bank Transfer,Completed,0
PAY00000454,POL0040014,CUST000829,2020-11-25,2086.02,Auto Pay,Pending,0
PAY00000455,POL0024373,CUST004557,2024-03-21,608.23,Credit Card,Completed,0
PAY00000456,POL0062635,CUST010811,2025-07-03,125.42,Credit Card,Completed,0
PAY00000457,POL0057045,CUST005821,2025-07-03,3333.33,Bank Transfer,Completed,0
PAY00000458,POL0067861,CUST012425,2025-06-28,179.18,Credit Card,Completed,0
PAY00000460,POL0041712,CUST000616,2021-02-08,892.33,Bank Transfer,Completed,0
PAY00000461,POL0025949,CUST005239,2022-04-18,13000.0,Check,Completed,1
PAY00000462,POL0060947,CUST014963,2022-04-04,1751.6,Credit Card,Completed,0
PAY00000463,POL0059112,CUST014344,2023-06-09,133.33,Auto Pay,Completed,0
PAY00000464,POL0073336,CUST005546,2025-05-28,2600.0,Bank Transfer,Completed,0
PAY00000465,POL0054864,CUST002140,2025-07-03,574.65,Credit Card,Completed,0
PAY00000467,POL0067622,CUST010557,2022-12-22,375.0,Bank Transfer,Completed,0
PAY00000469,POL0024869,CUST003117,2023-12-08,118.35,Credit Card,Completed,1
PAY00000470,POL0063945,CUST004311,2024-09-15,416.67,Credit Card,Completed,0
PAY00000471,POL0050158,CUST006064,2025-05-25,232.2,Check,Completed,0
PAY00000472,POL0074532,CUST014723,2024-11-20,138.16,Credit Card,Completed,0
PAY00000473,POL0044732,CUST011569,2023-11-15,133.33,Credit Card,Completed,1
PAY00000474,POL0018046,CUST010031,2024-08-17,325.0,Bank Transfer,Failed,1
PAY00000475,POL0003347,CUST007593,2024-07-18,1287.72,Check,Completed,1
PAY00000476,POL0066757,CUST000308,2021-12-09,92.5,Credit Card,Completed,0
PAY00000477,POL0073496,CUST000789,2023-01-14,133.33,Credit Card,Completed,0
PAY00000478,POL0014576,CUST007276,2024-11-29,301.14,Auto Pay,Completed,0
PAY00000479,POL0011245,CUST004928,2022-01-16,33.33,Bank Transfer,Completed,1
PAY00000481,POL0019909,CUST004939,2025-04-23,60.84,Check,Completed,0
PAY00000482,POL0043148,CUST009835,2025-07-03,51.72,Credit Card,Completed,0
PAY00000483,POL0065119,CUST000507,2023-06-01,89.64,Credit Card,Completed,1
PAY00000485,POL0035823,CUST000655,2021-04-20,125.55,Check,Completed,1
PAY00000486,POL0003309,CUST013249,2022-02-04,400.0,Credit Card,Completed,0
PAY00000487,POL0023776,CUST012512,2023-08-23,823.95,Credit Card,Failed,1
PAY00000488,POL0000484,CUST004827,2023-04-09,250.0,Bank Transfer,Failed,1
PAY00000490,POL0023477,CUST012676,2023-07-16,157.54,Bank Transfer,Completed,0
PAY00000491,POL0002181,CUST004544,2025-07-03,400.0,Credit Card,Completed,0
PAY00000492,POL0049936,CUST008133,2025-01-30,133.33,Bank Transfer,Failed,1
PAY00000493,POL0014876,CUST011485,2024-09-15,519.13,Bank Transfer,Failed,1
PAY00000494,POL0053595,CUST000281,2025-07-03,299.47,Auto Pay,Completed,0
PAY00000495,POL0036247,CUST004609,2024-12-16,650.0,Auto Pay,Completed,0
PAY00000496,POL0061874,CUST000365,2024-08-05,111.91,Credit Card,Completed,0
PAY00000497,POL0011052,CUST007361,2023-12-05,59.1,Credit Card,Completed,1
PAY00000499,POL0044387,CUST010273,2024-01-16,541.67,Credit Card,Completed,1
PAY00000500,POL0006494,CUST003689,2023-10-22,1200.0,Cash,Refunded,1
PAY00000501,POL0045132,CUST004683,2024-02-19,220.63,Auto Pay,Refunded,1
PAY00000502,POL0014609,CUST009484,2023-10-30,200.0,Credit Card,Completed,0
PAY00000503,POL0069995,CUST014610,2021-07-19,216.67,Credit Card,Completed,1
PAY00000504,POL0004680,CUST002833,2023-06-01,693.75,Bank Transfer,Failed,1
PAY00000505,POL0021492,CUST003147,2022-04-25,325.0,Credit Card,Completed,1
PAY00000506,POL0036735,CUST010605,2022-03-28,133.33,Check,Completed,1
PAY00000507,POL0029067,CUST001704,2024-12-17,58.56,Check,Completed,1
PAY00000508,POL0073051,CUST006017,2021-08-13,88.4,Bank Transfer,Completed,1
PAY00000509,POL0051257,CUST007323,2023-07-03,416.67,Credit Card,Completed,0
PAY00000510,POL0041311,CUST000910,2023-03-07,200.0,Bank Transfer,Completed,1
PAY00000511,POL0074244,CUST000877,2024-08-23,650.0,Credit Card,Completed,0
PAY00000512,POL0052263,CUST014445,2021-05-11,165.9,Bank Transfer,Completed,1
PAY00000514,POL0035767,CUST005977,2022-11-07,406.25,Check,Failed,1
PAY00000516,POL0022649,CUST006678,2024-08-21,50.06,Credit Card,Completed,0
PAY00000517,POL0018124,CUST006059,2025-04-20,346.38,Credit Card,Failed,0
PAY00000518,POL0021231,CUST001625,2022-03-20,2000.0,Bank Transfer,Completed,0
PAY00000519,POL0074979,CUST007428,2025-07-03,358.96,Bank Transfer,Completed,0
PAY00000520,POL0060221,CUST012725,2023-04-03,206.2,Auto Pay,Completed,1
PAY00000521,POL0065923,CUST014281,2022-11-11,216.67,Bank Transfer,Failed,0
PAY00000523,POL0030522,CUST006953,2024-05-08,2666.67,Auto Pay,Completed,0
PAY00000524,POL0074693,CUST006294,2020-02-12,400.0,Credit Card,Completed,0
PAY00000525,POL0009113,CUST005527,2021-03-15,800.0,Auto Pay,Completed,1
PAY00000526,POL0045637,CUST006896,2020-07-21,114.6,Auto Pay,Failed,0
PAY00000527,POL0001509,CUST000908,2023-05-17,4381.53,Credit Card,Completed,1
PAY00000528,POL0042407,CUST014138,2025-05-08,130.53,Auto Pay,Failed,1
PAY00000529,POL0005731,CUST001085,2023-02-15,2320.16,Bank Transfer,Failed,0
PAY00000530,POL0033559,CUST013030,2025-01-26,7500.0,Credit Card,Completed,0
PAY00000531,POL0048782,CUST003376,2021-04-05,132.53,Auto Pay,Completed,0
PAY00000533,POL0024380,CUST003181,2025-07-03,3333.33,Check,Completed,0
PAY00000534,POL0070446,CUST011328,2023-01-21,201.94,Cash,Completed,0
PAY00000535,POL0071662,CUST013766,2025-07-03,704.5,Auto Pay,Completed,0
PAY00000536,POL0014935,CUST004246,2024-10-07,741.86,Bank Transfer,Completed,0
PAY00000538,POL0054400,CUST001935,2021-08-23,333.33,Credit Card,Completed,1
PAY00000540,POL0050200,CUST004231,2025-07-03,172.11,Credit Card,Completed,0
PAY00000542,POL0030416,CUST002539,2025-07-03,107.98,Auto Pay,Completed,0
PAY00000543,POL0027359,CUST012764,2022-04-15,65.78,Check,Completed,0
PAY00000544,POL0045128,CUST012597,2025-07-03,1000.0,Auto Pay,Completed,0
PAY00000545,POL0033307,CUST001430,2024-09-22,100.0,Credit Card,Completed,0
PAY00000547,POL0019779,CUST004582,2023-09-10,136.88,Check,Pending,1
PAY00000548,POL0065806,CUST009177,2020-10-15,833.33,Auto Pay,Completed,0
PAY00000550,POL0058934,CUST003894,2022-06-13,133.33,Credit Card,Failed,1
PAY00000551,POL0005872,CUST003573,2024-07-15,166.67,Bank Transfer,Completed,0
PAY00000552,POL0027515,CUST009574,2025-05-08,416.67,Credit Card,Failed,1
PAY00000554,POL0013190,CUST001220,2022-12-14,1283.19,Bank Transfer,Completed,1
PAY00000555,POL0072404,CUST010458,2025-07-03,88.05,Credit Card,Completed,0
PAY00000556,POL0032325,CUST000690,2023-05-24,3333.33,Auto Pay,Completed,0
PAY00000557,POL0055090,CUST006338,2025-03-03,1000.0,Bank Transfer,Completed,1
PAY00000558,POL0047947,CUST009842,2024-05-29,556.29,Auto Pay,Completed,0
PAY00000560,POL0022386,CUST005399,2025-04-21,141.6,Bank Transfer,Completed,0
PAY00000561,POL0001728,CUST007072,2023-06-09,1083.33,Cash,Failed,0
PAY00000562,POL0056950,CUST009635,2025-02-01,831.42,Credit Card,Completed,0
PAY00000563,POL0041690,CUST007948,2021-12-27,1345.14,Bank Transfer,Failed,1
PAY00000564,POL0070107,CUST006161,2024-01-04,125.14,Bank Transfer,Completed,0
PAY00000565,POL0000752,CUST013603,2022-04-01,83.33,Bank Transfer,Completed,0
PAY00000566,POL0060374,CUST007716,2023-06-02,66.67,Credit Card,Completed,1
PAY00000567,POL0000529,CUST005372,2020-12-03,123.28,Check,Completed,1
PAY00000568,POL0071980,CUST013871,2023-10-27,260.06,Bank Transfer,Completed,1
PAY00000569,POL0059508,CUST011597,2020-09-03,554.39,Credit Card,Completed,0
PAY00000570,POL0016100,CUST010887,2024-10-06,120.99,Credit Card,Completed,0
PAY00000571,POL0047877,CUST004236,2020-11-07,133.33,Credit Card,Completed,0
PAY00000572,POL0043147,CUST004713,2025-06-17,66.9,Credit Card,Completed,1
PAY00000573,POL0067558,CUST011309,2024-06-29,866.67,Auto Pay,Completed,0
PAY00000574,POL0064208,CUST013299,2025-07-03,139.27,Credit Card,Completed,0
PAY00000575,POL0067352,CUST006856,2021-01-30,72.96,Check,Completed,1
PAY00000576,POL0048626,CUST005946,2024-06-03,266.67,Credit Card,Completed,0
PAY00000577,POL0044187,CUST007101,2023-02-15,66.67,Bank Transfer,Completed,1
PAY00000578,POL0014233,CUST012457,2022-12-17,66.67,Auto Pay,Completed,0
PAY00000579,POL0048855,CUST012830,2024-03-02,1333.33,Credit Card,Completed,0
PAY00000580,POL0010006,CUST014813,2022-07-02,160.41,Credit Card,Completed,1
PAY00000581,POL0009768,CUST001154,2022-11-30,2666.67,Credit Card,Completed,1
PAY00000583,POL0013159,CUST013766,2025-07-03,162.5,Bank Transfer,Completed,0
PAY00000584,POL0015471,CUST004904,2020-05-28,541.67,Auto Pay,Completed,0
PAY00000585,POL0010691,CUST014433,2025-07-03,1333.33,Bank Transfer,Completed,0
PAY00000586,POL0075000,CUST012312,2025-03-07,296.97,Credit Card,Completed,0
PAY00000587,POL0044909,CUST002910,2024-10-10,52.8,Credit Card,Completed,1
PAY00000588,POL0074319,CUST012321,2020-11-04,66.67,Cash,Completed,1
PAY00000589,POL0069477,CUST003273,2024-07-24,2600.0,Bank Transfer,Completed,1
PAY00000590,POL0038007,CUST005029,2020-11-17,649.76,Credit Card,Completed,0
PAY00000591,POL0013500,CUST010676,2025-04-30,8000.0,Auto Pay,Completed,1
PAY00000592,POL0046889,CUST004138,2024-08-31,1479.85,Auto Pay,Completed,1
PAY00000593,POL0057426,CUST011561,2022-11-10,10400.0,Auto Pay,Completed,0
PAY00000594,POL0045950,CUST002524,2024-07-18,100.0,Cash,Completed,0
PAY00000595,POL0055789,CUST007768,2025-07-03,185.56,Credit Card,Completed,0
PAY00000596,POL0043267,CUST011848,2023-09-16,541.67,Credit Card,Completed,1
PAY00000597,POL0004676,CUST002103,2023-05-11,1625.0,Credit Card,Completed,0
PAY00000598,POL0053931,CUST008190,2021-08-15,196.07,Bank Transfer,Completed,0
PAY00000599,POL0023107,CUST012903,2023-11-17,98.32,Credit Card,Completed,0
PAY00000601,POL0039240,CUST002653,2024-08-14,94.9,Bank Transfer,Completed,0
PAY00000602,POL0023478,CUST014998,2025-07-03,94.45,Check,Failed,0
PAY00000603,POL0026095,CUST006109,2022-08-03,1000.0,Check,Completed,0
PAY00000604,POL0005584,CUST014536,2022-12-18,166.67,Check,Completed,1
PAY00000605,POL0043455,CUST005541,2020-10-28,66.67,Auto Pay,Completed,1
PAY00000607,POL0074549,CUST009850,2023-01-16,155.0,Auto Pay,Failed,1
PAY00000608,POL0055449,CUST002766,2021-06-09,113.62,Check,Completed,0
PAY00000609,POL0058586,CUST010227,2020-12-29,2166.67,Bank Transfer,Completed,0
PAY00000610,POL0021424,CUST008741,2022-08-16,416.67,Bank Transfer,Completed,1
PAY00000611,POL0036877,CUST007858,2021-12-07,75.09,Cash,Failed,1
PAY00000612,POL0051484,CUST014547,2024-01-24,13000.0,Credit Card,Completed,0
PAY00000613,POL0057966,CUST005283,2022-04-21,314.29,Auto Pay,Completed,0
PAY00000614,POL0026668,CUST003461,2023-04-14,54.17,Credit Card,Completed,0
PAY00000615,POL0063577,CUST012297,2023-03-10,1967.48,Auto Pay,Completed,0
PAY00000616,POL0011032,CUST004223,2022-08-03,188.22,Credit Card,Completed,1
PAY00000617,POL0060088,CUST007229,2022-04-30,125.0,Check,Completed,1
PAY00000618,POL0066628,CUST012392,2021-04-26,1666.67,Bank Transfer,Completed,0
PAY00000620,POL0050928,CUST007281,2022-05-04,425.98,Credit Card,Completed,1
PAY00000621,POL0031820,CUST001569,2020-07-19,64000.0,Bank Transfer,Completed,1
PAY00000622,POL0006988,CUST003786,2022-04-06,111.01,Check,Completed,1
PAY00000623,POL0029459,CUST004496,2024-04-17,1600.0,Credit Card,Completed,1
PAY00000624,POL0029488,CUST014133,2024-02-02,141.56,Cash,Completed,0
PAY00000625,POL0063736,CUST002418,2025-04-19,41.67,Credit Card,Completed,0
PAY00000626,POL0012306,CUST002704,2021-07-21,1195.03,Credit Card,Completed,1
PAY00000627,POL0020673,CUST010135,2024-10-01,35.52,Auto Pay,Completed,1
PAY00000629,POL0053350,CUST010576,2024-03-28,66.67,Credit Card,Completed,0
PAY00000630,POL0064094,CUST007491,2021-03-20,800.0,Auto Pay,Completed,1
PAY00000631,POL0026823,CUST009495,2022-04-29,8000.0,Credit Card,Completed,0
PAY00000632,POL0050408,CUST011181,2021-07-14,7500.0,Credit Card,Completed,0
PAY00000633,POL0021493,CUST000157,2021-12-21,66.67,Credit Card,Completed,1
PAY00000634,POL0014980,CUST008966,2024-06-04,200.0,Credit Card,Completed,0
PAY00000635,POL0050611,CUST011428,2025-03-11,66.67,Credit Card,Failed,1
PAY00000636,POL0059778,CUST004425,2024-07-24,161.84,Check,Completed,0
PAY00000637,POL0032535,CUST005550,2020-08-28,133.33,Credit Card,Completed,1
PAY00000638,POL0025859,CUST011372,2025-07-03,4333.33,Check,Completed,0
PAY00000639,POL0050919,CUST006966,2023-03-22,1083.33,Credit Card,Completed,1
PAY00000640,POL0020372,CUST007987,2022-09-17,306.47,Bank Transfer,Failed,0
PAY00000641,POL0052120,CUST009755,2023-08-05,84.92,Cash,Failed,0
PAY00000642,POL0052144,CUST012689,2025-07-03,63.91,Auto Pay,Completed,0
PAY00000643,POL0022369,CUST007504,2025-01-22,52.61,Credit Card,Completed,1
PAY00000644,POL0026284,CUST014375,2021-01-24,68.39,Credit Card,Completed,0
PAY00000646,POL0073962,CUST002954,2025-07-03,400.0,Credit Card,Completed,0
PAY00000647,POL0004215,CUST000838,2022-10-11,51.99,Auto Pay,Failed,1
PAY00000648,POL0066097,CUST004270,2023-01-15,10000.0,Bank Transfer,Pending,1
PAY00000649,POL0024256,CUST006009,2023-07-15,1250.0,Auto Pay,Completed,1
PAY00000650,POL0042328,CUST011793,2022-02-07,133.33,Bank Transfer,Completed,1
PAY00000651,POL0023885,CUST014072,2022-02-23,666.67,Check,Completed,1
PAY00000652,POL0035944,CUST005022,2020-04-26,978.35,Bank Transfer,Completed,1
PAY00000653,POL0007096,CUST001940,2021-11-05,337.41,Credit Card,Completed,1
PAY00000654,POL0061105,CUST001910,2023-10-21,400.0,Auto Pay,Completed,0
PAY00000655,POL0025594,CUST014210,2022-09-09,113.72,Bank Transfer,Completed,0
PAY00000657,POL0030904,CUST012199,2025-07-03,66.67,Check,Completed,0
PAY00000658,POL0035938,CUST001520,2024-05-01,800.0,Credit Card,Completed,1
PAY00000659,POL0035941,CUST002238,2024-01-12,1250.0,Credit Card,Completed,0
PAY00000660,POL0015665,CUST012861,2025-07-03,4333.33,Credit Card,Completed,0
PAY00000661,POL0018351,CUST008486,2022-09-18,116.83,Credit Card,Completed,0
PAY00000662,POL0002304,CUST013280,2021-10-24,770.6,Credit Card,Completed,0
PAY00000663,POL0047696,CUST005924,2025-07-03,2166.67,Bank Transfer,Completed,0
PAY00000664,POL0029127,CUST014830,2021-01-18,2600.0,Bank Transfer,Failed,0
PAY00000665,POL0067030,CUST012207,2023-02-04,66.67,Bank Transfer,Failed,1
PAY00000666,POL0041532,CUST005166,2020-09-04,500.0,Credit Card,Completed,0
PAY00000667,POL0031452,CUST013853,2022-05-06,178.39,Auto Pay,Completed,1
PAY00000668,POL0055701,CUST012629,2021-01-13,2000.0,Check,Completed,1
PAY00000669,POL0053041,CUST006844,2024-12-04,489.33,Credit Card,Completed,1
PAY00000670,POL0035168,CUST000242,2022-11-09,193.85,Auto Pay,Completed,0
PAY00000671,POL0041348,CUST013576,2020-11-13,2367.41,Credit Card,Completed,1
PAY00000672,POL0058759,CUST006369,2022-09-14,750.0,Bank Transfer,Completed,0
PAY00000673,POL0053197,CUST008898,2025-07-02,154.51,Bank Transfer,Completed,1
PAY00000674,POL0025185,CUST008553,2024-05-28,5000.0,Bank Transfer,Completed,0
PAY00000675,POL0013093,CUST001006,2023-08-01,229.35,Credit Card,Completed,0
PAY00000676,POL0016089,CUST014504,2025-07-03,216.67,Credit Card,Failed,0
PAY00000677,POL0026988,CUST013018,2025-06-15,312.5,Auto Pay,Completed,0
PAY00000678,POL0014414,CUST000219,2023-06-10,971.74,Bank Transfer,Completed,0
