item_id,order_id,product_id,quantity,unit_price,line_total
870,460,383,2,450.37,900.74
871,461,358,1,71.23,71.23
872,462,687,3,422.06,1266.18
873,462,631,1,41.75,41.75
874,463,370,2,233.87,467.74
875,464,906,1,253.71,253.71
876,464,458,1,438.59,438.59
877,465,362,1,132.88,132.88
878,465,579,1,98.63,98.63
879,466,990,1,252.55,252.55
880,466,901,1,110.76,110.76
881,467,171,1,431.74,431.74
882,467,631,1,457.6,457.6
883,467,517,1,300.71,300.71
884,468,625,1,441.09,441.09
885,469,962,2,160.22,320.44
886,470,816,2,306.8,613.6
887,470,286,1,145.24,145.24
888,470,492,1,212.06,212.06
889,470,165,1,265.02,265.02
890,471,610,2,22.74,45.48
891,472,761,3,274.66,823.98
892,473,641,2,160.64,321.28
893,473,398,1,458.56,458.56
894,475,914,3,34.37,103.11
895,475,547,1,372.61,372.61
896,477,838,1,143.81,143.81
897,478,267,2,191.13,382.26
898,478,623,3,315.03,945.09
899,479,10,1,305.09,305.09
900,479,233,3,293.02,879.06
901,480,637,1,185.03,185.03
902,480,162,2,131.2,262.4
903,481,128,1,49.28,49.28
904,482,457,2,10.79,21.58
905,482,561,1,40.04,40.04
906,482,801,1,194.67,194.67
907,482,754,1,82.41,82.41
908,483,337,1,380.43,380.43
909,484,461,1,332.28,332.28
910,484,288,2,352.99,705.98
911,484,842,1,378.39,378.39
912,484,169,1,132.74,132.74
913,485,532,2,344.53,689.06
914,486,930,2,368.73,737.46
915,486,359,1,353.5,353.5
916,486,819,1,491.68,491.68
917,488,617,2,452.76,905.52
918,489,120,3,354.97,1064.91
919,490,307,1,369.73,369.73
920,490,368,1,455.3,455.3
921,491,7,1,39.57,39.57
922,492,603,2,277.35,554.7
923,492,127,1,431.98,431.98
924,492,913,1,172.37,172.37
925,492,999,2,310.27,620.54
926,493,63,1,74.74,74.74
927,494,778,3,467.76,1403.28
928,495,891,1,455.64,455.64
929,496,53,1,418.74,418.74
930,496,661,2,212.94,425.88
931,496,66,2,125.99,251.98
932,497,160,4,60.09,240.36
933,498,413,1,46.98,46.98
934,499,971,1,241.95,241.95
935,499,267,1,352.2,352.2
936,499,152,2,470.13,940.26
937,500,428,1,343.28,343.28
938,500,367,2,372.09,744.18
939,501,28,1,425.33,425.33
940,502,467,2,293.19,586.38
941,502,396,1,438.48,438.48
942,503,751,1,369.36,369.36
943,504,168,1,300.11,300.11
944,505,325,2,230.1,460.2
945,506,42,1,37.29,37.29
946,507,283,1,17.11,17.11
947,508,693,2,277.16,554.32
948,508,559,3,216.47,649.41
949,508,445,2,233.46,466.92
950,508,224,1,295.8,295.8
951,509,740,3,430.1,1290.3
952,509,567,3,340.98,1022.94
953,509,727,1,290.56,290.56
954,510,374,1,201.31,201.31
955,511,162,1,347.54,347.54
956,511,740,1,236.36,236.36
957,511,32,1,366.01,366.01
958,512,76,2,25.56,51.12
959,512,710,1,152.15,152.15
960,514,3,1,333.58,333.58
961,514,762,1,325.96,325.96
962,515,499,1,112.91,112.91
963,515,297,2,76.55,153.1
964,515,565,1,42.55,42.55
965,516,128,1,204.74,204.74
966,517,968,2,173.38,346.76
967,517,152,1,361.27,361.27
968,517,39,1,351.97,351.97
969,518,311,1,243.6,243.6
970,518,79,2,142.0,284.0
971,518,822,1,472.47,472.47
972,519,242,2,492.53,985.06
973,519,916,2,305.41,610.82
974,520,748,1,444.27,444.27
975,520,160,3,186.04,558.12
976,521,749,1,39.94,39.94
977,522,496,1,426.66,426.66
978,522,810,1,84.92,84.92
979,522,969,1,27.51,27.51
980,523,32,1,341.08,341.08
981,524,708,1,281.98,281.98
982,525,268,1,426.28,426.28
983,526,22,1,261.93,261.93
984,527,980,1,438.97,438.97
985,527,963,1,188.22,188.22
986,528,815,1,162.27,162.27
987,529,681,2,84.18,168.36
988,529,842,1,24.76,24.76
989,530,772,1,371.31,371.31
990,531,641,1,58.41,58.41
991,531,209,1,478.54,478.54
992,531,589,2,267.67,535.34
993,532,921,1,261.6,261.6
994,532,203,1,330.86,330.86
995,533,769,1,50.47,50.47
996,533,355,2,142.16,284.32
997,534,828,2,206.0,412.0
998,534,854,1,162.19,162.19
999,535,869,1,248.91,248.91
1000,535,504,1,215.22,215.22
1001,536,372,1,263.52,263.52
1002,537,541,1,171.08,171.08
1003,537,433,1,313.75,313.75
1004,537,832,2,81.44,162.88
1005,537,661,2,227.16,454.32
1006,538,316,2,43.52,87.04
1007,538,68,1,232.49,232.49
1008,539,634,1,369.24,369.24
1009,539,835,1,320.69,320.69
1010,540,439,1,10.79,10.79
1011,540,360,1,419.19,419.19
1012,540,116,1,224.0,224.0
1013,540,197,1,290.39,290.39
1014,541,642,1,402.94,402.94
1015,541,279,1,470.31,470.31
1016,542,337,1,129.46,129.46
1017,543,732,1,332.58,332.58
1018,543,321,1,42.42,42.42
1019,544,324,1,176.0,176.0
1020,544,77,1,309.51,309.51
1021,545,191,1,22.56,22.56
1022,546,789,1,444.59,444.59
1023,546,413,1,101.87,101.87
1024,546,959,2,487.31,974.62
1025,547,589,1,92.03,92.03
1026,548,244,2,51.9,103.8
1027,549,174,2,152.57,305.14
1028,550,563,1,171.57,171.57
1029,551,788,2,393.7,787.4
1030,551,356,1,245.96,245.96
1031,552,749,2,55.6,111.2
1032,552,642,1,189.39,189.39
1033,552,727,1,124.04,124.04
1034,553,635,1,220.65,220.65
1035,554,236,1,364.68,364.68
1036,555,415,1,320.25,320.25
1037,555,996,1,136.51,136.51
1038,555,717,3,343.39,1030.17
1039,555,153,3,337.79,1013.37
1040,556,387,1,260.17,260.17
1041,556,443,1,390.98,390.98
1042,557,756,2,158.67,317.34
1043,557,212,4,333.29,1333.16
1044,557,248,1,472.65,472.65
1045,558,593,1,344.66,344.66
1046,559,431,2,284.77,569.54
1047,560,436,1,29.43,29.43
1048,561,567,3,212.01,636.03
1049,561,677,1,392.45,392.45
1050,561,107,1,357.79,357.79
1051,562,634,1,374.26,374.26
1052,563,86,2,56.52,113.04
1053,564,41,2,86.15,172.3
1054,564,127,1,394.05,394.05
1055,564,2,1,189.15,189.15
1056,565,627,3,398.87,1196.61
1057,565,416,2,47.85,95.7
1058,566,823,1,121.13,121.13
1059,567,955,1,80.1,80.1
1060,567,111,1,354.94,354.94
1061,567,757,1,369.17,369.17
1062,567,702,1,297.41,297.41
1063,568,905,1,484.98,484.98
1064,569,469,1,374.13,374.13
1065,569,773,2,233.37,466.74
1066,571,330,1,23.48,23.48
1067,571,404,1,408.74,408.74
1068,571,38,1,428.39,428.39
1069,572,905,1,272.34,272.34
1070,573,608,1,100.43,100.43
1071,573,503,2,10.31,20.62
1072,573,953,1,145.76,145.76
1073,573,694,1,272.83,272.83
1074,574,282,1,107.04,107.04
1075,574,861,1,310.94,310.94
1076,575,300,1,168.9,168.9
1077,575,830,1,202.38,202.38
1078,575,693,2,332.71,665.42
1079,576,233,1,436.44,436.44
1080,576,313,1,276.12,276.12
1081,576,552,1,59.07,59.07
1082,576,566,2,436.39,872.78
1083,577,570,1,271.18,271.18
1084,577,574,2,356.44,712.88
1085,578,769,2,14.2,28.4
1086,578,484,1,32.48,32.48
1087,578,965,1,261.3,261.3
1088,578,346,1,79.61,79.61
1089,579,82,1,72.79,72.79
1090,579,205,3,360.15,1080.45
1091,580,38,1,412.58,412.58
1092,580,311,1,166.72,166.72
1093,580,141,2,411.23,822.46
1094,581,10,1,37.22,37.22
1095,581,184,1,58.55,58.55
1096,582,912,3,303.88,911.64
1097,583,742,1,412.29,412.29
1098,583,165,1,346.04,346.04
1099,584,945,2,11.73,23.46
1100,584,957,1,257.65,257.65
1101,585,648,1,363.98,363.98
1102,586,160,1,222.81,222.81
1103,587,528,1,173.8,173.8
1104,588,329,2,307.55,615.1
1105,589,741,2,68.92,137.84
1106,590,632,1,459.92,459.92
1107,591,364,1,248.15,248.15
1108,591,620,1,467.59,467.59
1109,591,574,1,58.47,58.47
1110,592,671,2,32.61,65.22
1111,593,205,1,183.97,183.97
1112,593,926,2,66.43,132.86
1113,594,387,1,118.66,118.66
1114,594,999,1,162.97,162.97
1115,594,438,1,408.35,408.35
1116,595,213,1,411.03,411.03
1117,595,89,1,367.9,367.9
1118,596,152,3,28.82,86.46
1119,597,737,1,22.87,22.87
1120,598,604,1,377.03,377.03
1121,598,922,1,480.8,480.8
1122,599,92,1,223.29,223.29
1123,599,810,1,132.94,132.94
1124,599,10,4,439.57,1758.28
1125,599,762,1,136.17,136.17
1126,600,11,1,352.36,352.36
1127,600,943,4,213.52,854.08
1128,601,284,3,77.17,231.51
1129,601,406,2,329.63,659.26
1130,602,79,1,364.03,364.03
1131,602,603,1,381.27,381.27
1132,602,88,1,293.27,293.27
1133,602,129,2,94.56,189.12
1134,603,123,1,148.66,148.66
1135,603,353,1,261.17,261.17
1136,604,674,3,213.11,639.33
1137,604,427,2,462.38,924.76
1138,605,917,2,432.94,865.88
1139,605,171,3,431.48,1294.44
1140,605,811,3,435.6,1306.8
1141,606,81,1,73.77,73.77
1142,608,316,2,450.53,901.06
1143,609,788,2,459.7,919.4
1144,609,164,1,369.38,369.38
1145,609,687,2,87.65,175.3
1146,610,159,1,433.16,433.16
1147,610,656,1,47.67,47.67
1148,610,85,1,208.79,208.79
1149,610,750,1,193.34,193.34
1150,611,7,1,74.93,74.93
1151,612,558,1,140.74,140.74
1152,612,727,1,499.2,499.2
1153,613,253,1,13.61,13.61
1154,614,990,1,107.9,107.9
1155,615,220,1,18.64,18.64
1156,615,220,1,69.98,69.98
1157,615,978,2,157.55,315.1
1158,616,858,1,60.48,60.48
1159,616,931,1,370.51,370.51
1160,617,296,1,201.63,201.63
1161,617,534,2,152.32,304.64
1162,618,844,1,207.04,207.04
1163,619,110,2,108.64,217.28
1164,619,966,1,398.57,398.57
1165,620,292,1,317.08,317.08
1166,621,425,2,94.25,188.5
1167,621,881,3,12.19,36.57
1168,621,601,1,492.45,492.45
1169,622,831,2,321.88,643.76
1170,622,552,1,386.08,386.08
1171,623,954,1,227.76,227.76
1172,624,142,4,81.15,324.6
1173,625,431,3,179.21,537.63
1174,626,238,1,323.26,323.26
1175,626,472,1,200.77,200.77
1176,626,145,1,442.92,442.92
1177,627,938,1,13.75,13.75
1178,628,451,1,222.72,222.72
1179,629,229,1,226.92,226.92
1180,630,624,1,361.71,361.71
1181,630,501,1,457.74,457.74
1182,630,786,1,71.79,71.79
1183,630,348,1,291.86,291.86
1184,631,577,1,109.32,109.32
1185,631,16,2,235.0,470.0
1186,632,866,1,417.81,417.81
1187,632,133,1,427.13,427.13
1188,633,325,1,442.89,442.89
1189,633,56,1,478.43,478.43
1190,633,205,1,347.93,347.93
1191,634,345,1,13.4,13.4
1192,634,622,2,201.94,403.88
1193,635,989,1,391.76,391.76
1194,636,365,1,135.83,135.83
1195,636,515,1,120.47,120.47
1196,636,76,2,117.27,234.54
1197,637,422,1,301.23,301.23
1198,637,108,1,380.93,380.93
1199,637,766,1,90.96,90.96
1200,638,403,1,357.8,357.8
1201,638,175,1,340.53,340.53
1202,639,18,2,374.31,748.62
1203,640,704,1,27.19,27.19
1204,641,582,1,430.71,430.71
1205,642,794,1,235.89,235.89
1206,642,294,1,400.61,400.61
1207,642,668,2,432.72,865.44
1208,643,495,2,67.7,135.4
1209,643,930,1,155.12,155.12
1210,644,930,1,125.47,125.47
1211,644,604,1,303.67,303.67
1212,644,361,1,333.7,333.7
1213,645,502,1,117.8,117.8
1214,645,112,1,301.72,301.72
1215,645,116,1,183.72,183.72
1216,645,362,1,200.81,200.81
1217,646,259,2,487.15,974.3
1218,646,668,1,197.36,197.36
1219,646,363,1,145.59,145.59
1220,647,159,2,53.29,106.58
1221,647,45,1,146.86,146.86
1222,648,953,1,181.39,181.39
1223,649,955,2,176.21,352.42
1224,650,17,1,373.51,373.51
1225,650,471,1,376.9,376.9
1226,651,630,3,395.43,1186.29
1227,651,27,1,132.79,132.79
1228,652,661,1,371.06,371.06
1229,653,602,1,382.15,382.15
1230,654,325,3,47.89,143.67
1231,654,644,1,499.54,499.54
1232,654,859,4,197.61,790.44
1233,655,930,2,28.17,56.34
1234,656,42,1,464.8,464.8
1235,657,529,2,186.95,373.9
1236,658,208,1,87.16,87.16
1237,658,214,1,301.91,301.91
1238,659,812,2,130.95,261.9
1239,660,328,1,269.36,269.36
1240,661,44,2,162.6,325.2
1241,662,723,1,336.64,336.64
1242,662,455,2,266.46,532.92
1243,663,650,1,357.84,357.84
1244,663,623,1,263.66,263.66
1245,663,469,1,259.87,259.87
1246,663,509,1,313.14,313.14
1247,664,894,1,231.73,231.73
1248,664,806,1,78.71,78.71
1249,664,680,2,122.01,244.02
1250,665,541,1,480.83,480.83
1251,666,258,3,80.84,242.52
1252,667,880,3,114.11,342.33
1253,667,686,2,488.29,976.58
1254,668,148,1,196.96,196.96
1255,669,118,4,277.26,1109.04
1256,670,281,1,120.93,120.93
1257,670,781,1,358.52,358.52
1258,672,796,1,220.71,220.71
1259,672,252,4,110.29,441.16
1260,672,422,2,207.93,415.86
1261,673,944,1,420.53,420.53
1262,674,697,2,460.87,921.74
1263,675,97,1,427.42,427.42
1264,676,633,2,70.05,140.1
1265,677,933,1,158.96,158.96
1266,677,784,1,21.26,21.26
1267,677,615,1,185.51,185.51
1268,677,536,2,135.99,271.98
1269,679,657,1,268.17,268.17
1270,679,830,2,27.59,55.18
1271,680,137,1,492.53,492.53
1272,680,922,2,82.16,164.32
1273,681,610,1,372.89,372.89
1274,682,420,1,12.74,12.74
1275,682,802,1,265.05,265.05
1276,683,324,1,201.41,201.41
1277,683,437,1,308.83,308.83
1278,684,784,2,239.0,478.0
1279,684,838,3,105.34,316.02
1280,684,855,1,426.13,426.13
1281,684,383,1,416.38,416.38
1282,685,509,1,222.69,222.69
1283,685,393,1,372.84,372.84
1284,685,803,1,134.12,134.12
1285,686,213,1,253.74,253.74
1286,687,847,1,439.1,439.1
1287,687,111,3,381.96,1145.88
1288,688,791,2,188.77,377.54
1289,688,480,2,240.75,481.5
1290,688,955,1,25.74,25.74
1291,689,265,1,364.1,364.1
1292,689,535,1,451.83,451.83
1293,689,3,1,146.34,146.34
1294,689,421,1,290.29,290.29
1295,689,932,2,220.75,441.5
1296,690,436,1,19.6,19.6
1297,691,520,4,140.57,562.28
1298,692,810,1,478.47,478.47
1299,692,997,1,42.88,42.88
1300,693,1,3,213.83,641.49
1301,693,511,1,416.57,416.57
1302,693,589,1,346.62,346.62
1303,693,761,1,96.67,96.67
1304,694,908,2,157.42,314.84
1305,695,7,1,283.17,283.17
1306,695,722,1,84.1,84.1
1307,696,328,1,314.1,314.1
1308,696,260,2,110.85,221.7
1309,697,717,1,292.82,292.82
1310,699,256,2,225.89,451.78
1311,700,181,2,100.97,201.94
1312,700,756,1,346.95,346.95
1313,700,671,1,228.94,228.94
1314,701,994,3,350.54,1051.62
1315,702,617,2,66.14,132.28
1316,703,736,1,308.0,308.0
1317,704,761,2,172.62,345.24
1318,704,71,1,248.79,248.79
1319,704,633,1,368.62,368.62
1320,704,979,2,478.21,956.42
1321,705,493,1,339.33,339.33
1322,705,950,1,331.04,331.04
1323,706,168,1,467.91,467.91
1324,706,653,1,116.79,116.79
1325,707,796,1,169.0,169.0
1326,707,91,1,166.39,166.39
1327,707,798,1,44.7,44.7
1328,708,588,1,426.74,426.74
1329,709,692,1,256.54,256.54
1330,710,733,1,193.6,193.6
1331,711,554,1,18.64,18.64
1332,711,710,1,163.92,163.92
1333,712,642,1,316.57,316.57
1334,713,865,1,248.45,248.45
1335,714,952,1,339.99,339.99
1336,715,145,3,484.05,1452.15
1337,716,930,3,375.07,1125.21
1338,716,747,1,247.63,247.63
1339,716,770,1,288.04,288.04
1340,717,545,1,189.27,189.27
1341,717,775,1,211.72,211.72
1342,718,885,2,499.79,999.58
1343,718,521,1,353.17,353.17
1344,718,323,2,351.79,703.58
1345,719,565,2,24.2,48.4
1346,721,918,1,235.14,235.14
1347,722,548,1,409.69,409.69
1348,723,666,3,325.44,976.32
1349,724,222,1,150.97,150.97
1350,725,322,1,279.22,279.22
1351,725,5,1,465.66,465.66
1352,725,145,1,30.63,30.63
1353,725,183,1,104.27,104.27
1354,726,422,1,404.74,404.74
1355,726,183,1,287.82,287.82
1356,727,460,4,337.51,1350.04
1357,727,276,1,49.86,49.86
1358,728,170,2,482.17,964.34
1359,729,141,1,303.86,303.86
1360,730,762,1,104.74,104.74
1361,730,873,1,21.43,21.43
1362,731,905,1,43.82,43.82
1363,731,937,2,325.98,651.96
1364,732,851,1,472.53,472.53
1365,732,509,1,130.5,130.5
1366,732,813,1,192.8,192.8
1367,733,235,1,451.61,451.61
1368,733,560,1,351.47,351.47
1369,734,929,1,126.44,126.44
1370,734,278,1,38.73,38.73
1371,735,614,1,364.05,364.05
1372,735,317,1,411.28,411.28
1373,736,888,1,54.94,54.94
1374,737,377,1,234.61,234.61
1375,737,824,2,331.99,663.98
1376,738,907,1,238.54,238.54
1377,738,944,1,462.18,462.18
1378,739,878,1,490.85,490.85
1379,740,524,1,38.44,38.44
1380,740,591,1,250.41,250.41
1381,740,300,2,494.1,988.2
1382,741,317,2,26.55,53.1
1383,742,401,1,492.0,492.0
1384,742,563,1,199.71,199.71
1385,743,835,1,124.31,124.31
1386,743,445,1,169.28,169.28
1387,744,300,1,183.92,183.92
1388,744,402,1,374.02,374.02
1389,745,894,1,243.29,243.29
1390,745,16,3,14.53,43.59
1391,745,396,2,479.7,959.4
1392,746,734,1,237.21,237.21
1393,746,778,1,485.08,485.08
1394,747,442,1,118.93,118.93
1395,747,493,2,82.25,164.5
1396,748,957,1,352.99,352.99
1397,749,652,1,280.06,280.06
1398,749,921,2,448.4,896.8
1399,750,85,1,285.67,285.67
1400,750,857,1,121.56,121.56
1401,751,153,1,419.87,419.87
1402,751,850,2,41.24,82.48
1403,752,594,1,492.34,492.34
1404,752,545,1,118.49,118.49
1405,752,104,2,62.13,124.26
1406,753,977,1,67.26,67.26
1407,754,886,1,267.46,267.46
1408,755,136,1,154.11,154.11
1409,755,727,1,119.13,119.13
1410,756,893,1,218.92,218.92
1411,757,367,1,61.94,61.94
1412,758,926,1,251.09,251.09
1413,758,395,1,332.15,332.15
1414,758,448,3,125.72,377.16
1415,758,200,2,55.83,111.66
1416,758,396,1,169.74,169.74
1417,759,558,1,175.7,175.7
1418,760,543,1,246.99,246.99
1419,760,298,2,167.68,335.36
1420,760,640,1,131.4,131.4
1421,761,737,1,219.47,219.47
1422,762,84,1,280.13,280.13
1423,763,110,2,463.01,926.02
1424,763,417,1,121.63,121.63
1425,764,166,1,79.42,79.42
1426,764,355,1,173.59,173.59
1427,765,626,3,431.62,1294.86
1428,765,517,1,443.57,443.57
1429,765,504,2,431.08,862.16
1430,766,428,2,50.45,100.9
1431,767,613,1,165.19,165.19
1432,767,671,1,190.13,190.13
1433,768,122,1,173.97,173.97
1434,768,676,1,274.5,274.5
1435,768,348,1,149.95,149.95
1436,768,721,1,401.89,401.89
1437,769,948,1,320.63,320.63
1438,770,1,1,308.19,308.19
1439,771,752,1,222.49,222.49
1440,772,555,1,225.15,225.15
1441,773,523,2,377.87,755.74
1442,773,169,1,306.16,306.16
1443,774,519,4,314.19,1256.76
1444,774,758,1,213.7,213.7
1445,775,545,2,418.41,836.82
1446,775,343,1,121.75,121.75
1447,776,509,3,18.02,54.06
1448,776,379,1,237.74,237.74
1449,776,198,1,155.36,155.36
1450,777,335,4,287.59,1150.36
1451,777,489,1,140.13,140.13
1452,778,680,1,355.23,355.23
1453,779,733,1,123.04,123.04
1454,779,859,2,73.17,146.34
1455,779,92,1,304.13,304.13
1456,780,440,1,440.72,440.72
1457,781,642,1,331.2,331.2
1458,782,702,1,283.82,283.82
1459,783,714,1,18.07,18.07
1460,784,673,2,296.17,592.34
1461,785,321,1,322.14,322.14
1462,785,285,1,60.18,60.18
1463,786,948,1,173.02,173.02
1464,786,938,2,342.28,684.56
1465,787,140,1,21.53,21.53
1466,787,670,1,262.67,262.67
1467,787,340,1,325.19,325.19
1468,787,607,1,127.44,127.44
1469,788,303,1,139.72,139.72
1470,788,558,1,217.89,217.89
1471,788,231,1,425.92,425.92
1472,788,443,1,92.33,92.33
1473,789,261,1,472.62,472.62
1474,789,193,3,23.92,71.76
1475,790,820,2,195.79,391.58
1476,791,310,2,392.34,784.68
1477,791,559,1,211.12,211.12
1478,793,621,1,435.35,435.35
1479,793,766,1,469.8,469.8
1480,794,991,1,30.98,30.98
1481,794,589,1,270.94,270.94
1482,796,956,1,36.08,36.08
1483,796,410,1,244.47,244.47
1484,796,570,1,23.69,23.69
1485,796,762,2,74.97,149.94
1486,796,884,2,435.93,871.86
1487,797,353,2,115.66,231.32
1488,797,549,3,375.63,1126.89
1489,798,621,1,332.11,332.11
1490,798,209,3,369.98,1109.94
1491,799,775,1,462.52,462.52
1492,799,677,1,478.11,478.11
1493,799,663,1,467.4,467.4
1494,800,216,1,60.08,60.08
1495,800,17,2,52.43,104.86
1496,801,573,1,204.01,204.01
1497,801,494,1,42.83,42.83
1498,801,868,3,495.21,1485.63
1499,802,297,1,453.22,453.22
1500,802,260,1,154.24,154.24
1501,803,705,1,350.95,350.95
1502,803,129,1,240.11,240.11
1503,804,475,1,282.87,282.87
1504,806,342,2,490.47,980.94
1505,806,658,1,100.32,100.32
1506,807,759,1,199.72,199.72
1507,807,226,1,273.01,273.01
1508,808,215,1,176.24,176.24
1509,808,922,2,256.63,513.26
1510,808,367,2,419.52,839.04
1511,809,499,2,279.62,559.24
1512,809,745,1,383.67,383.67
1513,809,861,1,234.61,234.61
1514,810,223,2,144.95,289.9
1515,811,51,1,286.64,286.64
1516,811,794,4,239.78,959.12
1517,812,95,1,32.94,32.94
1518,813,831,1,204.89,204.89
1519,813,95,1,482.53,482.53
1520,813,233,1,229.91,229.91
1521,813,788,1,248.65,248.65
1522,813,723,1,91.76,91.76
1523,814,376,1,21.53,21.53
1524,814,189,2,373.64,747.28
1525,814,510,1,388.49,388.49
1526,815,866,1,455.68,455.68
1527,816,638,1,439.33,439.33
1528,817,181,1,129.13,129.13
1529,817,274,2,224.69,449.38
1530,817,261,1,85.62,85.62
1531,818,565,1,116.14,116.14
1532,819,869,1,62.32,62.32
1533,819,154,1,84.57,84.57
1534,819,370,1,468.34,468.34
1535,819,115,1,136.62,136.62
1536,820,980,2,160.53,321.06
1537,821,796,2,33.54,67.08
1538,821,686,1,342.3,342.3
1539,822,847,1,454.85,454.85
1540,822,855,1,419.51,419.51
1541,822,627,3,92.63,277.89
1542,823,75,1,189.29,189.29
1543,823,122,1,143.34,143.34
1544,824,145,1,139.12,139.12
1545,825,216,2,30.58,61.16
1546,827,423,2,257.66,515.32
1547,827,513,2,169.28,338.56
1548,828,971,1,68.27,68.27
1549,828,136,1,439.49,439.49
1550,829,609,1,286.87,286.87
1551,830,482,1,73.99,73.99
1552,830,831,1,471.95,471.95
1553,830,682,3,254.98,764.94
1554,830,570,1,213.4,213.4
1555,831,354,1,102.7,102.7
1556,832,722,1,263.97,263.97
1557,832,986,1,287.83,287.83
1558,833,242,1,140.25,140.25
1559,833,794,1,282.57,282.57
1560,834,388,1,76.12,76.12
1561,834,259,3,265.51,796.53
1562,835,255,1,455.51,455.51
1563,836,836,1,341.44,341.44
1564,836,94,1,372.03,372.03
1565,837,592,1,271.22,271.22
1566,838,987,3,351.2,1053.6
1567,838,489,1,254.27,254.27
1568,838,589,1,168.48,168.48
1569,839,92,1,26.24,26.24
1570,840,186,1,178.91,178.91
1571,841,987,1,427.45,427.45
1572,841,438,2,300.93,601.86
1573,841,595,2,325.98,651.96
1574,842,107,1,48.54,48.54
1575,843,633,1,378.45,378.45
1576,843,50,1,262.6,262.6
1577,844,576,1,198.45,198.45
1578,845,159,1,195.92,195.92
1579,845,669,2,269.89,539.78
1580,845,405,1,218.69,218.69
1581,846,342,1,262.1,262.1
1582,847,422,2,480.14,960.28
1583,847,122,1,271.54,271.54
1584,848,887,1,351.03,351.03
1585,848,302,2,487.19,974.38
1586,849,45,2,330.77,661.54
1587,849,769,1,325.58,325.58
1588,849,436,2,267.31,534.62
1589,850,76,1,487.22,487.22
1590,850,343,1,84.9,84.9
1591,850,547,1,135.39,135.39
1592,850,59,1,455.56,455.56
1593,853,670,3,419.53,1258.59
1594,853,69,1,40.88,40.88
1595,853,836,2,300.29,600.58
1596,853,257,1,324.64,324.64
1597,854,614,2,15.17,30.34
1598,854,312,1,364.95,364.95
1599,855,853,3,118.68,356.04
1600,856,587,1,420.07,420.07
1601,856,589,2,251.94,503.88
1602,856,555,1,24.82,24.82
1603,857,259,1,26.99,26.99
1604,858,541,1,363.89,363.89
1605,860,605,1,420.49,420.49
1606,860,358,1,65.65,65.65
1607,861,243,2,452.53,905.06
1608,862,795,2,192.32,384.64
1609,862,679,1,202.44,202.44
1610,863,475,3,164.38,493.14
1611,864,383,1,161.38,161.38
1612,864,743,1,338.24,338.24
1613,865,168,1,184.46,184.46
1614,865,268,1,372.36,372.36
1615,866,769,2,74.36,148.72
1616,868,931,1,311.57,311.57
1617,868,242,1,148.21,148.21
1618,869,239,1,274.2,274.2
1619,870,529,1,306.32,306.32
1620,870,163,1,111.63,111.63
1621,870,594,1,315.01,315.01
1622,871,525,1,460.41,460.41
1623,872,786,1,72.9,72.9
1624,872,532,2,219.26,438.52
1625,872,861,1,147.01,147.01
1626,872,755,1,475.28,475.28
1627,873,854,2,236.48,472.96
1628,874,53,2,161.3,322.6
1629,874,392,1,20.12,20.12
1630,875,972,1,164.22,164.22
1631,875,340,1,204.97,204.97
