transaction_id,customer_id,product_id,product_category,purchase_amount,purchase_date,channel,discount_used
TXN_00000299,CUST_001702,PROD_0256,Sports & Outdoors,145.88,2025-01-29,Phone,0
TXN_00000300,CUST_005881,PROD_0433,Food & Beverages,76.57,2025-02-08,Online,1
TXN_00000301,CUST_006374,PROD_0352,Automotive,706.59,2024-07-02,Online,0
TXN_00000302,CUST_001683,PROD_0320,Electronics,245.93,2023-10-27,Online,1
TXN_00000303,CUST_000813,PROD_0147,Home & Garden,61.88,2023-07-04,In-Store,0
TXN_00000304,CUST_005776,PROD_0482,Food & Beverages,-142.02,2024-09-11,Mobile App,1
TXN_00000305,CUST_001374,PROD_0174,Beauty & Health,184.83,2024-05-11,In-Store,0
TXN_00000306,CUST_003123,PROD_0455,Home & Garden,-148.26,2025-02-26,Mobile App,0
TXN_00000307,CUST_008089,PROD_0001,Food & Beverages,53.15,2025-05-03,Online,1
TXN_00000308,CUST_006257,PROD_0141,Food & Beverages,160.42,2025-01-22,In-Store,0
TXN_00000309,CUST_006392,PROD_0186,Electronics,630.34,2025-06-22,In-Store,1
TXN_00000310,CUST_005319,PROD_0249,Clothing,217.61,2024-09-23,Online,0
TXN_00000311,CUST_005618,PROD_0284,Beauty & Health,78.33,2025-03-16,Online,0
TXN_00000312,CUST_006903,PROD_0195,Home & Garden,95.35,2025-05-22,Online,1
TXN_00000313,CUST_009984,PROD_0226,Beauty & Health,104.55,2025-01-04,Mobile App,0
TXN_00000314,CUST_008725,PROD_0179,Clothing,176.42,2024-12-05,Online,0
TXN_00000315,CUST_004197,PROD_0469,Toys & Games,46.84,2025-04-10,In-Store,0
TXN_00000316,CUST_001471,PROD_0156,Books & Media,37.66,2025-01-05,Online,1
TXN_00000317,CUST_007346,PROD_0500,Food & Beverages,97.8,2025-03-27,Mobile App,0
TXN_00000318,CUST_003585,PROD_0128,Electronics,1020.44,2025-01-04,Online,0
TXN_00000319,CUST_006233,PROD_0373,Automotive,924.16,2024-04-10,Phone,0
TXN_00000320,CUST_003694,PROD_0063,Toys & Games,82.22,2024-05-07,Online,0
TXN_00000321,CUST_002191,PROD_0009,Toys & Games,110.49,2025-06-18,Phone,0
TXN_00000322,CUST_002352,PROD_0172,Home & Garden,-121.2,2023-11-16,Mobile App,1
TXN_00000323,CUST_005828,PROD_0304,Food & Beverages,31.5,2023-09-10,Mobile App,0
TXN_00000324,CUST_004325,PROD_0426,Sports & Outdoors,-133.28,2024-05-22,Online,0
TXN_00000325,CUST_005230,PROD_0102,Electronics,124.04,2024-03-30,In-Store,1
TXN_00000326,CUST_001630,PROD_0200,Toys & Games,108.54,2023-12-01,In-Store,0
TXN_00000327,CUST_003210,PROD_0366,Clothing,80.75,2023-12-30,In-Store,0
TXN_00000328,CUST_000902,PROD_0065,Sports & Outdoors,133.06,2025-04-21,In-Store,0
TXN_00000329,CUST_005046,PROD_0420,Books & Media,40.06,2025-06-10,Online,0
TXN_00000330,CUST_008325,PROD_0146,Sports & Outdoors,164.69,2023-08-08,Mobile App,1
TXN_00000331,CUST_004566,PROD_0474,Sports & Outdoors,258.02,2024-10-27,Mobile App,1
TXN_00000332,CUST_007493,PROD_0083,Food & Beverages,100.23,2024-03-17,Online,1
TXN_00000333,CUST_000772,PROD_0084,Food & Beverages,17.85,2024-10-26,In-Store,0
TXN_00000334,CUST_007684,PROD_0457,Automotive,557.42,2025-03-02,Online,1
TXN_00000335,CUST_009079,PROD_0254,Home & Garden,124.16,2024-05-23,In-Store,0
TXN_00000336,CUST_008575,PROD_0447,Food & Beverages,121.06,2025-03-12,Mobile App,0
TXN_00000337,CUST_007098,PROD_0330,Jewelry & Accessories,50.49,2025-05-03,Phone,0
TXN_00000338,CUST_009710,PROD_0276,Jewelry & Accessories,720.72,2023-09-19,Online,1
TXN_00000339,CUST_008157,PROD_0113,Automotive,260.78,2024-01-08,Phone,0
TXN_00000340,CUST_000778,PROD_0053,Food & Beverages,173.28,2024-08-08,Online,0
TXN_00000341,CUST_006550,PROD_0260,Electronics,1906.32,2024-08-11,In-Store,0
TXN_00000342,CUST_005976,PROD_0362,Food & Beverages,88.87,2025-01-07,In-Store,1
TXN_00000343,CUST_008653,PROD_0128,Electronics,727.3,2024-12-16,Mobile App,1
TXN_00000344,CUST_002406,PROD_0381,Electronics,480.27,2024-09-25,In-Store,1
TXN_00000345,CUST_001835,PROD_0394,Sports & Outdoors,263.38,2023-09-14,In-Store,1
TXN_00000346,CUST_007362,PROD_0033,Toys & Games,42.57,2025-05-09,Mobile App,0
TXN_00000347,CUST_008352,PROD_0088,Home & Garden,34.62,2025-05-03,In-Store,0
TXN_00000348,CUST_000128,PROD_0186,Electronics,689.08,2025-06-23,Mobile App,0
TXN_00000349,CUST_004948,PROD_0097,Beauty & Health,133.63,2024-03-28,In-Store,1
TXN_00000350,CUST_000656,PROD_0175,Automotive,434.66,2025-01-18,In-Store,0
TXN_00000351,CUST_006249,PROD_0300,Automotive,453.59,2023-12-03,Mobile App,1
TXN_00000352,CUST_008691,PROD_0008,Toys & Games,274.41,2023-12-28,Mobile App,1
TXN_00000353,CUST_004201,PROD_0480,Toys & Games,47.46,2024-10-17,Online,0
TXN_00000354,CUST_001496,PROD_0112,Home & Garden,203.47,2025-05-24,Mobile App,0
TXN_00000355,CUST_005959,PROD_0082,Home & Garden,137.65,2024-08-12,Online,0
TXN_00000356,CUST_004208,PROD_0472,Books & Media,116.31,2025-02-01,Online,0
TXN_00000357,CUST_004082,PROD_0015,Jewelry & Accessories,-279.62,2023-10-07,Phone,0
TXN_00000358,CUST_006293,PROD_0132,Automotive,842.79,2024-05-18,In-Store,1
TXN_00000359,CUST_004100,PROD_0405,Automotive,74.88,2024-04-17,Online,1
TXN_00000360,CUST_005437,PROD_0024,Jewelry & Accessories,408.54,2024-02-14,In-Store,0
TXN_00000361,CUST_005748,PROD_0238,Jewelry & Accessories,474.14,2024-10-03,Online,0
TXN_00000362,CUST_000982,PROD_0391,Home & Garden,89.5,2024-09-05,Mobile App,0
TXN_00000363,CUST_004134,PROD_0030,Books & Media,48.15,2023-07-10,Online,0
TXN_00000364,CUST_000704,PROD_0095,Toys & Games,222.88,2024-01-10,Phone,0
TXN_00000365,CUST_002079,PROD_0389,Toys & Games,-115.84,2024-09-12,Online,0
TXN_00000366,CUST_004348,PROD_0246,Beauty & Health,95.33,2025-03-13,In-Store,0
TXN_00000367,CUST_005408,PROD_0405,Automotive,50.83,2024-09-10,In-Store,1
TXN_00000368,CUST_007093,PROD_0115,Beauty & Health,50.44,2024-06-08,Online,0
TXN_00000369,CUST_002350,PROD_0272,Clothing,170.42,2023-08-12,Online,0
TXN_00000370,CUST_007416,PROD_0130,Beauty & Health,232.64,2024-04-23,Online,1
TXN_00000371,CUST_009613,PROD_0291,Clothing,88.77,2025-04-10,Online,0
TXN_00000372,CUST_002103,PROD_0022,Sports & Outdoors,49.73,2025-02-02,Phone,0
TXN_00000373,CUST_007818,PROD_0135,Electronics,1310.59,2024-07-01,Mobile App,1
TXN_00000374,CUST_009066,PROD_0440,Beauty & Health,165.61,2025-05-20,Online,0
TXN_00000375,CUST_006998,PROD_0233,Electronics,564.37,2024-03-27,Online,1
TXN_00000376,CUST_001665,PROD_0398,Toys & Games,132.97,2024-11-18,Online,0
TXN_00000377,CUST_005959,PROD_0442,Clothing,-283.3,2024-07-13,In-Store,0
TXN_00000378,CUST_007811,PROD_0458,Books & Media,28.93,2023-10-31,In-Store,1
TXN_00000379,CUST_006311,PROD_0307,Food & Beverages,133.05,2023-07-19,Mobile App,0
TXN_00000380,CUST_006516,PROD_0483,Electronics,91.55,2025-05-04,Online,0
TXN_00000381,CUST_000177,PROD_0360,Sports & Outdoors,30.23,2024-07-21,Mobile App,1
TXN_00000382,CUST_009168,PROD_0477,Beauty & Health,371.97,2025-03-22,In-Store,0
TXN_00000383,CUST_001472,PROD_0084,Food & Beverages,16.64,2023-11-27,In-Store,0
TXN_00000384,CUST_002587,PROD_0429,Electronics,358.09,2024-08-20,Mobile App,1
TXN_00000385,CUST_003210,PROD_0379,Home & Garden,66.91,2025-03-16,Mobile App,1
TXN_00000386,CUST_008740,PROD_0489,Beauty & Health,153.9,2024-12-20,Phone,0
TXN_00000387,CUST_007690,PROD_0326,Toys & Games,-168.31,2023-08-21,Mobile App,0
TXN_00000388,CUST_007375,PROD_0478,Books & Media,297.36,2025-03-15,In-Store,0
TXN_00000389,CUST_008825,PROD_0011,Clothing,64.39,2024-08-29,Online,1
TXN_00000390,CUST_006864,PROD_0056,Toys & Games,211.25,2024-01-28,In-Store,0
TXN_00000391,CUST_002004,PROD_0446,Clothing,109.73,2024-04-28,Mobile App,0
TXN_00000392,CUST_007781,PROD_0406,Clothing,271.58,2025-06-19,In-Store,0
TXN_00000393,CUST_006175,PROD_0265,Beauty & Health,23.77,2024-10-23,In-Store,0
TXN_00000394,CUST_001960,PROD_0057,Food & Beverages,136.86,2025-02-27,Mobile App,0
TXN_00000395,CUST_006496,PROD_0122,Clothing,303.64,2024-12-25,In-Store,0
TXN_00000396,CUST_006823,PROD_0178,Food & Beverages,105.58,2025-05-22,Online,1
TXN_00000397,CUST_006758,PROD_0061,Automotive,876.18,2024-03-23,Mobile App,0
TXN_00000398,CUST_004987,PROD_0477,Beauty & Health,422.16,2024-05-21,Mobile App,0
TXN_00000399,CUST_009746,PROD_0059,Jewelry & Accessories,61.42,2024-01-30,Phone,0
TXN_00000400,CUST_005315,PROD_0098,Clothing,202.3,2024-05-10,Online,0
TXN_00000401,CUST_001256,PROD_0489,Beauty & Health,111.36,2025-06-27,In-Store,0
TXN_00000402,CUST_000753,PROD_0421,Beauty & Health,133.92,2024-07-20,Online,1
TXN_00000403,CUST_001627,PROD_0100,Home & Garden,-52.27,2024-06-24,Online,0
TXN_00000404,CUST_003943,PROD_0213,Clothing,146.93,2025-06-28,Mobile App,0
TXN_00000405,CUST_003261,PROD_0120,Books & Media,131.53,2023-10-15,In-Store,0
TXN_00000406,CUST_005371,PROD_0057,Food & Beverages,264.35,2023-11-14,Online,0
TXN_00000407,CUST_005214,PROD_0226,Beauty & Health,157.35,2025-06-18,In-Store,0
TXN_00000408,CUST_001251,PROD_0407,Electronics,119.87,2025-04-01,In-Store,1
TXN_00000409,CUST_002535,PROD_0073,Electronics,955.67,2024-05-22,Mobile App,1
TXN_00000410,CUST_007955,PROD_0292,Electronics,1273.51,2024-12-23,In-Store,0
TXN_00000411,CUST_008342,PROD_0403,Toys & Games,70.56,2025-04-08,Mobile App,0
TXN_00000412,CUST_001434,PROD_0217,Home & Garden,162.65,2025-04-05,Mobile App,0
TXN_00000413,CUST_000022,PROD_0456,Clothing,470.31,2024-10-04,Online,0
TXN_00000414,CUST_002805,PROD_0129,Food & Beverages,200.73,2024-11-02,In-Store,1
TXN_00000415,CUST_006296,PROD_0155,Toys & Games,61.72,2024-05-06,In-Store,1
TXN_00000416,CUST_000357,PROD_0145,Toys & Games,-112.05,2023-09-29,Online,0
TXN_00000417,CUST_000085,PROD_0450,Automotive,1228.95,2025-02-13,Online,1
TXN_00000418,CUST_003375,PROD_0167,Food & Beverages,140.34,2025-06-05,Online,0
TXN_00000419,CUST_000689,PROD_0236,Sports & Outdoors,99.4,2024-03-07,Online,0
TXN_00000420,CUST_003979,PROD_0261,Food & Beverages,73.44,2025-06-30,In-Store,0
TXN_00000421,CUST_007906,PROD_0008,Toys & Games,103.43,2024-11-07,Online,0
TXN_00000422,CUST_000980,PROD_0450,Automotive,1749.4,2024-12-27,Mobile App,0
TXN_00000423,CUST_001934,PROD_0194,Automotive,-259.89,2024-12-02,Online,0
TXN_00000424,CUST_005861,PROD_0003,Food & Beverages,312.4,2024-01-08,In-Store,0
TXN_00000425,CUST_001750,PROD_0318,Sports & Outdoors,71.0,2024-09-01,Mobile App,0
TXN_00000426,CUST_007678,PROD_0266,Food & Beverages,-91.02,2025-02-16,Online,1
TXN_00000427,CUST_006338,PROD_0024,Jewelry & Accessories,223.73,2025-06-23,In-Store,0
TXN_00000428,CUST_002279,PROD_0104,Clothing,119.32,2025-01-01,Online,0
TXN_00000429,CUST_006881,PROD_0059,Jewelry & Accessories,91.26,2025-05-15,Mobile App,0
TXN_00000430,CUST_008521,PROD_0183,Books & Media,174.4,2024-08-02,In-Store,0
TXN_00000431,CUST_005463,PROD_0313,Jewelry & Accessories,188.03,2025-01-15,Online,0
TXN_00000432,CUST_003527,PROD_0233,Electronics,295.8,2025-06-13,In-Store,0
TXN_00000433,CUST_001782,PROD_0156,Books & Media,22.62,2024-08-05,Online,1
TXN_00000434,CUST_004757,PROD_0408,Books & Media,134.2,2024-12-31,Mobile App,1
TXN_00000435,CUST_007071,PROD_0469,Toys & Games,32.13,2024-08-03,Online,0
TXN_00000436,CUST_008286,PROD_0240,Books & Media,126.34,2024-10-26,In-Store,1
TXN_00000437,CUST_009386,PROD_0245,Books & Media,80.31,2023-09-16,In-Store,0
TXN_00000438,CUST_009004,PROD_0195,Home & Garden,-75.67,2024-08-23,Phone,0
TXN_00000439,CUST_008300,PROD_0093,Clothing,373.57,2024-11-29,Online,0
TXN_00000440,CUST_005709,PROD_0459,Toys & Games,16.16,2024-10-07,Mobile App,0
TXN_00000441,CUST_004867,PROD_0458,Books & Media,10.24,2024-09-14,Online,1
TXN_00000442,CUST_008353,PROD_0384,Toys & Games,-41.33,2025-01-29,In-Store,0
TXN_00000443,CUST_004617,PROD_0445,Books & Media,148.41,2024-06-04,Online,0
TXN_00000444,CUST_003751,PROD_0236,Sports & Outdoors,66.03,2025-06-03,Mobile App,0
TXN_00000445,CUST_006753,PROD_0399,Electronics,1556.25,2025-04-19,Online,0
TXN_00000446,CUST_002110,PROD_0207,Automotive,537.98,2025-05-26,Mobile App,1
TXN_00000447,CUST_006366,PROD_0235,Books & Media,98.2,2025-05-12,In-Store,0
TXN_00000448,CUST_001624,PROD_0051,Jewelry & Accessories,122.59,2025-05-02,Online,0
TXN_00000449,CUST_001617,PROD_0094,Home & Garden,175.99,2025-04-26,In-Store,1
TXN_00000450,CUST_003507,PROD_0117,Jewelry & Accessories,233.47,2024-03-22,In-Store,0
TXN_00000451,CUST_007902,PROD_0195,Home & Garden,-197.56,2024-11-23,Mobile App,0
TXN_00000452,CUST_008691,PROD_0495,Sports & Outdoors,242.02,2023-10-05,In-Store,1
TXN_00000453,CUST_004480,PROD_0124,Books & Media,207.34,2024-04-07,Online,0
TXN_00000454,CUST_004870,PROD_0013,Beauty & Health,105.04,2025-05-21,Online,0
TXN_00000455,CUST_000104,PROD_0177,Clothing,94.81,2024-12-16,Online,0
TXN_00000456,CUST_000105,PROD_0361,Home & Garden,11.96,2024-09-14,Online,1
TXN_00000457,CUST_006054,PROD_0357,Clothing,-48.72,2025-02-14,Online,0
TXN_00000458,CUST_000434,PROD_0154,Home & Garden,-102.38,2024-01-21,In-Store,0
TXN_00000459,CUST_008804,PROD_0328,Toys & Games,-51.7,2024-06-12,Mobile App,0
TXN_00000460,CUST_005432,PROD_0400,Food & Beverages,-314.38,2024-01-07,Mobile App,0
TXN_00000461,CUST_002494,PROD_0220,Toys & Games,49.02,2024-06-07,In-Store,1
TXN_00000462,CUST_006209,PROD_0426,Sports & Outdoors,62.34,2024-12-26,Mobile App,1
TXN_00000463,CUST_008270,PROD_0330,Jewelry & Accessories,33.76,2023-11-13,In-Store,0
TXN_00000464,CUST_002637,PROD_0216,Clothing,443.07,2024-06-26,Online,0
TXN_00000465,CUST_005311,PROD_0004,Beauty & Health,65.33,2024-06-21,In-Store,0
TXN_00000466,CUST_009563,PROD_0373,Automotive,790.36,2025-05-07,Online,0
TXN_00000467,CUST_006950,PROD_0058,Toys & Games,-44.25,2024-06-30,In-Store,1
TXN_00000468,CUST_008867,PROD_0157,Books & Media,-85.89,2025-03-02,Mobile App,0
TXN_00000469,CUST_008117,PROD_0238,Jewelry & Accessories,457.98,2025-03-09,Online,0
TXN_00000470,CUST_001584,PROD_0081,Beauty & Health,335.62,2023-12-18,In-Store,0
TXN_00000471,CUST_003961,PROD_0292,Electronics,1003.96,2025-05-05,Online,0
TXN_00000472,CUST_001496,PROD_0357,Clothing,45.35,2025-01-22,Mobile App,0
TXN_00000473,CUST_008687,PROD_0442,Clothing,214.26,2023-07-26,In-Store,1
TXN_00000474,CUST_003968,PROD_0211,Books & Media,-70.94,2023-09-19,Online,0
TXN_00000475,CUST_000254,PROD_0375,Electronics,430.99,2024-10-18,Mobile App,1
TXN_00000476,CUST_007191,PROD_0088,Home & Garden,66.94,2024-03-06,In-Store,0
TXN_00000477,CUST_001824,PROD_0429,Electronics,744.87,2025-01-14,Online,0
TXN_00000478,CUST_007653,PROD_0404,Home & Garden,105.09,2024-05-06,Mobile App,0
TXN_00000479,CUST_001550,PROD_0153,Clothing,204.79,2023-12-12,Phone,1
TXN_00000480,CUST_005774,PROD_0462,Beauty & Health,51.02,2025-06-08,Online,0
TXN_00000481,CUST_008279,PROD_0240,Books & Media,93.15,2024-12-21,Online,1
TXN_00000482,CUST_002482,PROD_0423,Home & Garden,48.99,2024-02-10,Online,1
TXN_00000483,CUST_008787,PROD_0420,Books & Media,-66.65,2024-10-18,Mobile App,0
TXN_00000484,CUST_007295,PROD_0460,Automotive,1600.96,2023-07-19,In-Store,0
TXN_00000485,CUST_006184,PROD_0317,Sports & Outdoors,280.32,2023-11-01,Mobile App,0
TXN_00000486,CUST_005815,PROD_0287,Beauty & Health,-118.16,2024-07-25,Mobile App,0
TXN_00000487,CUST_006337,PROD_0267,Home & Garden,117.29,2025-01-02,In-Store,0
TXN_00000488,CUST_008892,PROD_0003,Food & Beverages,175.8,2025-04-23,Mobile App,0
TXN_00000489,CUST_002105,PROD_0193,Beauty & Health,8.66,2024-10-15,Online,1
TXN_00000490,CUST_003588,PROD_0128,Electronics,1100.2,2024-11-04,Mobile App,0
TXN_00000491,CUST_009400,PROD_0027,Toys & Games,37.68,2024-05-17,In-Store,0
TXN_00000492,CUST_000823,PROD_0347,Food & Beverages,131.35,2025-01-14,In-Store,0
TXN_00000493,CUST_000992,PROD_0372,Home & Garden,123.46,2025-05-21,In-Store,0
TXN_00000494,CUST_001296,PROD_0311,Food & Beverages,75.21,2023-12-05,Mobile App,1
TXN_00000495,CUST_002622,PROD_0489,Beauty & Health,74.4,2025-04-02,Online,1
TXN_00000496,CUST_009652,PROD_0422,Beauty & Health,137.46,2024-05-06,In-Store,0
TXN_00000497,CUST_008673,PROD_0259,Beauty & Health,409.75,2024-11-24,In-Store,0
TXN_00000498,CUST_001150,PROD_0425,Home & Garden,39.12,2025-05-18,Mobile App,0
TXN_00000499,CUST_002889,PROD_0013,Beauty & Health,99.38,2024-03-25,Mobile App,1
TXN_00000500,CUST_002956,PROD_0337,Home & Garden,54.12,2024-10-15,Phone,1
TXN_00000501,CUST_002822,PROD_0451,Jewelry & Accessories,-431.87,2023-09-10,In-Store,0
TXN_00000502,CUST_010000,PROD_0283,Electronics,666.18,2025-06-14,In-Store,0
TXN_00000503,CUST_008377,PROD_0217,Home & Garden,175.58,2023-11-28,Online,1
TXN_00000504,CUST_004787,PROD_0347,Food & Beverages,208.15,2024-07-04,Online,0
TXN_00000505,CUST_007112,PROD_0094,Home & Garden,147.22,2025-03-13,In-Store,0
TXN_00000506,CUST_007994,PROD_0488,Beauty & Health,177.69,2025-05-10,Online,1
TXN_00000507,CUST_002131,PROD_0394,Sports & Outdoors,301.65,2025-03-16,Online,0
TXN_00000508,CUST_009886,PROD_0258,Electronics,1359.22,2023-09-28,Phone,0
TXN_00000509,CUST_000860,PROD_0123,Automotive,341.24,2024-05-25,Online,0
TXN_00000510,CUST_009226,PROD_0343,Automotive,522.72,2025-02-07,Mobile App,0
TXN_00000511,CUST_008361,PROD_0124,Books & Media,130.81,2024-07-11,In-Store,0
TXN_00000512,CUST_009945,PROD_0148,Food & Beverages,54.49,2024-05-05,Online,1
TXN_00000513,CUST_002937,PROD_0155,Toys & Games,-40.89,2023-07-18,Mobile App,0
TXN_00000514,CUST_007668,PROD_0375,Electronics,252.31,2025-05-17,In-Store,0
TXN_00000515,CUST_003129,PROD_0155,Toys & Games,35.15,2024-09-22,Online,0
TXN_00000516,CUST_000367,PROD_0448,Beauty & Health,94.22,2024-02-14,In-Store,0
TXN_00000517,CUST_003770,PROD_0274,Clothing,186.41,2024-12-08,In-Store,0
TXN_00000518,CUST_008629,PROD_0456,Clothing,217.0,2025-06-16,In-Store,0
TXN_00000519,CUST_004418,PROD_0412,Beauty & Health,58.52,2024-10-21,Mobile App,0
TXN_00000520,CUST_000073,PROD_0181,Electronics,166.11,2025-03-13,Online,0
TXN_00000521,CUST_009179,PROD_0160,Home & Garden,101.46,2025-02-12,Online,0
TXN_00000522,CUST_007300,PROD_0491,Toys & Games,72.38,2025-04-03,Mobile App,1
TXN_00000523,CUST_002794,PROD_0040,Books & Media,-128.29,2024-10-24,Mobile App,0
TXN_00000524,CUST_004365,PROD_0140,Clothing,274.13,2025-05-12,Online,0
TXN_00000525,CUST_000152,PROD_0279,Sports & Outdoors,-18.29,2025-04-30,Online,0
TXN_00000526,CUST_009254,PROD_0455,Home & Garden,59.23,2024-06-27,Online,0
TXN_00000527,CUST_009932,PROD_0120,Books & Media,207.33,2025-03-23,Online,0
TXN_00000528,CUST_005418,PROD_0171,Beauty & Health,113.97,2024-12-19,Online,0
TXN_00000529,CUST_006057,PROD_0080,Sports & Outdoors,-98.88,2024-10-15,Mobile App,0
TXN_00000530,CUST_009194,PROD_0063,Toys & Games,102.68,2024-12-26,In-Store,1
TXN_00000531,CUST_004346,PROD_0294,Jewelry & Accessories,560.66,2024-04-03,Mobile App,0
TXN_00000532,CUST_005217,PROD_0185,Beauty & Health,32.19,2023-08-31,Mobile App,0
TXN_00000533,CUST_003499,PROD_0066,Jewelry & Accessories,285.63,2025-04-19,Mobile App,0
TXN_00000534,CUST_008716,PROD_0456,Clothing,418.18,2025-04-21,Online,0
TXN_00000535,CUST_008549,PROD_0194,Automotive,570.55,2025-03-19,Online,0
TXN_00000536,CUST_006296,PROD_0474,Sports & Outdoors,-241.43,2024-03-09,Mobile App,1
TXN_00000537,CUST_007323,PROD_0450,Automotive,-2648.48,2024-11-17,Online,1
TXN_00000538,CUST_006024,PROD_0360,Sports & Outdoors,35.7,2024-11-22,Mobile App,1
TXN_00000539,CUST_002054,PROD_0007,Automotive,789.45,2024-10-22,Online,0
TXN_00000540,CUST_006467,PROD_0183,Books & Media,44.51,2025-06-28,In-Store,1
TXN_00000541,CUST_003931,PROD_0002,Sports & Outdoors,56.82,2024-06-24,Online,0
TXN_00000542,CUST_009863,PROD_0438,Sports & Outdoors,-171.77,2024-12-27,In-Store,0
TXN_00000543,CUST_006821,PROD_0368,Clothing,352.01,2024-05-27,In-Store,0
TXN_00000544,CUST_009349,PROD_0302,Jewelry & Accessories,-30.15,2024-02-07,In-Store,1
TXN_00000545,CUST_007477,PROD_0314,Home & Garden,96.66,2024-01-31,Online,0
TXN_00000546,CUST_002931,PROD_0180,Sports & Outdoors,153.17,2024-06-06,Online,0
TXN_00000547,CUST_000122,PROD_0253,Beauty & Health,109.33,2023-07-02,In-Store,0
TXN_00000548,CUST_005188,PROD_0073,Electronics,532.91,2024-12-07,Online,1
TXN_00000549,CUST_009381,PROD_0194,Automotive,542.73,2025-04-24,Mobile App,0
TXN_00000550,CUST_004188,PROD_0477,Beauty & Health,238.91,2024-11-12,Online,0
TXN_00000551,CUST_009068,PROD_0268,Beauty & Health,165.28,2024-06-19,In-Store,0
TXN_00000552,CUST_000246,PROD_0054,Home & Garden,56.35,2024-11-30,Mobile App,1
TXN_00000553,CUST_004097,PROD_0361,Home & Garden,11.85,2024-08-23,Mobile App,1
TXN_00000554,CUST_001397,PROD_0330,Jewelry & Accessories,19.12,2023-09-14,Mobile App,0
TXN_00000555,CUST_006247,PROD_0379,Home & Garden,64.17,2024-10-27,Mobile App,0
TXN_00000556,CUST_007612,PROD_0147,Home & Garden,23.72,2025-04-10,In-Store,0
TXN_00000557,CUST_000836,PROD_0130,Beauty & Health,116.18,2024-09-13,Mobile App,0
TXN_00000558,CUST_002683,PROD_0296,Food & Beverages,30.4,2024-11-04,Online,1
TXN_00000559,CUST_004287,PROD_0480,Toys & Games,118.18,2023-11-21,Online,0
TXN_00000560,CUST_000086,PROD_0225,Home & Garden,82.01,2025-06-18,Online,0
TXN_00000561,CUST_008786,PROD_0265,Beauty & Health,24.05,2024-09-18,In-Store,1
TXN_00000562,CUST_004678,PROD_0021,Jewelry & Accessories,52.86,2025-04-12,In-Store,0
TXN_00000563,CUST_004559,PROD_0404,Home & Garden,159.66,2023-08-12,In-Store,0
TXN_00000564,CUST_002297,PROD_0200,Toys & Games,80.03,2025-02-26,In-Store,0
TXN_00000565,CUST_002111,PROD_0390,Jewelry & Accessories,247.85,2024-10-22,In-Store,1
TXN_00000566,CUST_002092,PROD_0318,Sports & Outdoors,53.05,2024-07-19,Online,1
TXN_00000567,CUST_000783,PROD_0338,Toys & Games,57.17,2023-10-20,Mobile App,0
TXN_00000568,CUST_006990,PROD_0102,Electronics,201.03,2025-05-14,Online,0
TXN_00000569,CUST_002372,PROD_0123,Automotive,258.61,2023-09-13,Phone,0
TXN_00000570,CUST_008755,PROD_0251,Electronics,1220.91,2023-10-31,Online,0
TXN_00000571,CUST_000180,PROD_0055,Sports & Outdoors,204.8,2025-01-26,Online,0
TXN_00000572,CUST_003462,PROD_0085,Books & Media,216.83,2023-09-01,Online,1
TXN_00000573,CUST_004708,PROD_0187,Clothing,217.59,2024-01-27,In-Store,0
TXN_00000574,CUST_003401,PROD_0415,Automotive,870.19,2025-02-04,Online,0
TXN_00000575,CUST_002520,PROD_0139,Automotive,481.86,2023-12-10,In-Store,0
TXN_00000576,CUST_006450,PROD_0256,Sports & Outdoors,130.18,2024-05-16,In-Store,0
TXN_00000577,CUST_002286,PROD_0269,Automotive,263.75,2023-07-21,Mobile App,0
TXN_00000578,CUST_007815,PROD_0271,Books & Media,169.97,2024-09-05,Phone,1
TXN_00000579,CUST_000953,PROD_0143,Home & Garden,110.55,2024-09-26,Online,0
