transaction_id,customer_id,product_id,sales_rep_id,transaction_date,quantity,unit_price,discount_amount,total_amount,status,payment_method
TXN00000253,C000219,P000103,REP002,2025-02-23 11:43:35,7,32.31,6.24,219.95,completed,Credit Card
TXN00000254,C000002,P000103,REP010,2024-12-11 11:43:35,10,34.05,29.42,311.11,completed,Cash
TXN00000255,,P000055,REP013,2024-12-24 11:43:35,8,38.93,22.06,289.39,completed,Credit Card
TXN00000256,C000042,P000036,REP010,2025-03-07 11:43:35,5,236.31,35.11,1146.46,completed,Cash
TXN00000257,C000147,P000235,REP015,2024-12-11 11:43:35,10,0,25.39,208.68,completed,Credit Card
TXN00000258,C000177,P000050,REP003,2024-12-13 11:43:35,10,544.33,1.16,5442.16,completed,Debit Card
TXN00000259,C000301,,REP008,2025-01-01 11:43:35,2,17.79,2.26,33.32,completed,Credit Card
TXN00000260,C000054,P000152,REP011,2025-04-09 11:43:35,10,155.16,85.52,1466.11,completed,Cash
TXN00000261,C000355,P000144,REP006,2025-05-30 11:43:35,4,58.03,17.32,214.81,completed,Debit Card
TXN00000262,C000112,P000040,REP009,2024-12-23 11:43:35,9,61.88,37.47,519.46,completed,Credit Card
TXN00000263,C000475,P000186,REP007,2025-02-17 11:43:35,4,613.03,98.92,2353.22,completed,Credit Card
TXN00000264,C000239,P000113,REP015,2025-04-13 11:43:35,6,188.98,23.48,-1110.37,completed,Credit Card
TXN00000265,C000054,P000269,REP001,2025-04-12 11:43:35,10,12.87,9.64,119.09,completed,Credit Card
TXN00000266,C000140,P000130,REP004,2025-03-11 11:43:35,10,16.41,1.81,162.26,completed,Credit Card
TXN00000267,C000387,P000032,REP002,2025-05-18 11:43:35,10,193.27,189.37,1743.33,completed,Cash
TXN00000268,C000086,P000136,REP010,2025-06-29 11:43:35,4,175.2,42.02,658.77,completed,Bank Transfer
TXN00000269,C000226,P000013,REP007,2025-01-08 11:43:35,5,406.68,4.1,2029.3,completed,Cash
TXN00000270,C000437,P000269,REP007,2025-05-19 11:43:35,1,12.25,0.11,12.14,completed,Bank Transfer
TXN00000271,C000315,P000222,REP003,2024-12-24 11:43:35,2,28.55,7.66,49.44,completed,Cash
TXN00000272,C000436,P000196,REP007,2025-04-28 11:43:35,6,91.78,0.18,550.52,completed,Debit Card
TXN00000273,C000355,P000059,REP003,2025-04-25 11:43:35,5,15.65,5.79,72.45,completed,PayPal
TXN00000274,C000430,P000133,REP007,2025-01-10 11:43:35,5,747.66,120.16,3618.16,completed,Cash
TXN00000275,C000069,P000111,REP006,2025-03-26 11:43:35,6,42.55,6.25,249.02,completed,Bank Transfer
TXN00000276,C000111,P000202,REP008,2025-01-04 11:43:35,1,251.49,18.15,233.34,completed,Bank Transfer
TXN00000277,C000051,P000119,REP012,2025-04-18 11:43:35,6,678.38,414.44,3655.86,completed,Credit Card
TXN00000278,C000409,P000201,REP015,2024-12-31 11:43:35,-5,29.05,9.98,222.42,completed,Cash
TXN00000279,C000006,P000204,REP009,2025-02-22 11:43:35,10,18.09,7.89,173.0,completed,Debit Card
TXN00000280,C000278,P000286,REP004,2025-05-30 11:43:35,7,160.25,67.9,1053.84,completed,Cash
TXN00000281,C000056,P000163,REP009,2025-05-03 11:43:35,5,117.09,79.86,505.58,completed,PayPal
TXN00000282,C000099,P000182,REP008,2025-01-29 11:43:35,1,106.98,11.91,95.07,completed,Credit Card
TXN00000283,C000369,P000038,REP002,2025-03-20 11:43:35,9,454.01,477.54,3608.52,completed,Bank Transfer
TXN00000284,C000442,P000237,REP014,2025-05-21 11:43:35,6,740.85,362.56,4082.56,completed,Bank Transfer
TXN00000285,C000367,P000295,REP006,2025-06-02 11:43:35,5,15.1,7.61,67.87,completed,Debit Card
TXN00000286,C000395,P000250,REP001,2025-04-20 11:43:35,8,27.1,8.61,208.16,completed,Credit Card
TXN00000287,C000130,P000233,REP001,2025-01-03 11:43:35,4,25.6,1.04,101.35,completed,PayPal
TXN00000288,C000026,P000166,REP001,2025-05-11 11:43:35,6,530.86,444.8,2740.37,completed,Bank Transfer
TXN00000289,C000290,P000265,REP005,2025-04-27 11:43:35,1,163.92,4.24,159.68,completed,Credit Card
TXN00000290,C000154,P000143,REP004,2025-04-06 11:43:35,9,123.47,6.18,1105.03,completed,Credit Card
TXN00000291,C000172,P000125,REP009,2025-05-21 11:43:35,1,165.27,13.12,152.15,completed,Credit Card
TXN00000292,C000142,P000069,REP003,2024-12-30 11:43:35,2,146.43,21.19,271.67,completed,PayPal
TXN00000293,C000280,P000052,REP014,2024-12-27 11:43:35,1,32.52,3.86,28.66,completed,Debit Card
TXN00000294,C000241,P000147,REP013,2025-02-14 11:43:35,6,267.01,27.42,1574.64,completed,PayPal
TXN00000295,C000349,P000258,REP012,2025-03-23 11:43:35,3,62.29,14.88,172.0,completed,Credit Card
TXN00000296,C000403,P000268,REP006,2025-05-16 11:43:35,4,245.84,146.28,837.09,completed,Cash
TXN00000297,C000475,P000128,REP006,2025-03-31 11:43:35,2,24.45,0.85,48.05,completed,Credit Card
TXN00000298,C000492,P000291,REP004,2025-05-25 11:43:35,2,249.58,40.27,458.9,completed,Credit Card
TXN00000299,C000056,P000181,REP012,2025-05-15 11:43:35,9,252.4,25.6,2245.98,completed,Credit Card
TXN00000300,C000104,P000059,REP012,2025-03-02 11:43:35,6,16.42,11.47,87.08,completed,Credit Card
TXN00000301,C000157,P000109,REP003,2025-02-05 11:43:35,6,20.99,0.26,125.69,completed,Bank Transfer
TXN00000302,C000245,P000295,REP010,2025-01-08 11:43:35,5,0,10.37,65.36,completed,PayPal
TXN00000303,C000467,P000250,REP010,2025-04-06 11:43:35,4,23.7,13.54,81.27,completed,Debit Card
TXN00000304,C000301,P000105,REP002,2025-05-30 11:43:35,4,206.92,96.93,730.76,completed,Credit Card
TXN00000305,C000062,P000094,REP002,2025-02-03 11:43:35,2,38.84,9.57,68.1,completed,PayPal
TXN00000306,C000282,P000030,REP015,2025-02-13 11:43:35,7,352.05,259.88,2204.5,completed,Debit Card
TXN00000307,C000491,P000116,REP015,2025-05-24 11:43:35,7,55.21,36.38,350.1,completed,Cash
TXN00000308,C000312,P000184,REP002,2025-03-23 11:43:35,9,218.18,268.35,1695.31,completed,Credit Card
TXN00000309,C000499,P000129,REP004,2025-05-08 11:43:35,4,10.07,5.96,34.31,completed,Credit Card
TXN00000310,C000274,P000228,REP014,2025-01-14 11:43:35,4,492.71,23.29,1947.54,completed,Credit Card
TXN00000311,C000334,P000297,REP012,2025-02-12 11:43:35,2,11.61,2.31,20.92,completed,Cash
TXN00000312,C000026,P000192,REP014,2025-02-11 11:43:35,2,122.2,34.85,209.55,completed,Credit Card
TXN00000313,C000203,P000161,REP002,2025-04-14 11:43:35,7,115.77,18.96,791.43,completed,Cash
TXN00000314,C000310,P000058,REP012,2025-02-23 11:43:35,7,287.33,262.6,1748.74,completed,PayPal
TXN00000315,C000221,P000282,REP006,2025-04-12 11:43:35,5,155.05,1.82,773.43,completed,PayPal
TXN00000316,C000415,P000068,REP011,2025-04-08 11:43:35,8,37.04,6.63,289.7,completed,Credit Card
TXN00000317,C000414,P000211,REP008,2025-02-08 11:43:35,3,699.56,205.97,1892.7,completed,PayPal
TXN00000318,C000335,P000076,REP015,2025-04-08 11:43:35,3,176.33,13.84,515.15,completed,Credit Card
TXN00000319,C000362,P000152,,2025-03-02 11:43:35,7,188.63,170.8,1149.61,completed,Cash
TXN00000320,C000190,P000194,REP013,2025-05-11 11:43:35,7,13.78,14.24,82.2,completed,Cash
TXN00000321,C000195,P000059,REP003,2025-04-28 11:43:35,3,17.25,6.75,45.0,completed,Credit Card
TXN00000322,C000492,P000003,REP011,2025-01-10 11:43:35,9,155.12,56.26,1339.78,completed,Cash
TXN00000323,C000483,P000086,REP004,2025-04-04 11:43:35,9,68.06,48.88,563.68,completed,Bank Transfer
TXN00000324,C000138,P000226,REP008,2025-05-31 11:43:35,4,49.91,14.91,184.75,completed,Bank Transfer
TXN00000325,C000333,P000003,REP007,2025-04-02 11:43:35,5,154.2,56.52,714.49,completed,PayPal
TXN00000326,C000443,P000077,REP015,2025-05-10 11:43:35,4,47.56,16.71,173.54,completed,Cash
TXN00000327,C000455,P000232,REP002,2025-02-09 11:43:35,8,179.63,175.96,1261.05,completed,Debit Card
TXN00000328,C000055,P000046,REP015,2025-05-03 11:43:35,6,207.96,20.36,1227.43,completed,PayPal
TXN00000329,C000269,P000265,REP012,2025-04-28 11:43:35,4,169.34,69.49,607.85,completed,Bank Transfer
TXN00000330,C000366,P000030,REP010,2025-03-14 11:43:35,8,333.05,309.64,2354.73,completed,Cash
TXN00000331,C000430,P000293,REP009,2024-12-13 11:43:35,7,167.27,166.93,1003.96,completed,Cash
TXN00000332,C000293,P000037,REP014,2025-03-06 11:43:35,4,294.57,58.13,1120.15,completed,Bank Transfer
TXN00000333,C000325,P000167,REP010,2025-03-18 11:43:35,8,62.56,59.25,441.26,completed,PayPal
TXN00000334,C000458,P000039,REP007,2025-04-07 11:43:35,9,54.23,64.83,423.24,completed,Debit Card
TXN00000335,C000378,P000112,REP006,2025-03-02 11:43:35,9,18.63,20.91,146.75,completed,Cash
TXN00000336,C000181,P000139,REP006,2024-12-31 11:43:35,6,166.96,4.93,996.82,completed,Credit Card
TXN00000337,C000042,P000017,REP009,2025-05-28 11:43:35,3,392.34,57.8,1119.23,completed,PayPal
TXN00000338,C000462,P000210,REP006,2025-03-27 11:43:35,4,87.23,44.97,303.96,completed,Bank Transfer
TXN00000339,C000063,P000297,REP012,2025-02-24 11:43:35,5,12.35,1.66,-60.07,completed,PayPal
TXN00000340,C000474,P000249,REP010,2025-01-29 11:43:35,4,63.37,16.72,236.74,completed,Debit Card
TXN00000341,C000362,P000022,REP015,2025-03-27 11:43:35,5,11.05,4.84,50.42,completed,Bank Transfer
TXN00000342,C000085,P000022,REP015,2025-04-29 11:43:35,7,10.52,7.64,65.97,completed,PayPal
TXN00000343,C000009,P000120,REP015,2025-02-20 11:43:35,8,62.54,14.24,486.05,completed,Credit Card
TXN00000344,C000150,P000227,REP008,2025-01-27 11:43:35,4,192.05,73.17,695.02,completed,PayPal
TXN00000345,C000464,P000063,REP009,2025-03-21 11:43:35,6,213.25,190.76,1088.77,completed,Bank Transfer
TXN00000346,C000311,P000125,REP015,2025-05-31 11:43:35,1,191.27,15.47,175.8,completed,Bank Transfer
TXN00000347,C000314,P000105,REP014,2024-12-17 11:43:35,8,200.41,230.16,1373.14,completed,Bank Transfer
TXN00000348,C000062,P000022,REP009,2024-12-06 11:43:35,5,10.5,1.13,51.37,completed,Credit Card
TXN00000349,C000260,P000077,REP004,2025-02-14 11:43:35,6,49.42,42.59,253.94,completed,Cash
TXN00000350,C000464,P000107,REP004,2025-02-12 11:43:35,6,16.56,4.64,94.75,completed,Credit Card
TXN00000351,C000226,P000098,REP006,2024-12-09 11:43:35,4,281.94,61.99,1065.76,completed,PayPal
TXN00000352,C000061,P000183,REP001,2025-05-03 11:43:35,8,12.97,12.02,91.72,completed,Debit Card
TXN00000353,C000033,P000185,REP002,2025-03-20 11:43:35,1,96.19,12.86,83.33,completed,Bank Transfer
TXN00000354,C000001,P000108,REP004,2025-01-24 11:43:35,6,200.78,97.35,1107.34,completed,Debit Card
TXN00000355,C000035,P000213,REP008,2025-05-22 11:43:35,10,33.64,28.19,308.16,completed,PayPal
TXN00000356,C000412,P000023,REP004,2025-06-01 11:43:35,10,63.18,79.72,552.05,completed,Credit Card
TXN00000357,C000258,P000169,REP009,2024-12-22 11:43:35,2,213.76,27.05,400.47,completed,Credit Card
TXN00000358,C000332,P000294,REP007,2025-01-24 11:43:35,2,394.88,80.62,709.14,completed,Cash
TXN00000359,C000397,P000050,REP013,2025-01-03 11:43:35,3,541.88,10.9,1614.75,completed,Cash
TXN00000360,C000470,P000183,REP012,2025-01-29 11:43:35,5,13.68,3.12,65.3,completed,PayPal
TXN00000361,C000075,P000263,REP013,2025-03-03 11:43:35,4,282.88,28.21,1103.3,completed,Credit Card
TXN00000362,C000467,P000034,REP009,2025-01-03 11:43:35,7,648.76,196.3,4345.05,completed,Credit Card
TXN00000363,C000345,P000273,REP005,2025-04-04 11:43:35,2,29.65,3.51,55.8,completed,Debit Card
TXN00000364,C000187,P000045,REP005,2025-06-25 11:43:35,1,649.63,46.92,602.71,completed,Debit Card
TXN00000365,C000281,P000291,REP014,2025-05-05 11:43:35,6,274.66,128.36,1519.6,completed,PayPal
TXN00000366,C000410,P000098,REP002,2025-05-01 11:43:35,5,249.63,109.33,1138.84,completed,PayPal
TXN00000367,C000072,P000123,REP008,2024-12-15 11:43:35,6,563.9,53.39,3330.04,completed,Cash
TXN00000368,C000136,P000165,REP010,2025-04-23 11:43:35,2,251.84,30.72,472.97,completed,Credit Card
TXN00000369,C000012,P000140,REP014,2025-02-06 11:43:35,10,414.17,448.88,3692.85,completed,Bank Transfer
TXN00000370,C000213,P000098,REP008,2025-03-07 11:43:35,3,273.03,111.94,707.14,completed,Bank Transfer
TXN00000371,C000400,P000013,REP003,2025-06-07 11:43:35,2,377.77,18.95,736.6,completed,Bank Transfer
TXN00000372,C000122,P000295,REP004,2025-05-08 11:43:35,9,13.2,9.59,109.24,completed,Cash
TXN00000373,C000361,P000219,REP001,2025-01-15 11:43:35,3,41.41,11.54,112.7,completed,Cash
TXN00000374,C000331,P000288,REP015,2025-03-15 11:43:35,8,92.29,33.04,705.25,completed,Cash
TXN00000375,C000352,P000094,REP006,2025-05-28 11:43:35,4,39.75,18.28,140.74,completed,Bank Transfer
TXN00000376,C000272,P000050,REP004,2025-03-13 11:43:35,2,553.62,31.11,1076.14,completed,Bank Transfer
TXN00000377,C000143,P000129,REP014,2025-03-03 11:43:35,10,10.15,12.32,89.21,completed,PayPal
TXN00000378,C000260,P000106,REP002,2025-01-17 11:43:35,1,78.91,4.78,74.13,completed,PayPal
TXN00000379,C000267,P000021,REP009,2025-03-30 11:43:35,5,209.83,69.69,979.44,completed,Credit Card
TXN00000380,C000425,P000063,REP003,2025-05-24 11:43:35,3,216.14,18.94,629.49,completed,Cash
TXN00000381,C000046,P000034,REP015,2025-01-11 11:43:35,5,567.43,230.52,2606.62,completed,Credit Card
TXN00000382,C000052,P000020,REP012,2024-12-22 11:43:35,6,113.14,18.78,660.07,completed,Debit Card
TXN00000383,C000404,P000035,REP004,2025-01-10 11:43:35,9,86.09,56.13,718.65,completed,Bank Transfer
TXN00000384,C000464,P000267,REP006,2025-02-11 11:43:35,5,39.77,8.8,190.03,completed,Credit Card
TXN00000385,C000128,P000067,REP013,2025-01-12 11:43:35,7,36.82,34.94,222.82,completed,PayPal
TXN00000386,C000349,P000026,REP003,2024-12-12 11:43:35,10,186.55,104.82,1760.67,completed,PayPal
TXN00000387,C000078,P000227,REP013,2025-03-12 11:43:35,10,211.0,9.61,2100.41,completed,Cash
TXN00000388,C000273,P000296,REP005,2025-02-08 11:43:35,10,55.11,14.74,536.32,completed,Debit Card
TXN00000389,C000333,P000261,REP004,2024-12-18 11:43:35,1,634.36,56.3,578.06,completed,Cash
TXN00000390,C000313,P000094,REP002,2025-05-03 11:43:35,1,36.57,0.96,35.61,completed,Debit Card
TXN00000391,C000135,P000199,REP011,2025-04-20 11:43:35,5,216.93,141.72,942.92,completed,Debit Card
TXN00000392,C000078,P000263,REP001,2024-12-29 11:43:35,7,277.81,199.86,1744.81,completed,Bank Transfer
TXN00000393,C000439,P000228,REP007,2025-04-14 11:43:35,4,514.64,112.69,1945.86,completed,Bank Transfer
TXN00000394,C000185,P000130,REP003,2025-06-02 11:43:35,7,16.19,7.75,105.59,completed,Bank Transfer
TXN00000395,C000182,P000264,REP014,2025-03-10 11:43:35,4,186.91,4.35,743.3,completed,Debit Card
TXN00000396,C000448,P000066,REP004,2025-01-06 11:43:35,4,119.62,55.32,423.16,completed,Debit Card
TXN00000397,C000338,P000299,REP004,2025-02-16 11:43:35,6,42.35,9.65,244.47,completed,PayPal
TXN00000398,C000318,P000041,REP010,2025-03-23 11:43:35,2,43.8,4.54,83.05,completed,Credit Card
TXN00000399,C000411,P000038,REP006,2025-04-21 11:43:35,1,487.73,59.87,427.86,completed,Bank Transfer
TXN00000400,C000328,P000211,REP011,2024-12-15 11:43:35,2,675.39,171.23,1179.55,completed,Debit Card
TXN00000401,C000127,P000161,REP003,2025-02-13 11:43:35,6,112.96,84.7,593.09,completed,Bank Transfer
TXN00000402,C000078,P000240,REP003,2025-05-05 11:43:35,1,52.72,3.93,48.79,completed,Bank Transfer
TXN00000403,C000349,P000069,REP009,2025-05-03 11:43:35,7,157.91,101.91,1003.47,completed,Bank Transfer
TXN00000404,C000476,P000121,REP002,2025-01-26 11:43:35,9,109.19,41.66,941.01,completed,Cash
TXN00000405,C000299,P000216,REP014,2025-06-02 11:43:35,8,115.86,76.19,850.71,completed,Cash
TXN00000406,C000212,P000177,REP002,2025-04-27 11:43:35,4,168.57,82.86,591.43,completed,PayPal
TXN00000407,C000367,P000086,REP013,2024-12-17 11:43:35,8,76.47,56.18,555.56,completed,Credit Card
TXN00000408,C000101,P000224,REP005,2025-01-19 11:43:35,7,31.75,20.29,201.99,completed,Cash
TXN00000409,C000289,P000212,REP001,2025-04-20 11:43:35,6,90.84,8.83,536.22,completed,Bank Transfer
TXN00000410,C000473,P000081,REP009,2025-01-05 11:43:35,5,36.14,21.72,158.97,completed,Cash
TXN00000411,C000042,P000205,REP009,2025-01-29 11:43:35,5,50.1,9.41,241.11,completed,PayPal
TXN00000412,C000096,P000221,REP008,2025-01-07 11:43:35,10,62.84,60.42,567.97,completed,PayPal
TXN00000413,C000197,P000216,REP003,2025-05-08 11:43:35,2,114.51,12.72,216.31,completed,Bank Transfer
TXN00000414,C000127,P000108,REP008,2025-02-15 11:43:35,8,180.34,210.03,1232.71,completed,Credit Card
TXN00000415,C000357,P000177,REP010,2025-02-25 11:43:35,5,166.02,59.34,770.78,completed,Debit Card
TXN00000416,C000091,P000121,REP015,2025-03-12 11:43:35,7,124.96,120.8,753.91,completed,Credit Card
TXN00000417,C000018,P000031,REP010,2025-01-29 11:43:35,6,712.37,550.7,3723.53,completed,Debit Card
TXN00000418,C000362,P000010,REP007,2025-02-05 11:43:35,3,734.47,70.18,2133.22,completed,Cash
TXN00000419,C000453,P000282,REP005,2025-03-19 11:43:35,6,145.51,105.67,767.4,completed,Debit Card
TXN00000420,C000367,P000266,REP007,2025-01-25 11:43:35,1,170.98,18.59,152.39,completed,Cash
TXN00000421,C000263,P000122,REP003,2024-12-15 11:43:35,9,74.83,68.12,605.33,completed,Debit Card
TXN00000422,C000029,P000210,REP003,2025-04-13 11:43:35,5,77.94,33.42,356.29,completed,PayPal
TXN00000423,C000401,P000077,REP009,2025-05-11 11:43:35,4,43.94,13.51,162.24,completed,Cash
TXN00000424,C000325,P000148,REP007,2025-04-21 11:43:35,3,463.26,151.03,1238.75,completed,Credit Card
TXN00000425,C000298,P000163,REP007,2025-01-27 11:43:35,9,120.31,2.79,1080.03,completed,Cash
TXN00000426,C000127,P000158,REP005,2025-03-01 11:43:35,5,177.74,33.3,855.4,completed,Bank Transfer
TXN00000427,C000211,P000005,REP002,2025-02-24 11:43:35,4,88.24,36.73,316.23,completed,Credit Card
TXN00000428,C000415,P000277,REP011,2025-05-22 11:43:35,6,50.83,28.54,276.42,completed,PayPal
TXN00000429,C000266,P000092,REP013,2025-01-05 11:43:35,10,251.8,115.01,2403.04,completed,Bank Transfer
TXN00000430,C000318,P000120,REP004,2025-02-01 11:43:35,10,57.01,0.23,569.91,completed,Credit Card
TXN00000431,C000230,P000088,REP009,2025-04-28 11:43:35,5,127.35,76.82,559.94,completed,Debit Card
TXN00000432,C000306,P000044,REP003,2025-01-21 11:43:35,9,27.84,1.89,248.69,completed,Debit Card
TXN00000433,C000469,P000176,REP003,2025-03-31 11:43:35,7,33.82,19.93,216.84,completed,Credit Card
TXN00000434,C000294,P000115,REP013,2024-12-26 11:43:35,5,613.67,307.11,2761.23,completed,Cash
TXN00000435,C000114,P000210,REP004,2025-05-25 11:43:35,2,82.15,18.18,146.13,completed,Debit Card
TXN00000436,C000194,P000063,REP009,2024-12-24 11:43:35,2,0,1.07,440.47,completed,Bank Transfer
TXN00000437,C000287,P000026,REP004,2025-02-09 11:43:35,5,211.58,118.86,939.05,completed,Credit Card
TXN00000438,C000394,P000244,REP011,2025-04-01 11:43:35,7,186.05,79.22,1223.11,completed,Cash
TXN00000439,C000467,P000249,REP006,2025-03-09 11:43:35,-4,59.25,51.2,422.78,completed,Credit Card
TXN00000440,C000438,P000268,REP009,2025-03-16 11:43:35,10,240.98,230.59,2179.18,completed,Bank Transfer
TXN00000441,C000186,P000176,REP012,2025-03-24 11:43:35,4,35.03,1.2,138.91,completed,Debit Card
TXN00000442,C000460,P000229,REP004,2024-12-12 11:43:35,2,101.98,20.38,183.58,completed,Bank Transfer
TXN00000443,C000225,P000213,REP003,2025-01-02 11:43:35,4,30.35,4.33,117.06,completed,Credit Card
TXN00000444,C000371,P000098,REP009,2024-12-26 11:43:35,2,265.72,74.03,457.4,completed,Credit Card
TXN00000445,C000404,P000010,REP011,2025-03-31 11:43:35,9,759.85,773.95,6064.7,completed,Debit Card
TXN00000446,C000356,P000020,REP015,2025-05-17 11:43:35,9,113.21,58.56,960.37,completed,Debit Card
TXN00000447,C000002,P000272,REP012,2025-03-31 11:43:35,3,226.51,7.69,671.85,completed,Bank Transfer
TXN00000448,C000197,P000289,REP015,2024-12-31 11:43:35,9,24.4,11.93,207.63,completed,Bank Transfer
TXN00000449,C000320,P000073,REP010,2025-02-07 11:43:35,9,214.19,206.46,1721.25,completed,PayPal
TXN00000450,C000260,P000191,REP013,2025-03-01 11:43:35,4,46.07,21.32,162.96,completed,Debit Card
TXN00000451,C000308,P000258,REP009,2025-05-08 11:43:35,9,69.95,1.26,628.26,completed,Cash
TXN00000452,C000366,P000018,REP004,2025-05-13 11:43:35,10,356.51,176.61,3388.52,completed,PayPal
TXN00000453,C000277,P000288,REP007,2025-04-16 11:43:35,2,107.18,12.16,202.2,completed,PayPal
TXN00000454,C000053,P000290,REP004,2025-04-23 11:43:35,6,27.56,24.72,140.64,completed,Bank Transfer
TXN00000455,C000075,P000113,REP008,2025-03-29 11:43:35,4,177.06,19.06,689.19,completed,Credit Card
TXN00000456,C000061,P000036,REP005,2025-04-29 11:43:35,7,262.87,136.27,1703.84,completed,Debit Card
TXN00000457,C000393,P000273,REP014,2025-05-24 11:43:35,10,33.35,12.3,321.23,completed,Credit Card
TXN00000458,C000464,P000007,REP011,2025-04-17 11:43:35,8,324.54,129.78,2466.52,completed,Debit Card
TXN00000459,C000172,P000266,REP003,2025-05-03 11:43:35,9,175.42,8.44,1570.32,completed,Bank Transfer
TXN00000460,C000253,P000130,REP002,2025-05-31 11:43:35,6,17.37,7.09,97.13,completed,Debit Card
TXN00000461,C000192,P000178,REP002,2025-02-20 11:43:35,6,16.41,8.48,90.0,completed,Credit Card
TXN00000462,C000434,P000218,REP013,2025-03-10 11:43:35,2,38.38,8.46,68.3,completed,Debit Card
TXN00000463,C000114,P000248,REP004,2024-12-12 11:43:35,2,11.44,2.91,19.96,completed,PayPal
TXN00000464,C000111,P000290,REP010,2025-02-14 11:43:35,6,25.76,11.64,142.9,completed,PayPal
TXN00000465,C000488,P000025,REP011,2024-12-27 11:43:35,7,51.66,1.92,359.73,completed,Credit Card
TXN00000466,C000475,P000085,REP008,2025-01-02 11:43:35,8,138.17,93.0,1012.35,completed,Debit Card
TXN00000467,C000345,P000069,REP005,2025-03-18 11:43:35,10,138.31,6.28,1376.84,completed,Debit Card
TXN00000468,C000487,P000151,REP006,2025-04-05 11:43:35,4,110.46,39.1,402.74,completed,Credit Card
