transaction_id,customer_id,amount,transaction_date,merchant_category,transaction_type,location,is_fraud
TXN00279,CUST039,22.83,2024-01-06 15:52:44,ATM,DEBIT,ILLINOIS,0
TXN00280,CUST016,125.3,2024-02-20 09:16:13,CLOTHING,DEBIT,TEXAS,0
TXN00281,CUST001,146.91,2024-02-24 16:02:38,ATM,CREDIT,NEVADA,0
TXN00282,CUST034,1249.31,2024-02-04 11:13:26,ELECTRONICS,DEBIT,FLORIDA,0
TXN00283,CUST001,389.84,2024-03-12 22:52:58,HOTEL,DEBIT,WASHINGTON,0
TXN00284,CUST006,41.79,2024-02-17 16:07:20,PHARMACY,CREDIT,FLORIDA,0
TXN00285,CUST052,388.04,2024-01-31 21:07:16,HOTEL,CREDIT,OREGON,0
TXN00286,CUST032,1770.3,2024-03-28 16:00:30,ONLINE,DEBIT,HAWAII,1
TXN00287,CUST048,367.11,2024-01-14 19:26:43,CLOTHING,DEBIT,WASHINGTON,0
TXN00288,CUST104,751.61,2024-01-21 09:17:36,CLOTHING,DEBIT,TEXAS,1
TXN00289,CUST034,148.05,2024-03-12 12:08:56,GROCERY,CREDIT,FLORIDA,0
TXN00290,CUST031,129.08,2024-02-20 22:42:51,RESTAURANT,CREDIT,FLORIDA,0
TXN00291,CUST146,850.59,2024-01-29 11:12:44,ONLINE,DEBIT,ILLINOIS,1
TXN00292,CUST020,1145.77,2024-01-09 10:59:01,ELECTRONICS,CREDIT,COLORADO,0
TXN00293,CUST002,39.27,2024-01-31 11:10:38,COFFEE_SHOP,DEBIT,HAWAII,0
TXN00294,CUST029,272.78,2024-02-20 19:46:10,GAS_STATION,DEBIT,UTAH,1
TXN00295,CUST006,99.97,2024-03-10 11:31:27,ATM,DEBIT,MICHIGAN,0
TXN00296,CUST142,36.44,2024-01-15 19:00:58,COFFEE_SHOP,CREDIT,ARIZONA,0
TXN00297,CUST041,86.85,2024-03-25 20:22:01,ATM,DEBIT,OREGON,0
TXN00298,CUST045,67.25,2024-02-11 22:26:06,ELECTRONICS,DEBIT,MICHIGAN,0
TXN00299,CUST019,5.26,2024-01-05 22:23:28,COFFEE_SHOP,DEBIT,NEVADA,0
TXN00300,CUST112,112.48,2024-01-21 14:54:40,HOTEL,DEBIT,NEW_YORK,0
TXN00301,CUST034,27.43,2024-02-25 19:28:22,GAS_STATION,DEBIT,UTAH,0
TXN00302,CUST017,392.89,2024-02-28 11:05:56,ATM,CREDIT,WASHINGTON,0
TXN00303,CUST019,6032.4,2024-02-09 15:02:27,JEWELRY,DEBIT,ARIZONA,1
TXN00304,CUST137,131.46,2024-02-16 21:47:56,RESTAURANT,DEBIT,WASHINGTON,0
TXN00305,CUST040,718.73,2024-03-17 10:45:29,JEWELRY,CREDIT,ILLINOIS,0
TXN00306,CUST138,790.62,2024-01-21 11:47:55,ONLINE,DEBIT,MONTANA,0
TXN00307,CUST047,219.9,2024-02-24 21:12:42,ATM,DEBIT,COLORADO,0
TXN00308,CUST013,383.17,2024-03-15 16:46:03,HOTEL,DEBIT,COLORADO,0
TXN00309,CUST079,1212.52,2024-03-04 18:11:51,JEWELRY,DEBIT,TEXAS,0
TXN00310,CUST021,416.75,2024-03-28 16:28:33,HOTEL,CREDIT,ARIZONA,0
TXN00311,CUST012,375.0,2024-02-27 16:29:25,ONLINE,CREDIT,WASHINGTON,0
TXN00312,CUST009,52.88,2024-03-14 22:29:04,RESTAURANT,DEBIT,COLORADO,0
TXN00313,CUST039,1312.68,2024-01-20 15:19:00,ELECTRONICS,DEBIT,MONTANA,0
TXN00314,CUST016,130.77,2024-01-12 16:44:45,GAS_STATION,DEBIT,MONTANA,0
TXN00315,CUST018,91.45,2024-01-28 15:34:12,PHARMACY,CREDIT,OREGON,0
TXN00316,CUST015,32.31,2024-01-15 11:58:36,PHARMACY,CREDIT,MONTANA,0
TXN00317,CUST199,18.89,2024-03-02 08:48:13,GROCERY,CREDIT,FLORIDA,0
TXN00318,CUST024,303.59,2024-02-03 08:41:06,ATM,DEBIT,WASHINGTON,0
TXN00319,CUST062,468.9,2024-02-13 18:13:17,HOTEL,CREDIT,HAWAII,0
TXN00320,CUST014,397.94,2024-01-18 16:45:18,HOTEL,DEBIT,CALIFORNIA,0
TXN00321,CUST031,44.09,2024-01-23 09:26:03,COFFEE_SHOP,DEBIT,MONTANA,0
TXN00322,CUST032,318.16,2024-03-12 08:52:00,HOTEL,DEBIT,OREGON,0
TXN00323,CUST018,87.91,2024-01-21 20:03:51,GAS_STATION,CREDIT,NEW_YORK,0
TXN00324,CUST026,115.58,2024-03-14 10:21:39,RESTAURANT,DEBIT,TEXAS,0
TXN00325,CUST050,326.06,2024-01-08 14:23:12,ATM,DEBIT,UTAH,0
TXN00326,CUST047,389.16,2024-03-08 21:48:06,ATM,DEBIT,HAWAII,0
TXN00327,CUST018,96.9,2024-03-14 12:18:04,GAS_STATION,DEBIT,ILLINOIS,0
TXN00328,CUST009,393.78,2024-03-04 21:23:55,CLOTHING,DEBIT,MICHIGAN,0
TXN00329,CUST079,587.83,2024-03-27 08:08:09,CLOTHING,DEBIT,CALIFORNIA,1
TXN00330,CUST155,123.67,2024-03-17 14:32:53,GAS_STATION,DEBIT,ARIZONA,0
TXN00331,CUST125,33.12,2024-01-23 20:41:00,COFFEE_SHOP,CREDIT,MONTANA,0
TXN00332,CUST033,393.8,2024-01-31 22:57:03,ATM,DEBIT,NEW_YORK,0
TXN00333,CUST110,283.91,2024-03-19 20:29:29,CLOTHING,DEBIT,UNKNOWN,0
TXN00334,CUST102,605.21,2024-02-03 08:46:31,ELECTRONICS,DEBIT,WASHINGTON,0
TXN00335,CUST196,60.56,2024-02-23 11:39:11,RESTAURANT,DEBIT,COLORADO,0
TXN00336,CUST002,92.45,2024-01-26 20:43:28,RESTAURANT,DEBIT,TEXAS,0
TXN00337,CUST019,22.66,2024-02-08 20:36:16,COFFEE_SHOP,DEBIT,ILLINOIS,0
TXN00338,CUST025,798.86,2024-03-13 11:46:36,JEWELRY,DEBIT,MICHIGAN,0
TXN00339,CUST177,110.3,2024-03-05 16:24:27,HOTEL,CREDIT,NEVADA,0
TXN00340,CUST044,1990.56,2024-02-14 22:43:44,JEWELRY,DEBIT,UNKNOWN,0
TXN00341,CUST167,53.74,2024-02-22 11:20:31,PHARMACY,DEBIT,WASHINGTON,0
TXN00342,CUST026,171.12,2024-02-24 20:13:34,HOTEL,CREDIT,HAWAII,0
TXN00343,CUST028,191.18,2024-01-23 18:30:56,GROCERY,CREDIT,TEXAS,0
TXN00344,CUST017,1076.29,2024-03-22 22:15:32,ELECTRONICS,DEBIT,FLORIDA,0
TXN00345,CUST008,646.79,2024-02-11 19:26:02,ELECTRONICS,CREDIT,FLORIDA,0
TXN00346,CUST010,1470.56,2024-01-25 21:43:48,ELECTRONICS,CREDIT,TEXAS,0
TXN00347,CUST050,416.16,2024-02-01 13:16:05,ATM,DEBIT,OREGON,0
TXN00348,CUST142,146.34,2024-01-19 11:22:07,GROCERY,DEBIT,CALIFORNIA,0
TXN00349,CUST121,46.85,2024-01-11 18:31:39,COFFEE_SHOP,DEBIT,MICHIGAN,0
TXN00350,CUST133,351.88,2024-03-06 08:14:15,ATM,DEBIT,NEVADA,0
TXN00351,CUST083,78.42,2024-03-22 22:35:37,RESTAURANT,DEBIT,OREGON,0
TXN00352,CUST021,5139.68,2024-02-26 15:09:05,ELECTRONICS,CREDIT,CALIFORNIA,1
TXN00353,CUST006,10.93,2024-01-13 19:00:44,COFFEE_SHOP,DEBIT,FLORIDA,0
TXN00354,CUST079,1530.77,2024-01-26 22:32:57,JEWELRY,DEBIT,COLORADO,0
TXN00355,CUST033,149.38,2024-01-30 08:51:34,GROCERY,DEBIT,CALIFORNIA,0
TXN00356,CUST095,1036.09,2024-03-01 15:15:04,ELECTRONICS,CREDIT,CALIFORNIA,0
TXN00357,CUST039,694.39,2024-03-05 09:48:50,ONLINE,CREDIT,UTAH,0
TXN00358,CUST010,729.69,2024-03-02 13:34:30,ONLINE,CREDIT,UNKNOWN,0
TXN00359,CUST127,235.93,2024-03-23 09:26:28,CLOTHING,CREDIT,FLORIDA,0
TXN00360,CUST014,236.66,2024-01-08 11:26:46,GROCERY,DEBIT,FLORIDA,0
TXN00361,CUST018,756.63,2024-02-02 18:48:53,HOTEL,CREDIT,NEW_YORK,1
TXN00362,CUST015,3066.05,2024-02-07 08:14:46,ELECTRONICS,DEBIT,TEXAS,1
TXN00363,CUST009,116.6,2024-02-12 20:18:04,HOTEL,DEBIT,ILLINOIS,0
TXN00364,CUST015,4040.0,2024-02-15 17:50:06,JEWELRY,DEBIT,NEW_YORK,1
TXN00365,CUST011,127.05,2024-01-08 22:52:24,GAS_STATION,CREDIT,TEXAS,0
TXN00366,CUST023,35.06,2024-01-18 12:22:22,ATM,DEBIT,UNKNOWN,0
TXN00367,CUST003,393.91,2024-02-02 17:18:06,HOTEL,DEBIT,UNKNOWN,0
TXN00368,CUST026,357.38,2024-02-22 19:32:19,CLOTHING,CREDIT,UNKNOWN,0
TXN00369,CUST001,242.8,2024-01-27 14:39:57,ONLINE,DEBIT,OREGON,0
TXN00370,CUST099,1346.41,2024-03-23 11:42:55,ELECTRONICS,DEBIT,WASHINGTON,0
TXN00371,CUST008,80.07,2024-01-07 09:43:11,PHARMACY,CREDIT,UNKNOWN,0
TXN00372,CUST025,372.46,2024-03-23 19:28:19,HOTEL,DEBIT,UNKNOWN,0
TXN00373,CUST017,27.28,2024-02-15 12:25:09,PHARMACY,DEBIT,UTAH,0
TXN00374,CUST040,68.06,2024-03-25 14:45:33,PHARMACY,CREDIT,ILLINOIS,0
TXN00375,CUST013,12.67,2024-01-20 21:36:51,COFFEE_SHOP,DEBIT,ILLINOIS,0
TXN00376,CUST070,63.54,2024-03-20 09:48:54,GROCERY,DEBIT,NEW_YORK,0
TXN00377,CUST162,1345.94,2024-01-01 12:40:30,ELECTRONICS,CREDIT,CALIFORNIA,0
TXN00378,CUST096,130.82,2024-01-25 10:54:37,HOTEL,CREDIT,MONTANA,0
TXN00379,CUST047,589.04,2024-01-17 18:44:52,GROCERY,DEBIT,FLORIDA,1
TXN00380,CUST007,187.27,2024-03-29 17:24:54,HOTEL,DEBIT,OREGON,0
TXN00381,CUST034,26.27,2024-02-23 22:11:26,COFFEE_SHOP,DEBIT,MICHIGAN,0
TXN00382,CUST031,134.18,2024-02-20 16:25:18,RESTAURANT,DEBIT,NEVADA,0
TXN00383,CUST032,34.99,2024-03-04 15:48:10,GROCERY,CREDIT,CALIFORNIA,0
TXN00384,CUST059,1932.9,2024-02-10 22:50:08,JEWELRY,CREDIT,OREGON,0
TXN00385,CUST007,46.47,2024-01-09 14:18:10,PHARMACY,DEBIT,FLORIDA,0
TXN00386,CUST004,200.96,2024-01-06 19:01:54,GROCERY,DEBIT,NEW_YORK,0
TXN00387,CUST031,149.5,2024-03-17 15:19:56,RESTAURANT,DEBIT,MONTANA,0
TXN00388,CUST034,101.73,2024-03-16 18:38:04,GAS_STATION,CREDIT,UTAH,0
TXN00389,CUST041,277.59,2024-02-13 15:36:27,ATM,CREDIT,MICHIGAN,0
TXN00390,CUST031,320.99,2024-03-28 10:38:34,CLOTHING,CREDIT,HAWAII,0
TXN00391,CUST032,16.82,2024-02-29 21:02:40,COFFEE_SHOP,DEBIT,OREGON,0
TXN00392,CUST005,553.53,2024-03-24 15:56:05,RESTAURANT,CREDIT,UTAH,1
TXN00393,CUST033,100.1,2024-03-22 20:34:57,CLOTHING,DEBIT,CALIFORNIA,0
TXN00394,CUST022,49.72,2024-03-11 19:28:26,GROCERY,DEBIT,FLORIDA,0
TXN00395,CUST181,59.32,2024-03-16 20:27:41,PHARMACY,DEBIT,CALIFORNIA,0
TXN00396,CUST022,44.76,2024-03-30 13:02:57,COFFEE_SHOP,CREDIT,HAWAII,0
TXN00397,CUST192,472.34,2024-02-19 10:49:07,ATM,DEBIT,TEXAS,0
TXN00398,CUST139,328.91,2024-01-03 21:23:19,CLOTHING,DEBIT,WASHINGTON,0
TXN00399,CUST001,129.04,2024-02-05 14:18:03,GAS_STATION,CREDIT,UTAH,1
TXN00400,CUST020,121.74,2024-03-21 14:30:26,GAS_STATION,DEBIT,UTAH,1
TXN00401,CUST020,247.12,2024-03-04 14:24:37,HOTEL,DEBIT,ILLINOIS,0
TXN00402,CUST048,210.29,2024-02-23 18:22:16,GROCERY,DEBIT,UTAH,0
TXN00403,CUST015,258.74,2024-02-07 18:25:25,COFFEE_SHOP,CREDIT,MICHIGAN,1
TXN00404,CUST044,103.62,2024-03-07 08:25:28,RESTAURANT,DEBIT,NEVADA,0
TXN00405,CUST018,74.86,2024-02-13 14:04:59,PHARMACY,CREDIT,WASHINGTON,0
TXN00406,CUST009,129.58,2024-01-08 15:05:55,GROCERY,CREDIT,HAWAII,0
TXN00407,CUST148,104.92,2024-01-01 18:24:02,CLOTHING,DEBIT,CALIFORNIA,0
TXN00408,CUST082,193.83,2024-01-26 22:52:06,ONLINE,CREDIT,UTAH,0
TXN00409,CUST006,185.09,2024-01-07 21:03:37,GROCERY,DEBIT,FLORIDA,0
TXN00410,CUST011,34.8,2024-03-08 16:44:44,GAS_STATION,CREDIT,HAWAII,0
TXN00411,CUST035,62.71,2024-01-23 17:45:32,PHARMACY,DEBIT,ARIZONA,0
TXN00412,CUST143,64.36,2024-03-28 08:45:18,PHARMACY,DEBIT,FLORIDA,0
TXN00413,CUST008,407.27,2024-03-26 10:18:24,HOTEL,DEBIT,MONTANA,0
TXN00414,CUST167,28.21,2024-01-31 11:54:11,ONLINE,DEBIT,MONTANA,0
TXN00415,CUST030,390.43,2024-03-29 11:00:30,HOTEL,DEBIT,ARIZONA,0
TXN00416,CUST012,137.67,2024-01-06 08:24:57,GAS_STATION,DEBIT,FLORIDA,0
TXN00417,CUST041,177.13,2024-01-04 17:04:36,ATM,CREDIT,MICHIGAN,0
TXN00418,CUST027,190.58,2024-01-02 13:32:09,CLOTHING,CREDIT,CALIFORNIA,0
TXN00419,CUST001,171.64,2024-01-29 22:43:41,CLOTHING,DEBIT,ILLINOIS,0
TXN00420,CUST053,799.57,2024-03-26 16:45:52,ONLINE,CREDIT,WASHINGTON,0
TXN00421,CUST033,77.82,2024-02-17 14:26:17,ONLINE,CREDIT,ARIZONA,0
TXN00422,CUST046,563.48,2024-03-16 18:44:32,ELECTRONICS,CREDIT,OREGON,0
TXN00423,CUST038,21.68,2024-03-22 21:01:30,COFFEE_SHOP,DEBIT,UTAH,0
TXN00424,CUST005,31.65,2024-03-07 09:56:16,COFFEE_SHOP,DEBIT,OREGON,0
TXN00425,CUST019,18.49,2024-03-05 14:53:16,COFFEE_SHOP,CREDIT,NEW_YORK,0
TXN00426,CUST021,148.49,2024-03-29 16:04:38,GAS_STATION,DEBIT,MONTANA,0
TXN00427,CUST151,253.85,2024-02-06 13:51:44,ATM,DEBIT,UNKNOWN,0
TXN00428,CUST025,110.15,2024-03-04 22:34:17,HOTEL,CREDIT,ARIZONA,0
TXN00429,CUST047,43.86,2024-01-23 14:27:12,PHARMACY,DEBIT,NEVADA,0
TXN00430,CUST046,410.57,2024-02-17 21:39:24,HOTEL,CREDIT,ILLINOIS,0
TXN00431,CUST018,79.19,2024-01-17 22:19:42,PHARMACY,DEBIT,MONTANA,0
TXN00432,CUST041,1813.8,2024-02-11 21:21:37,JEWELRY,CREDIT,WASHINGTON,0
TXN00433,CUST052,17.73,2024-01-11 12:22:09,COFFEE_SHOP,DEBIT,HAWAII,0
TXN00434,CUST043,171.73,2024-03-29 16:14:44,CLOTHING,DEBIT,NEW_YORK,0
TXN00435,CUST126,59.02,2024-03-25 16:02:48,PHARMACY,DEBIT,UTAH,0
TXN00436,CUST035,74.96,2024-02-02 10:22:04,CLOTHING,DEBIT,ILLINOIS,0
TXN00437,CUST065,187.78,2024-02-14 15:17:34,ATM,DEBIT,UNKNOWN,0
TXN00438,CUST047,311.51,2024-03-13 19:30:12,GROCERY,DEBIT,MICHIGAN,0
TXN00439,CUST011,545.81,2024-01-08 18:26:10,ELECTRONICS,CREDIT,ARIZONA,0
TXN00440,CUST027,185.72,2024-03-07 21:17:49,HOTEL,DEBIT,COLORADO,0
TXN00441,CUST155,478.15,2024-01-20 11:32:44,ONLINE,DEBIT,MONTANA,0
TXN00442,CUST050,202.42,2024-01-26 14:42:36,GROCERY,DEBIT,FLORIDA,0
TXN00443,CUST011,29.7,2024-03-14 08:05:18,RESTAURANT,DEBIT,MONTANA,0
TXN00444,CUST020,66.83,2024-03-15 19:08:49,PHARMACY,DEBIT,MONTANA,0
TXN00445,CUST013,181.05,2024-03-28 13:41:15,CLOTHING,DEBIT,ARIZONA,0
TXN00446,CUST037,119.31,2024-01-18 12:22:24,GROCERY,CREDIT,ARIZONA,0
TXN00447,CUST017,1359.98,2024-03-25 13:21:47,JEWELRY,DEBIT,MONTANA,0
TXN00448,CUST095,333.49,2024-01-03 18:48:49,HOTEL,DEBIT,MONTANA,0
TXN00449,CUST043,34.49,2024-02-01 15:03:58,PHARMACY,DEBIT,ARIZONA,0
TXN00450,CUST049,3799.14,2024-01-22 19:02:20,JEWELRY,CREDIT,WASHINGTON,1
TXN00451,CUST033,333.63,2024-01-21 17:09:07,GROCERY,CREDIT,COLORADO,0
TXN00452,CUST083,65.5,2024-01-22 19:59:47,PHARMACY,DEBIT,HAWAII,0
TXN00453,CUST006,382.13,2024-02-13 08:27:47,JEWELRY,CREDIT,HAWAII,0
TXN00454,CUST028,198.77,2024-02-04 14:57:09,RESTAURANT,CREDIT,HAWAII,0
TXN00455,CUST028,130.53,2024-03-07 19:54:20,ATM,DEBIT,MONTANA,0
TXN00456,CUST019,33.93,2024-02-13 12:51:15,COFFEE_SHOP,DEBIT,HAWAII,0
TXN00457,CUST047,12.71,2024-01-26 13:43:10,PHARMACY,DEBIT,OREGON,0
TXN00458,CUST008,224.28,2024-02-29 13:44:47,CLOTHING,DEBIT,ILLINOIS,0
TXN00459,CUST007,167.44,2024-02-29 17:57:12,GROCERY,DEBIT,OREGON,0
TXN00460,CUST016,263.31,2024-02-29 19:54:10,ONLINE,DEBIT,COLORADO,0
TXN00461,CUST043,624.78,2024-03-13 22:22:57,ELECTRONICS,CREDIT,UNKNOWN,0
TXN00462,CUST008,1336.79,2024-01-09 14:35:20,ELECTRONICS,DEBIT,MONTANA,0
TXN00463,CUST048,58.61,2024-01-15 10:44:55,CLOTHING,DEBIT,TEXAS,0
TXN00464,CUST047,111.73,2024-01-01 19:43:52,JEWELRY,DEBIT,NEW_YORK,0
TXN00465,CUST011,637.02,2024-01-10 18:13:37,ATM,DEBIT,UTAH,1
TXN00466,CUST044,5823.29,2024-02-16 18:39:11,JEWELRY,CREDIT,ILLINOIS,1
TXN00467,CUST143,270.14,2024-02-03 10:01:46,HOTEL,DEBIT,OREGON,0
TXN00468,CUST039,136.79,2024-02-24 08:40:56,HOTEL,DEBIT,HAWAII,0
TXN00469,CUST034,700.89,2024-01-05 20:42:56,ONLINE,DEBIT,WASHINGTON,0
TXN00470,CUST028,594.12,2024-02-06 21:03:01,GROCERY,DEBIT,COLORADO,1
TXN00471,CUST143,403.48,2024-01-27 08:44:50,ONLINE,DEBIT,TEXAS,0
TXN00472,CUST027,519.69,2024-03-18 08:56:08,ONLINE,DEBIT,MONTANA,0
TXN00473,CUST044,41.84,2024-03-19 15:56:40,RESTAURANT,DEBIT,OREGON,0
TXN00474,CUST020,279.53,2024-01-18 13:17:31,GROCERY,DEBIT,NEW_YORK,0
TXN00475,CUST050,15.89,2024-03-29 12:06:51,PHARMACY,CREDIT,TEXAS,0
TXN00476,CUST038,234.68,2024-03-06 09:36:09,ATM,DEBIT,ARIZONA,0
TXN00477,CUST094,127.11,2024-01-03 08:04:22,RESTAURANT,DEBIT,MICHIGAN,0
TXN00478,CUST044,1994.39,2024-03-14 22:32:41,ELECTRONICS,DEBIT,CALIFORNIA,1
TXN00479,CUST033,143.81,2024-03-23 11:32:25,GROCERY,DEBIT,ARIZONA,0
TXN00480,CUST029,194.7,2024-03-08 15:23:05,CLOTHING,DEBIT,UTAH,0
TXN00481,CUST038,49.2,2024-03-07 11:51:53,GROCERY,DEBIT,ARIZONA,0
TXN00482,CUST016,463.05,2024-03-20 14:06:04,ATM,DEBIT,MICHIGAN,0
TXN00483,CUST023,1821.33,2024-03-18 15:48:50,JEWELRY,DEBIT,ARIZONA,0
TXN00484,CUST176,1225.37,2024-03-15 13:55:59,JEWELRY,DEBIT,UTAH,0
TXN00485,CUST016,50.84,2024-01-16 08:05:01,GAS_STATION,CREDIT,COLORADO,0
TXN00486,CUST009,120.69,2024-02-20 11:50:28,GAS_STATION,DEBIT,MONTANA,0
TXN00487,CUST159,299.86,2024-02-20 22:33:45,ELECTRONICS,DEBIT,FLORIDA,0
TXN00488,CUST004,147.26,2024-02-09 10:43:09,GAS_STATION,DEBIT,ILLINOIS,0
TXN00489,CUST024,93.56,2024-01-29 15:14:52,PHARMACY,DEBIT,NEW_YORK,0
TXN00490,CUST001,163.83,2024-03-06 13:31:28,GROCERY,DEBIT,UTAH,0
TXN00491,CUST047,328.44,2024-03-21 13:54:50,GROCERY,CREDIT,MICHIGAN,0
TXN00492,CUST003,694.93,2024-01-30 14:20:57,ONLINE,DEBIT,FLORIDA,0
TXN00493,CUST001,568.13,2024-01-15 14:30:58,ELECTRONICS,DEBIT,UNKNOWN,0
TXN00494,CUST008,258.08,2024-01-31 10:36:44,ELECTRONICS,CREDIT,MICHIGAN,0
TXN00495,CUST119,102.33,2024-03-27 22:24:20,GAS_STATION,CREDIT,NEW_YORK,0
TXN00496,CUST005,3392.76,2024-03-14 21:56:16,ONLINE,DEBIT,NEVADA,1
TXN00497,CUST038,120.96,2024-03-08 14:56:28,GROCERY,DEBIT,CALIFORNIA,0
TXN00498,CUST048,147.18,2024-03-08 09:00:41,GAS_STATION,DEBIT,NEW_YORK,0
TXN00499,CUST046,227.11,2024-02-24 11:53:40,CLOTHING,DEBIT,UTAH,0
TXN00500,CUST154,269.76,2024-03-11 19:05:14,ONLINE,CREDIT,UNKNOWN,0
TXN00501,CUST047,27.17,2024-03-26 18:03:56,RESTAURANT,DEBIT,CALIFORNIA,0
TXN00502,CUST050,217.24,2024-03-08 17:08:49,HOTEL,DEBIT,FLORIDA,0
TXN00503,CUST048,607.32,2024-02-27 18:08:29,ONLINE,CREDIT,TEXAS,0
TXN00504,CUST049,45.75,2024-01-26 21:05:54,COFFEE_SHOP,DEBIT,MICHIGAN,0
TXN00505,CUST032,86.03,2024-01-30 20:58:21,CLOTHING,DEBIT,WASHINGTON,0
TXN00506,CUST003,367.97,2024-01-08 13:23:12,ATM,DEBIT,ILLINOIS,0
TXN00507,CUST021,312.77,2024-02-23 18:41:21,CLOTHING,DEBIT,UNKNOWN,0
TXN00508,CUST019,97.26,2024-02-09 16:14:17,PHARMACY,DEBIT,NEW_YORK,0
TXN00509,CUST005,1148.88,2024-01-08 09:05:16,JEWELRY,DEBIT,UNKNOWN,0
TXN00510,CUST011,1471.46,2024-02-25 17:16:21,JEWELRY,DEBIT,WASHINGTON,0
TXN00511,CUST027,213.05,2024-03-26 22:12:42,HOTEL,DEBIT,UNKNOWN,0
TXN00512,CUST036,949.54,2024-03-29 10:04:42,ATM,DEBIT,OREGON,1
TXN00513,CUST001,31.71,2024-03-01 14:54:46,GAS_STATION,DEBIT,COLORADO,0
TXN00514,CUST009,751.9,2024-01-02 14:15:33,JEWELRY,DEBIT,NEVADA,0
TXN00515,CUST030,485.07,2024-03-21 17:41:24,ONLINE,DEBIT,NEVADA,0
TXN00516,CUST028,88.04,2024-03-07 12:39:11,RESTAURANT,DEBIT,NEW_YORK,0
TXN00517,CUST011,19.34,2024-01-27 12:27:21,COFFEE_SHOP,DEBIT,MONTANA,0
TXN00518,CUST029,43.66,2024-01-22 21:51:04,PHARMACY,DEBIT,TEXAS,0
TXN00519,CUST046,147.28,2024-01-14 20:56:32,RESTAURANT,DEBIT,UTAH,0
TXN00520,CUST031,47.26,2024-02-28 20:39:08,COFFEE_SHOP,DEBIT,COLORADO,0
TXN00521,CUST010,272.46,2024-01-16 08:26:08,ONLINE,DEBIT,MICHIGAN,0
TXN00522,CUST142,165.74,2024-02-23 16:59:26,GROCERY,CREDIT,TEXAS,0
TXN00523,CUST044,89.49,2024-03-18 08:01:51,PHARMACY,CREDIT,ILLINOIS,0
TXN00524,CUST042,208.39,2024-02-22 09:34:27,GROCERY,CREDIT,TEXAS,0
TXN00525,CUST127,163.29,2024-03-13 10:08:43,HOTEL,DEBIT,UNKNOWN,0
TXN00526,CUST048,1743.48,2024-01-02 14:47:12,JEWELRY,CREDIT,NEW_YORK,0
TXN00527,CUST027,259.0,2024-01-25 11:17:03,GROCERY,DEBIT,MICHIGAN,0
TXN00528,CUST017,3810.8,2024-03-16 16:32:27,ONLINE,CREDIT,ARIZONA,1
TXN00529,CUST001,546.08,2024-02-25 21:28:44,ONLINE,CREDIT,NEW_YORK,0
TXN00530,CUST043,10.73,2024-02-13 18:17:52,COFFEE_SHOP,DEBIT,OREGON,0
TXN00531,CUST021,86.32,2024-03-24 12:25:01,PHARMACY,DEBIT,TEXAS,0
TXN00532,CUST015,370.61,2024-03-15 15:06:57,HOTEL,DEBIT,NEW_YORK,0
TXN00533,CUST011,917.08,2024-01-16 09:30:52,JEWELRY,CREDIT,CALIFORNIA,0
TXN00534,CUST081,101.84,2024-01-12 20:43:27,CLOTHING,CREDIT,WASHINGTON,0
TXN00535,CUST042,9.21,2024-03-19 10:27:53,COFFEE_SHOP,DEBIT,CALIFORNIA,0
TXN00536,CUST003,184.44,2024-01-14 08:28:04,GROCERY,DEBIT,WASHINGTON,0
TXN00537,CUST049,41.09,2024-01-29 13:40:54,RESTAURANT,DEBIT,ARIZONA,0
TXN00538,CUST102,430.0,2024-03-08 21:53:44,HOTEL,DEBIT,NEW_YORK,0
TXN00539,CUST040,304.31,2024-02-27 21:17:26,JEWELRY,DEBIT,UNKNOWN,0
TXN00540,CUST016,171.64,2024-03-10 08:37:34,HOTEL,CREDIT,HAWAII,0
TXN00541,CUST050,965.17,2024-03-17 08:35:54,JEWELRY,CREDIT,CALIFORNIA,0
TXN00542,CUST075,117.22,2024-02-23 10:33:57,GAS_STATION,DEBIT,COLORADO,0
TXN00543,CUST037,608.69,2024-02-25 10:15:29,ONLINE,DEBIT,WASHINGTON,0
TXN00544,CUST002,411.92,2024-03-07 21:36:54,ATM,CREDIT,OREGON,0
TXN00545,CUST008,371.12,2024-01-30 21:24:25,CLOTHING,DEBIT,COLORADO,0
TXN00546,CUST006,863.05,2024-02-24 13:00:17,JEWELRY,DEBIT,WASHINGTON,0
TXN00547,CUST045,7094.38,2024-02-27 16:11:39,JEWELRY,CREDIT,WASHINGTON,1
TXN00548,CUST020,111.8,2024-01-16 22:47:17,GAS_STATION,DEBIT,UTAH,0
TXN00549,CUST017,220.74,2024-03-26 16:51:13,ELECTRONICS,DEBIT,WASHINGTON,0
TXN00550,CUST122,124.04,2024-03-15 19:21:32,CLOTHING,DEBIT,ARIZONA,0
TXN00551,CUST026,1048.07,2024-03-21 16:26:17,ELECTRONICS,DEBIT,WASHINGTON,0
TXN00552,CUST008,252.74,2024-01-13 09:34:48,ATM,CREDIT,ARIZONA,0
TXN00553,CUST168,255.79,2024-01-08 09:01:35,GROCERY,DEBIT,OREGON,0
TXN00554,CUST042,16.06,2024-03-17 08:29:29,PHARMACY,DEBIT,WASHINGTON,0
TXN00555,CUST023,10.28,2024-01-02 22:49:06,PHARMACY,CREDIT,OREGON,0
TXN00556,CUST111,240.43,2024-01-16 16:23:11,GROCERY,CREDIT,MICHIGAN,0
