transaction_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,item_total,discount_amount,discount_percent,tax_amount,final_total,transaction_date,transaction_time,store_id,store_location,sales_channel,sales_person,payment_method,customer_rating,is_return,notes
TXN-000513,ORD-454860,,BOOK-002,Cookbook,Books,5,24.91,124.55,0,0,9.96,134.51,2025-05-26,00:26:36,STR-004,"Houston, TX",Phone Order,Dennis Scott,Debit Card,,False,
TXN-000514,ORD-172185,297,BOOK-001,Python Programming Book,Books,4,34.31,137.24,0,0,10.98,148.22,2025-05-20,14:55:14,STR-001,"New York, NY",Phone Order,Pamela Harper,Google Pay,,False,
TXN-000515,ORD-833609,79,SPRT-003,Basketball,Sports,5,34.05,170.25,0,0,13.62,183.87,2025-05-27,04:57:36,STR-005,"Phoenix, AZ",Mobile App,,Apple Pay,5,False,
TXN-000516,ORD-810949,707,BOOK-004,Business Strategy Guide,Books,1,33.07,33.07,2.39,7.2,2.45,33.13,2025-06-08,10:47:50,STR-001,"New York, NY",Phone Order,Jonathan Webster,PayPal,,False,
TXN-000517,ORD-752858,66,CLTH-002,Jeans,Clothing,4,55.47,221.88,33.66,15.2,15.06,203.28,2025-06-08,20:48:25,STR-010,"San Jose, CA",Online,Sarah Weaver MD,Cash,1,False,
TXN-000518,ORD-843534,339,HOME-004,Kitchen Knife Set,Home & Garden,3,71.26,213.78,0,0,17.1,230.88,2025-05-26,07:27:00,STR-004,"Houston, TX",Phone Order,Christina Diaz,Credit Card,5,False,
TXN-000519,ORD-403913,40,HOME-003,Throw Pillow,Home & Garden,4,24.49,97.96,0,0,7.84,105.8,2025-05-21,17:37:13,STR-001,"New York, NY",Phone Order,Charlotte Cunningham,Debit Card,2,False,
TXN-000520,ORD-678249,193,HOME-002,Garden Hose,Home & Garden,2,46.94,93.88,0,0,7.51,101.39,2025-05-23,01:52:16,STR-002,"Los Angeles, CA",Online,,Cash,,False,
TXN-000521,ORD-660659,891,CLTH-003,Running Shoes,Clothing,5,84.31,421.55,0,0,33.72,455.27,2025-05-19,07:41:46,STR-003,"Chicago, IL",Mobile App,James Yang,Google Pay,,False,
TXN-000522,ORD-845302,833,HOME-001,Coffee Maker,Home & Garden,1,89.13,89.13,0,0,7.13,96.26,2025-06-09,21:28:51,STR-007,"San Antonio, TX",In-Store,Meghan James,Gift Card,5,False,Focus trial turn reach.
TXN-000523,ORD-727728,521,SPRT-001,Yoga Mat,Sports,1,40.83,40.83,0,0,3.27,44.1,2025-05-30,00:28:45,STR-004,"Houston, TX",In-Store,Ethan Conway,Gift Card,3,False,
TXN-000524,ORD-802032,912,SPRT-003,Basketball,Sports,5,28.14,140.7,19.85,14.1,9.67,130.52,2025-05-14,01:10:38,STR-006,"Philadelphia, PA",In-Store,Melvin Bell,Debit Card,,False,
TXN-000525,ORD-954854,933,SPRT-001,Yoga Mat,Sports,1,42.65,42.65,0,0,3.41,46.06,2025-05-30,01:29:46,STR-008,"San Diego, CA",Online,Mr. Roger Tucker MD,Google Pay,,False,
TXN-000526,ORD-265544,274,CLTH-001,Cotton T-Shirt,Clothing,1,21.32,21.32,3.8,17.8,1.4,18.92,2025-05-23,01:19:55,STR-005,"Phoenix, AZ",Mobile App,,Google Pay,1,False,
TXN-000527,,611,CLTH-002,Jeans,Clothing,4,48.21,192.84,14.54,7.5,14.26,192.56,2025-05-27,05:06:35,STR-001,"New York, NY",Phone Order,Brenda Guzman,Debit Card,3,False,
TXN-000528,ORD-874168,241,HOME-004,Kitchen Knife Set,Home & Garden,3,72.42,217.26,0,0,17.38,234.64,2025-05-18,03:47:19,STR-010,"San Jose, CA",Online,,Debit Card,,False,
TXN-000529,ORD-190631,641,CLTH-002,Jeans,Clothing,2,47.61,95.22,0,0,7.62,102.84,2025-05-26,19:52:01,STR-003,"Chicago, IL",Online,Rita Elliott,Cash,,False,
TXN-000530,ORD-921993,478,HOME-002,Garden Hose,Home & Garden,4,37.32,149.28,0,0,11.94,161.22,2025-05-24,04:08:00,STR-006,"Philadelphia, PA",Online,,Cash,,False,
TXN-000531,ORD-679590,230,BOOK-001,Python Programming Book,Books,3,45.48,136.44,0,0,10.92,147.36,2025-05-14,22:31:35,STR-005,"Phoenix, AZ",Phone Order,Nicholas Woodard,Apple Pay,,False,
TXN-000532,ORD-501211,86,CLTH-004,Winter Jacket,Clothing,1,146.79,146.79,0,0,11.74,158.53,2025-05-21,08:44:56,STR-009,"Dallas, TX",Phone Order,Joyce Cook,PayPal,1,False,
TXN-000533,ORD-180194,817,BOOK-005,Art History Book,Books,2,53.62,107.24,0,0,8.58,115.82,2025-05-31,13:05:20,STR-002,"Los Angeles, CA",Mobile App,,PayPal,,False,
TXN-000534,ORD-333935,249,HOME-001,Coffee Maker,Home & Garden,2,103.0,206.0,17.9,8.7,15.05,203.15,2025-05-28,10:09:50,STR-003,"Chicago, IL",Mobile App,,Google Pay,5,False,
TXN-000535,ORD-635600,921,CLTH-005,Baseball Cap,Clothing,1,22.55,22.55,4.88,21.6,1.41,19.08,2025-06-04,18:28:28,STR-009,"Dallas, TX",In-Store,Lisa Thompson,Credit Card,,False,
TXN-000536,ORD-661005,576,ELEC-001,Wireless Headphones,Electronics,4,88.7,354.8,0,0,28.38,383.18,2025-05-26,00:14:08,STR-010,"San Jose, CA",Mobile App,,Apple Pay,3,False,
TXN-000537,ORD-639920,158,BOOK-004,Business Strategy Guide,Books,4,33.56,134.24,0,0,10.74,144.98,2025-05-27,13:49:15,STR-008,"San Diego, CA",Phone Order,Joseph Williams,Google Pay,,False,
TXN-000538,ORD-418619,547,SPRT-005,Water Bottle,Sports,3,23.73,71.19,0,0,5.7,76.89,2025-06-10,01:10:17,STR-010,"San Jose, CA",In-Store,Veronica Lester,Gift Card,,False,
TXN-000539,ORD-736076,522,SPRT-004,Tennis Racket,Sports,3,64.63,193.89,0,0,15.51,209.4,2025-06-10,05:36:04,STR-007,"San Antonio, TX",Mobile App,,Credit Card,3,False,
TXN-000540,ORD-156500,546,ELEC-002,Smartphone Case,Electronics,1,28.44,28.44,0,0,2.28,30.72,2025-05-22,10:40:54,STR-010,"San Jose, CA",Mobile App,,Cash,2,False,
TXN-000541,ORD-805651,661,BOOK-005,Art History Book,Books,3,50.32,150.96,18.18,12.0,10.62,143.4,2025-05-27,00:33:48,STR-010,"San Jose, CA",In-Store,Dustin Brady,Apple Pay,,False,
TXN-000542,ORD-971043,128,CLTH-005,Baseball Cap,Clothing,5,29.11,145.55,0,0,11.64,157.19,2025-06-10,04:24:09,STR-002,"Los Angeles, CA",Online,,Google Pay,1,False,
TXN-000543,ORD-159135,274,ELEC-002,Smartphone Case,Electronics,1,25.5,25.5,0,0,2.04,27.54,2025-05-17,11:38:30,STR-008,"San Diego, CA",Phone Order,Kevin Pennington,Cash,,False,Exactly moment option finally then fear TV.
TXN-000544,ORD-643396,982,BOOK-003,Mystery Novel,Books,1,16.65,16.65,0,0,1.33,17.98,2025-05-28,15:48:48,STR-010,"San Jose, CA",Online,,Apple Pay,2,False,
TXN-000545,ORD-125917,736,BOOK-005,Art History Book,Books,1,43.88,43.88,0,0,3.51,47.39,2025-05-28,07:46:41,STR-009,"Dallas, TX",Phone Order,Joanna Bowen,Debit Card,,False,
TXN-000546,ORD-514671,596,ELEC-004,Laptop Charger,Electronics,4,52.47,209.88,0,0,16.79,226.67,2025-05-17,09:13:19,STR-008,"San Diego, CA",Online,,Credit Card,,False,
TXN-000547,ORD-143717,97,SPRT-005,Water Bottle,Sports,2,19.47,38.94,0,0,3.12,42.06,2025-05-27,12:48:05,STR-002,"Los Angeles, CA",In-Store,Richard Rowland,Debit Card,,False,
TXN-000548,ORD-729014,44,HOME-005,Desk Lamp,Home & Garden,4,36.44,145.76,0,0,11.66,157.42,2025-05-22,19:07:59,STR-002,"Los Angeles, CA",Online,,Cash,,False,
TXN-000549,ORD-766085,418,HOME-005,Desk Lamp,Home & Garden,3,35.92,107.76,8.83,8.2,7.91,106.84,2025-05-21,18:11:30,STR-003,"Chicago, IL",In-Store,Deborah Edwards,Cash,,False,
TXN-000550,,819,SPRT-001,Yoga Mat,Sports,3,38.61,115.83,0,0,9.27,125.1,2025-06-03,08:16:42,STR-006,"Philadelphia, PA",In-Store,Chelsea Lee,Apple Pay,,False,
TXN-000551,ORD-448191,327,ELEC-003,Bluetooth Speaker,Electronics,2,89.7,179.4,0,0,14.35,193.75,2025-05-14,23:41:51,STR-006,"Philadelphia, PA",Online,,Gift Card,3,False,
TXN-000552,ORD-577354,,CLTH-003,Running Shoes,Clothing,4,80.74,322.96,0,0,25.84,348.8,2025-06-05,05:54:10,STR-004,"Houston, TX",Phone Order,Emily Henry,Apple Pay,,False,
TXN-000553,ORD-219887,296,SPRT-005,Water Bottle,Sports,5,18.25,91.25,0,0,7.3,98.55,2025-05-23,15:56:35,STR-004,"Houston, TX",In-Store,Nicole Hughes,PayPal,,False,
TXN-000554,ORD-114605,868,HOME-005,Desk Lamp,Home & Garden,2,38.89,77.78,0,0,6.22,84.0,2025-05-18,09:28:36,STR-002,"Los Angeles, CA",In-Store,Jennifer Jones,Google Pay,,False,
TXN-000555,ORD-744239,107,ELEC-004,Laptop Charger,Electronics,2,51.32,102.64,20.54,20.0,6.57,88.67,2025-05-14,07:12:49,STR-003,"Chicago, IL",In-Store,Stephen Stone,Debit Card,,False,
TXN-000556,ORD-379274,143,HOME-001,Coffee Maker,Home & Garden,5,79.17,395.85,0,0,31.67,427.52,2025-06-02,20:24:06,STR-007,"San Antonio, TX",Mobile App,Courtney Martinez,Gift Card,2,False,
TXN-000557,ORD-874292,675,CLTH-005,Baseball Cap,Clothing,5,21.55,107.75,0,0,8.62,116.37,2025-05-24,06:45:23,STR-002,"Los Angeles, CA",Online,,Apple Pay,5,False,
TXN-000558,ORD-922172,918,SPRT-004,Tennis Racket,Sports,4,82.9,331.6,77.32,23.3,20.34,274.62,2025-05-27,11:47:28,STR-003,"Chicago, IL",Online,,Credit Card,,False,Several color approach wish good represent.
TXN-000559,ORD-368666,317,SPRT-002,Dumbbells,Sports,2,60.55,121.1,0,0,9.69,130.79,2025-05-25,12:18:37,STR-001,"New York, NY",Online,,Apple Pay,,False,
TXN-000560,ORD-878640,206,BOOK-002,Cookbook,Books,4,22.5,90.0,0,0,7.2,97.2,2025-06-01,01:47:21,STR-003,"Chicago, IL",Phone Order,Kendra Hernandez,PayPal,2,True,
TXN-000561,ORD-210550,452,HOME-001,Coffee Maker,Home & Garden,4,107.38,429.52,0,0,34.36,463.88,2025-05-13,03:11:03,STR-001,"New York, NY",Mobile App,,Credit Card,2,False,
TXN-000562,ORD-561984,372,CLTH-003,Running Shoes,Clothing,3,107.02,321.06,0,0,25.68,346.74,2025-05-19,03:33:13,STR-006,"Philadelphia, PA",Online,,Google Pay,3,False,
TXN-000563,ORD-276283,176,ELEC-003,Bluetooth Speaker,Electronics,3,88.02,264.06,0,0,21.12,285.18,2025-05-29,07:40:26,STR-007,"San Antonio, TX",Online,,Cash,5,False,
TXN-000564,ORD-829911,812,SPRT-003,Basketball,Sports,5,35.45,177.25,0,0,14.18,191.43,2025-06-01,20:47:55,STR-009,"Dallas, TX",Online,,Credit Card,5,False,Note offer anything agreement control nature affect feel.
TXN-000565,ORD-593113,392,HOME-005,Desk Lamp,Home & Garden,1,35.9,35.9,0,0,2.87,38.77,2025-05-16,22:37:28,STR-005,"Phoenix, AZ",In-Store,Justin Lewis,Debit Card,3,False,
TXN-000566,ORD-705993,187,BOOK-002,Cookbook,Books,2,26.08,52.16,0,0,4.17,56.33,2025-06-07,06:57:55,STR-006,"Philadelphia, PA",Mobile App,,Debit Card,,False,
TXN-000567,ORD-135869,9,ELEC-002,Smartphone Case,Electronics,1,24.01,24.01,1.83,7.6,1.77,23.95,2025-05-20,12:34:35,STR-006,"Philadelphia, PA",Mobile App,,PayPal,,False,
TXN-000568,ORD-414438,183,ELEC-005,USB Cable,Electronics,1,10.99,10.99,2.56,23.3,0.67,9.1,2025-05-12,15:16:45,STR-004,"Houston, TX",Online,,Gift Card,,False,With actually with determine.
TXN-000569,ORD-885550,123,CLTH-004,Winter Jacket,Clothing,4,117.85,471.4,0,0,37.71,509.11,2025-06-03,17:55:28,STR-001,"New York, NY",Mobile App,,Credit Card,3,False,
TXN-000570,,426,CLTH-001,Cotton T-Shirt,Clothing,4,20.09,80.36,13.48,16.8,5.35,72.23,2025-06-07,17:16:21,STR-004,"Houston, TX",In-Store,Ray Logan,PayPal,1,False,Military mention four it show.
TXN-000571,ORD-661338,722,SPRT-001,Yoga Mat,Sports,1,34.41,34.41,0,0,2.75,37.16,2025-05-29,04:00:08,STR-009,"Dallas, TX",Phone Order,Bryan Ray,Gift Card,,False,
TXN-000548,ORD-533417,792,ELEC-005,USB Cable,Electronics,4,15.25,61.0,0,0,4.88,65.88,2025-06-10,05:28:29,STR-001,"New York, NY",Phone Order,John Lawrence,Credit Card,,False,
TXN-000573,ORD-170144,993,CLTH-004,Winter Jacket,Clothing,5,145.46,727.3,0,0,58.18,785.48,2025-05-22,15:27:46,STR-007,"San Antonio, TX",Online,,Google Pay,,False,
TXN-000574,ORD-666475,945,HOME-002,Garden Hose,Home & Garden,4,41.93,167.72,17.2,10.3,12.04,162.56,2025-06-10,21:56:41,STR-010,"San Jose, CA",Online,,Cash,3,False,
TXN-000575,ORD-335690,926,ELEC-002,Smartphone Case,Electronics,5,25.01,125.05,0,0,10.0,135.05,2025-05-18,21:05:17,STR-008,"San Diego, CA",Phone Order,Jon Rowe,Google Pay,,False,
TXN-000576,ORD-322782,683,ELEC-005,USB Cable,Electronics,5,15.48,77.4,0,0,6.19,83.59,2025-06-05,02:34:37,STR-010,"San Jose, CA",Online,,Debit Card,,False,Four act site mission rise.
TXN-000577,ORD-215359,690,CLTH-005,Baseball Cap,Clothing,5,27.03,135.15,26.2,19.4,8.72,117.67,2025-05-18,02:47:40,STR-002,"Los Angeles, CA",Mobile App,,Credit Card,5,False,
TXN-000578,ORD-696082,634,BOOK-004,Business Strategy Guide,Books,3,27.54,82.62,0,0,6.61,89.23,2025-05-21,21:55:13,STR-007,"San Antonio, TX",Mobile App,,Debit Card,,False,
TXN-000579,ORD-722644,505,ELEC-003,Bluetooth Speaker,Electronics,5,107.91,539.55,0,0,43.16,582.71,2025-06-03,01:33:32,STR-004,"Houston, TX",Mobile App,Ethan Sanchez,Google Pay,2,False,
TXN-000580,ORD-625368,48,CLTH-005,Baseball Cap,Clothing,3,22.57,67.71,10.08,14.9,4.61,62.24,2025-05-21,06:05:32,STR-008,"San Diego, CA",Online,,Apple Pay,,False,
TXN-000581,ORD-236245,175,CLTH-002,Jeans,Clothing,4,50.22,200.88,0,0,16.07,216.95,2025-06-10,19:50:28,STR-007,"San Antonio, TX",In-Store,Brittany Tate,Debit Card,,False,
TXN-000582,ORD-170943,648,SPRT-003,Basketball,Sports,2,29.87,59.74,0,0,4.78,64.52,2025-05-25,00:48:34,STR-010,"San Jose, CA",Online,,Debit Card,,True,
TXN-000583,ORD-983413,690,BOOK-004,Business Strategy Guide,Books,2,35.07,70.14,14.68,20.9,4.44,59.9,2025-06-10,08:40:34,STR-003,"Chicago, IL",Mobile App,,Google Pay,,False,Well few nature campaign boy life dark.
TXN-000584,ORD-416099,13,BOOK-003,Mystery Novel,Books,3,14.4,43.2,10.6,24.5,2.61,35.21,2025-05-20,05:00:34,STR-004,"Houston, TX",Online,,Gift Card,4,False,
TXN-000585,ORD-549572,161,SPRT-003,Basketball,Sports,5,34.93,174.65,0,0,13.97,188.62,2025-05-30,23:46:36,STR-007,"San Antonio, TX",Mobile App,,Gift Card,4,False,
TXN-000586,ORD-939609,842,ELEC-001,Wireless Headphones,Electronics,1,67.61,67.61,15.52,23.0,4.17,56.26,2025-06-02,22:00:36,STR-007,"San Antonio, TX",In-Store,Marissa Stout,Apple Pay,1,False,Feel whatever suddenly better seven about common.
TXN-000587,ORD-398889,67,BOOK-004,Business Strategy Guide,Books,1,34.76,34.76,0,0,2.78,37.54,2025-05-23,04:48:03,STR-010,"San Jose, CA",In-Store,Sandra Ryan,Gift Card,2,False,
TXN-000588,ORD-419979,438,CLTH-001,Cotton T-Shirt,Clothing,1,20.32,20.32,0,0,1.63,21.95,2025-06-05,00:58:21,STR-004,"Houston, TX",In-Store,Nicole Rodriguez,Debit Card,,False,
TXN-000589,ORD-408794,279,SPRT-001,Yoga Mat,Sports,4,37.19,148.76,0,0,11.9,160.66,2025-05-15,06:24:58,STR-005,"Phoenix, AZ",In-Store,Zoe Rodriguez,Credit Card,,False,
TXN-000590,ORD-546430,316,CLTH-005,Baseball Cap,Clothing,5,24.53,122.65,0,0,9.81,132.46,2025-06-03,03:26:02,STR-010,"San Jose, CA",Online,Ryan Kennedy,Cash,5,False,
TXN-000591,ORD-646971,755,HOME-003,Throw Pillow,Home & Garden,5,24.69,123.45,0,0,9.88,133.33,2025-06-05,00:06:06,STR-002,"Los Angeles, CA",Online,,Credit Card,5,False,
TXN-000592,ORD-699055,610,CLTH-005,Baseball Cap,Clothing,1,20.65,20.65,0,0,1.65,22.3,2025-06-03,04:48:31,STR-008,"San Diego, CA",Online,,Gift Card,,False,
TXN-000593,ORD-833707,63,SPRT-001,Yoga Mat,Sports,2,41.37,82.74,0,0,6.62,89.36,2025-06-03,20:41:18,STR-003,"Chicago, IL",Phone Order,Carlos Gilbert,Debit Card,5,False,
TXN-000594,ORD-249600,597,ELEC-003,Bluetooth Speaker,Electronics,2,86.84,173.68,42.75,24.6,10.47,141.4,2025-05-22,00:04:26,STR-006,"Philadelphia, PA",In-Store,John Ford,Apple Pay,,False,
TXN-000595,ORD-630642,432,HOME-005,Desk Lamp,Home & Garden,3,35.22,105.66,16.35,15.5,7.14,96.45,2025-06-07,19:54:04,STR-002,"Los Angeles, CA",Online,,Credit Card,,False,
TXN-000596,ORD-568919,87,HOME-004,Kitchen Knife Set,Home & Garden,5,66.58,332.9,0,0,26.63,359.53,2025-05-27,07:53:12,STR-007,"San Antonio, TX",Mobile App,,Apple Pay,,False,Quality story change film west population head.
TXN-000597,ORD-240645,427,HOME-005,Desk Lamp,Home & Garden,5,36.36,181.8,19.52,10.7,12.98,175.26,2025-06-06,19:18:47,STR-005,"Phoenix, AZ",Online,,Debit Card,,False,
TXN-000598,ORD-593638,169,BOOK-002,Cookbook,Books,999,24.7,24675.3,0,0,1974.02,26649.32,2025-06-01,00:09:01,STR-007,"San Antonio, TX",Online,,Apple Pay,,False,
TXN-000599,ORD-266491,879,BOOK-005,Art History Book,Books,1,52.93,52.93,0,0,4.23,57.16,2025-05-29,10:47:29,STR-003,"Chicago, IL",In-Store,Juan Wood Jr.,Apple Pay,3,False,
TXN-000600,ORD-895017,577,BOOK-004,Business Strategy Guide,Books,4,28.57,114.28,0,0,9.14,123.42,2025-05-21,21:48:48,STR-001,"New York, NY",Online,,Cash,,False,
TXN-000601,ORD-402811,757,SPRT-003,Basketball,Sports,4,29.3,117.2,28.05,23.9,7.13,96.28,2025-05-15,19:01:52,STR-010,"San Jose, CA",Online,,Cash,,False,
TXN-000602,ORD-391018,78,CLTH-005,Baseball Cap,Clothing,4,23.92,95.68,8.06,8.4,7.01,94.63,2025-05-22,11:17:13,STR-003,"Chicago, IL",Phone Order,George Patel,Debit Card,2,False,
TXN-000603,ORD-977764,360,CLTH-003,Running Shoes,Clothing,3,74.2,222.6,0,0,17.81,240.41,2025-05-16,16:30:33,STR-004,"Houston, TX",Online,,Cash,3,False,
TXN-000604,ORD-216131,923,CLTH-003,Running Shoes,Clothing,4,103.24,412.96,65.02,15.7,27.84,375.78,2025-05-26,11:40:35,STR-007,"San Antonio, TX",In-Store,William Clark,Gift Card,3,False,
TXN-000605,ORD-774459,,ELEC-002,Smartphone Case,Electronics,3,27.21,81.63,19.02,23.3,5.01,67.62,2025-05-13,20:13:18,STR-004,"Houston, TX",Online,,Gift Card,1,False,
TXN-000606,ORD-806794,254,ELEC-001,Wireless Headphones,Electronics,2,86.76,173.52,17.76,10.2,12.46,168.22,2025-05-14,02:56:03,STR-004,"Houston, TX",Online,,Debit Card,,False,
TXN-000607,ORD-292934,847,HOME-005,Desk Lamp,Home & Garden,5,40.88,204.4,0,0,16.35,220.75,2025-06-06,19:13:40,STR-002,"Los Angeles, CA",Phone Order,Harry Arnold,Google Pay,2,False,
TXN-000608,ORD-528027,508,CLTH-002,Jeans,Clothing,2,41.16,82.32,0,0,6.59,88.91,2025-06-10,14:21:53,STR-002,"Los Angeles, CA",Online,,Cash,2,False,
TXN-000609,ORD-884278,348,HOME-001,Coffee Maker,Home & Garden,1,87.16,87.16,0,0,6.97,94.13,2025-05-23,16:10:52,STR-009,"Dallas, TX",Mobile App,,Apple Pay,,False,
TXN-000610,ORD-558237,53,HOME-002,Garden Hose,Home & Garden,5,40.31,201.55,0,0,16.12,217.67,2025-05-21,03:33:58,STR-006,"Philadelphia, PA",Phone Order,Angelica Carpenter,Google Pay,,False,
TXN-000611,ORD-220470,849,ELEC-003,Bluetooth Speaker,Electronics,2,99.92,199.84,0,0,15.99,215.83,2025-06-03,12:44:05,STR-007,"San Antonio, TX",Mobile App,Kim Franco,PayPal,1,False,
TXN-000612,ORD-557990,86,HOME-005,Desk Lamp,Home & Garden,1,35.34,35.34,0,0,2.83,38.17,2025-05-12,15:19:21,STR-002,"Los Angeles, CA",In-Store,Alexander Keller,Gift Card,,False,
TXN-000613,ORD-422641,780,ELEC-005,USB Cable,Electronics,4,12.06,48.24,0,0,3.86,52.1,2025-06-09,20:31:15,STR-008,"San Diego, CA",In-Store,Nicole Wells,Credit Card,,False,
TXN-000614,ORD-633816,681,BOOK-002,Cookbook,Books,1,24.79,24.79,0,0,1.98,26.77,2025-06-05,18:14:00,STR-003,"Chicago, IL",Phone Order,Steven Collins,Cash,3,False,Full pressure task impact.
TXN-000615,ORD-955862,851,BOOK-003,Mystery Novel,Books,4,16.88,67.52,0,0,5.4,72.92,2025-05-24,13:48:27,STR-007,"San Antonio, TX",In-Store,Ashley Clark,Cash,,False,
TXN-000616,ORD-875048,,BOOK-004,Business Strategy Guide,Books,5,33.34,166.7,0,0,13.34,180.04,2025-05-28,19:37:27,STR-010,"San Jose, CA",Phone Order,Adam Johnston,PayPal,,False,
TXN-000617,ORD-435562,540,HOME-003,Throw Pillow,Home & Garden,4,32.37,129.48,0,0,10.36,139.84,2025-05-20,15:11:40,STR-002,"Los Angeles, CA",Phone Order,Pamela Rose,Apple Pay,1,True,
TXN-000618,ORD-365201,107,BOOK-003,Mystery Novel,Books,3,14.82,44.46,0,0,3.56,48.02,2025-06-04,03:31:41,STR-003,"Chicago, IL",In-Store,Andrew Massey,Apple Pay,1,False,
TXN-000619,,544,CLTH-004,Winter Jacket,Clothing,2,155.83,311.66,0,0,24.93,336.59,2025-05-27,08:32:13,STR-003,"Chicago, IL",In-Store,James Graham,Debit Card,,False,
TXN-000620,ORD-522694,759,ELEC-005,USB Cable,Electronics,5,15.43,77.15,0,0,6.17,83.32,2025-06-10,10:09:08,STR-002,"Los Angeles, CA",Phone Order,Kirk Ortiz,Debit Card,,False,
TXN-000621,ORD-402118,849,ELEC-003,Bluetooth Speaker,Electronics,3,105.19,315.57,0,0,25.25,340.82,2025-06-03,05:31:59,STR-003,"Chicago, IL",Phone Order,Lindsey Andrews,Gift Card,,False,
TXN-000622,ORD-462263,276,BOOK-004,Business Strategy Guide,Books,4,30.56,122.24,0,0,9.78,132.02,2025-05-25,00:40:25,STR-003,"Chicago, IL",Mobile App,,Apple Pay,,False,
TXN-000623,ORD-294193,149,BOOK-003,Mystery Novel,Books,3,17.36,52.08,0,0,4.17,56.25,2025-06-07,14:45:02,STR-004,"Houston, TX",In-Store,Daniel Spencer,Credit Card,,False,
TXN-000624,ORD-326806,765,CLTH-001,Cotton T-Shirt,Clothing,1,19.21,19.21,0,0,1.54,20.75,2025-06-03,18:51:13,STR-009,"Dallas, TX",Phone Order,John Rose,Credit Card,,False,
TXN-000625,ORD-716182,284,HOME-001,Coffee Maker,Home & Garden,5,79.48,397.4,92.15,23.2,24.42,329.67,2025-05-20,21:37:39,STR-008,"San Diego, CA",Online,,Cash,3,False,
TXN-000626,ORD-502712,183,BOOK-003,Mystery Novel,Books,2,15.38,30.76,3.64,11.8,2.17,29.29,2025-05-31,03:50:51,STR-002,"Los Angeles, CA",Phone Order,Anna Torres,PayPal,2,False,
TXN-000627,ORD-799307,528,SPRT-005,Water Bottle,Sports,2,21.93,43.86,0,0,3.51,47.37,2025-05-20,21:18:15,STR-003,"Chicago, IL",Mobile App,,Gift Card,,True,
TXN-000628,ORD-752719,284,HOME-005,Desk Lamp,Home & Garden,1,35.09,35.09,0,0,2.81,37.9,2025-05-30,00:58:32,STR-008,"San Diego, CA",Mobile App,,Debit Card,3,False,
TXN-000629,ORD-793008,938,HOME-002,Garden Hose,Home & Garden,5,-10.99,-54.95,0,0,-4.4,-59.35,2025-05-26,03:06:32,STR-009,"Dallas, TX",Phone Order,Terry Patton,Gift Card,,False,
TXN-000630,ORD-949942,268,CLTH-003,Running Shoes,Clothing,5,88.74,443.7,0,0,35.5,479.2,2025-06-04,16:07:41,STR-009,"Dallas, TX",Mobile App,,Debit Card,1,False,
TXN-000631,ORD-209562,975,SPRT-001,Yoga Mat,Sports,3,47.1,141.3,0,0,11.3,152.6,2025-06-08,23:17:17,STR-001,"New York, NY",Online,,Debit Card,1,False,
TXN-000632,ORD-518366,515,ELEC-001,Wireless Headphones,Electronics,5,78.14,390.7,85.73,21.9,24.4,329.37,2025-05-28,03:58:51,STR-001,"New York, NY",Online,,Apple Pay,,False,Material place even thought individual growth.
TXN-000633,ORD-598166,98,BOOK-005,Art History Book,Books,2,57.4,114.8,0,0,9.18,123.98,2025-05-25,11:10:23,STR-007,"San Antonio, TX",Mobile App,,Apple Pay,,False,
TXN-000634,ORD-715443,,CLTH-001,Cotton T-Shirt,Clothing,4,22.14,88.56,0,0,7.08,95.64,2025-05-17,13:31:11,STR-001,"New York, NY",Mobile App,,Credit Card,,False,Sport about enjoy can.
TXN-000635,ORD-315207,532,CLTH-003,Running Shoes,Clothing,4,81.48,325.92,0,0,26.07,351.99,2025-05-21,14:26:10,STR-008,"San Diego, CA",Online,,PayPal,,False,
TXN-000636,ORD-500514,818,CLTH-002,Jeans,Clothing,1,56.2,56.2,0,0,4.5,60.7,2025-05-14,12:48:24,STR-007,"San Antonio, TX",Online,,Google Pay,4,False,Other under help believe attack peace.
TXN-000637,ORD-477366,622,BOOK-003,Mystery Novel,Books,2,12.76,25.52,0,0,2.04,27.56,2025-06-05,00:28:29,STR-005,"Phoenix, AZ",Mobile App,,Google Pay,,False,
TXN-000638,ORD-755338,431,SPRT-001,Yoga Mat,Sports,5,36.09,180.45,0,0,14.44,194.89,2025-05-26,22:58:19,STR-001,"New York, NY",Phone Order,Jared Kelley,Apple Pay,,False,
TXN-000639,ORD-585223,521,BOOK-003,Mystery Novel,Books,4,17.27,69.08,8.5,12.3,4.85,65.43,2025-06-04,06:11:58,STR-005,"Phoenix, AZ",Online,,Apple Pay,,False,
TXN-000640,ORD-589922,798,ELEC-005,USB Cable,Electronics,2,14.13,28.26,3.69,13.1,1.97,26.54,2025-05-12,11:18:31,STR-005,"Phoenix, AZ",Phone Order,Michael Harris,Credit Card,4,False,
TXN-000641,ORD-974646,853,HOME-002,Garden Hose,Home & Garden,3,37.73,113.19,23.23,20.5,7.2,97.16,2025-05-30,19:00:57,STR-006,"Philadelphia, PA",Phone Order,Angela Smith,PayPal,3,False,
TXN-000642,ORD-686246,899,SPRT-002,Dumbbells,Sports,4,50.54,202.16,0,0,16.17,218.33,2025-05-24,16:00:38,STR-010,"San Jose, CA",Phone Order,Thomas Thomas,Apple Pay,,False,
